mc,year,month,type,loss_cover
12,2016,11,interpolate,0.029160117833333332
12,2016,12,interpolate,0.029326573916666668
12,2017,1,real,0.02949303
12,2017,2,interpolate,0.029553815083333334
12,2017,3,interpolate,0.029614600166666668
12,2017,4,interpolate,0.02967538525
12,2017,5,interpolate,0.029736170333333332
12,2017,6,interpolate,0.029796955416666666
12,2017,7,interpolate,0.0298577405
12,2017,8,interpolate,0.029918525583333334
12,2017,9,interpolate,0.02997931066666667
12,2017,10,interpolate,0.030040095750000002
12,2017,11,interpolate,0.030100880833333333
12,2017,12,interpolate,0.030161665916666667
12,2018,1,real,0.030222451
12,2018,2,interpolate,0.030292747916666668
12,2018,3,interpolate,0.030363044833333335
12,2018,4,interpolate,0.030433341750000002
12,2018,5,interpolate,0.030503638666666666
12,2018,6,interpolate,0.030573935583333333
12,2018,7,interpolate,0.0306442325
12,2018,8,interpolate,0.030714529416666667
12,2018,9,interpolate,0.030784826333333334
12,2018,10,interpolate,0.030855123249999998
12,2018,11,interpolate,0.030925420166666665
12,2018,12,interpolate,0.030995717083333332
12,2019,1,real,0.031066014
12,2019,2,interpolate,0.031144842032865917
12,2019,3,interpolate,0.03122367006573183
12,2019,4,interpolate,0.031302498098597746
12,2019,5,interpolate,0.03138132613146367
12,2019,6,interpolate,0.03146015416432958
12,2019,7,interpolate,0.031538982197195496
12,2019,8,interpolate,0.03161781023006142
12,2019,9,interpolate,0.03169663826292733
12,2019,10,interpolate,0.031775466295793246
12,2019,11,interpolate,0.03185429432865917
12,2019,12,calculated,0.03193312236152508
13,2000,1,real,0.0
13,2000,2,interpolate,0.0002240688333333333
13,2000,3,interpolate,0.0004481376666666666
13,2000,4,interpolate,0.0006722064999999999
13,2000,5,interpolate,0.0008962753333333332
13,2000,6,interpolate,0.0011203441666666665
13,2000,7,interpolate,0.0013444129999999998
13,2000,8,interpolate,0.0015684818333333332
13,2000,9,interpolate,0.0017925506666666665
13,2000,10,interpolate,0.0020166194999999996
13,2000,11,interpolate,0.002240688333333333
13,2000,12,interpolate,0.0024647571666666663
13,2001,1,real,0.0026888259999999996
13,2001,2,interpolate,0.0028527122499999997
13,2001,3,interpolate,0.0030165984999999994
13,2001,4,interpolate,0.0031804847499999995
13,2001,5,interpolate,0.0033443709999999996
13,2001,6,interpolate,0.0035082572499999997
13,2001,7,interpolate,0.0036721435
13,2001,8,interpolate,0.0038360297499999995
13,2001,9,interpolate,0.003999915999999999
13,2001,10,interpolate,0.004163802249999999
13,2001,11,interpolate,0.004327688499999999
13,2001,12,interpolate,0.0044915747499999995
13,2002,1,real,0.004655461
13,2002,2,interpolate,0.004721444583333333
13,2002,3,interpolate,0.004787428166666666
13,2002,4,interpolate,0.00485341175
13,2002,5,interpolate,0.004919395333333333
13,2002,6,interpolate,0.0049853789166666666
13,2002,7,interpolate,0.0050513625
13,2002,8,interpolate,0.005117346083333333
13,2002,9,interpolate,0.005183329666666667
13,2002,10,interpolate,0.00524931325
13,2002,11,interpolate,0.0053152968333333335
13,2002,12,interpolate,0.005381280416666667
13,2003,1,real,0.005447264
13,2003,2,interpolate,0.005872276916666667
13,2003,3,interpolate,0.006297289833333333
13,2003,4,interpolate,0.00672230275
13,2003,5,interpolate,0.007147315666666667
13,2003,6,interpolate,0.007572328583333333
13,2003,7,interpolate,0.0079973415
13,2003,8,interpolate,0.008422354416666666
13,2003,9,interpolate,0.008847367333333333
13,2003,10,interpolate,0.00927238025
13,2003,11,interpolate,0.009697393166666665
13,2003,12,interpolate,0.010122406083333334
13,2004,1,real,0.010547418999999999
13,2004,2,interpolate,0.010879933
13,2004,3,interpolate,0.011212446999999999
13,2004,4,interpolate,0.011544961
13,2004,5,interpolate,0.011877474999999998
13,2004,6,interpolate,0.012209989
13,2004,7,interpolate,0.012542503
13,2004,8,interpolate,0.012875016999999999
13,2004,9,interpolate,0.013207531
13,2004,10,interpolate,0.013540044999999999
13,2004,11,interpolate,0.013872559
13,2004,12,interpolate,0.014205072999999999
13,2005,1,real,0.014537587
13,2005,2,interpolate,0.014757814916666665
13,2005,3,interpolate,0.014978042833333333
13,2005,4,interpolate,0.01519827075
13,2005,5,interpolate,0.015418498666666666
13,2005,6,interpolate,0.01563872658333333
13,2005,7,interpolate,0.015858954499999998
13,2005,8,interpolate,0.016079182416666664
13,2005,9,interpolate,0.016299410333333333
13,2005,10,interpolate,0.01651963825
13,2005,11,interpolate,0.016739866166666666
13,2005,12,interpolate,0.016960094083333332
13,2006,1,real,0.017180321999999998
13,2006,2,interpolate,0.017329718916666664
13,2006,3,interpolate,0.017479115833333333
13,2006,4,interpolate,0.01762851275
13,2006,5,interpolate,0.017777909666666664
13,2006,6,interpolate,0.017927306583333334
13,2006,7,interpolate,0.0180767035
13,2006,8,interpolate,0.018226100416666665
13,2006,9,interpolate,0.018375497333333334
13,2006,10,interpolate,0.01852489425
13,2006,11,interpolate,0.018674291166666666
13,2006,12,interpolate,0.018823688083333335
13,2007,1,real,0.018973085
13,2007,2,interpolate,0.019120256833333335
13,2007,3,interpolate,0.019267428666666666
13,2007,4,interpolate,0.0194146005
13,2007,5,interpolate,0.019561772333333335
13,2007,6,interpolate,0.019708944166666666
13,2007,7,interpolate,0.019856116
13,2007,8,interpolate,0.020003287833333334
13,2007,9,interpolate,0.020150459666666665
13,2007,10,interpolate,0.0202976315
13,2007,11,interpolate,0.020444803333333334
13,2007,12,interpolate,0.020591975166666665
13,2008,1,real,0.020739147
13,2008,2,interpolate,0.02092067475
13,2008,3,interpolate,0.0211022025
13,2008,4,interpolate,0.02128373025
13,2008,5,interpolate,0.021465258
13,2008,6,interpolate,0.02164678575
13,2008,7,interpolate,0.0218283135
13,2008,8,interpolate,0.02200984125
13,2008,9,interpolate,0.022191369
13,2008,10,interpolate,0.02237289675
13,2008,11,interpolate,0.0225544245
13,2008,12,interpolate,0.02273595225
13,2009,1,real,0.02291748
13,2009,2,interpolate,0.023036017416666665
13,2009,3,interpolate,0.023154554833333334
13,2009,4,interpolate,0.023273092250000002
13,2009,5,interpolate,0.023391629666666667
13,2009,6,interpolate,0.023510167083333332
13,2009,7,interpolate,0.0236287045
13,2009,8,interpolate,0.02374724191666667
13,2009,9,interpolate,0.023865779333333333
13,2009,10,interpolate,0.023984316749999998
13,2009,11,interpolate,0.024102854166666667
13,2009,12,interpolate,0.024221391583333335
13,2010,1,real,0.024339929
13,2010,2,interpolate,0.024487021333333334
13,2010,3,interpolate,0.024634113666666665
13,2010,4,interpolate,0.024781206
13,2010,5,interpolate,0.024928298333333335
13,2010,6,interpolate,0.025075390666666666
13,2010,7,interpolate,0.025222483
13,2010,8,interpolate,0.025369575333333335
13,2010,9,interpolate,0.025516667666666666
13,2010,10,interpolate,0.02566376
13,2010,11,interpolate,0.025810852333333335
13,2010,12,interpolate,0.025957944666666666
13,2011,1,real,0.026105037
13,2011,2,interpolate,0.0262801015
13,2011,3,interpolate,0.026455166000000002
13,2011,4,interpolate,0.0266302305
13,2011,5,interpolate,0.026805295
13,2011,6,interpolate,0.026980359500000002
13,2011,7,interpolate,0.027155424
13,2011,8,interpolate,0.0273304885
13,2011,9,interpolate,0.027505553000000002
13,2011,10,interpolate,0.0276806175
13,2011,11,interpolate,0.027855682
13,2011,12,interpolate,0.028030746500000002
13,2012,1,real,0.028205811
13,2012,2,interpolate,0.028306706916666667
13,2012,3,interpolate,0.028407602833333333
13,2012,4,interpolate,0.02850849875
13,2012,5,interpolate,0.028609394666666666
13,2012,6,interpolate,0.028710290583333332
13,2012,7,interpolate,0.028811186500000002
13,2012,8,interpolate,0.02891208241666667
13,2012,9,interpolate,0.029012978333333335
13,2012,10,interpolate,0.02911387425
13,2012,11,interpolate,0.029214770166666668
13,2012,12,interpolate,0.029315666083333334
13,2013,1,real,0.029416562
13,2013,2,interpolate,0.029603334583333335
13,2013,3,interpolate,0.029790107166666666
13,2013,4,interpolate,0.029976879749999998
13,2013,5,interpolate,0.030163652333333332
13,2013,6,interpolate,0.030350424916666667
13,2013,7,interpolate,0.0305371975
13,2013,8,interpolate,0.03072397008333333
13,2013,9,interpolate,0.030910742666666664
13,2013,10,interpolate,0.03109751525
13,2013,11,interpolate,0.03128428783333333
13,2013,12,interpolate,0.03147106041666666
13,2014,1,real,0.031657832999999996
13,2014,2,interpolate,0.03173443858333333
13,2014,3,interpolate,0.03181104416666666
13,2014,4,interpolate,0.03188764975
13,2014,5,interpolate,0.03196425533333333
13,2014,6,interpolate,0.032040860916666664
13,2014,7,interpolate,0.0321174665
13,2014,8,interpolate,0.03219407208333333
13,2014,9,interpolate,0.032270677666666664
13,2014,10,interpolate,0.03234728325
13,2014,11,interpolate,0.03242388883333333
13,2014,12,interpolate,0.032500494416666664
13,2015,1,real,0.0325771
13,2015,2,interpolate,0.03279973841666667
13,2015,3,interpolate,0.03302237683333333
13,2015,4,interpolate,0.033245015249999996
13,2015,5,interpolate,0.033467653666666666
13,2015,6,interpolate,0.03369029208333334
13,2015,7,interpolate,0.0339129305
13,2015,8,interpolate,0.034135568916666664
13,2015,9,interpolate,0.034358207333333335
13,2015,10,interpolate,0.034580845750000005
13,2015,11,interpolate,0.03480348416666667
13,2015,12,interpolate,0.03502612258333333
13,2016,1,real,0.035248761
13,2016,2,interpolate,0.03599638116666667
13,2016,3,interpolate,0.03674400133333334
13,2016,4,interpolate,0.0374916215
13,2016,5,interpolate,0.038239241666666667
13,2016,6,interpolate,0.03898686183333334
13,2016,7,interpolate,0.039734482
13,2016,8,interpolate,0.040482102166666666
13,2016,9,interpolate,0.041229722333333337
13,2016,10,interpolate,0.0419773425
13,2016,11,interpolate,0.042724962666666665
13,2016,12,interpolate,0.04347258283333333
13,2017,1,real,0.044220203
13,2017,2,interpolate,0.04460092658333333
13,2017,3,interpolate,0.044981650166666665
13,2017,4,interpolate,0.04536237375
13,2017,5,interpolate,0.04574309733333333
13,2017,6,interpolate,0.04612382091666666
13,2017,7,interpolate,0.046504544499999995
13,2017,8,interpolate,0.046885268083333334
13,2017,9,interpolate,0.04726599166666667
13,2017,10,interpolate,0.04764671525
13,2017,11,interpolate,0.04802743883333333
13,2017,12,interpolate,0.048408162416666664
13,2018,1,real,0.048788886
13,2018,2,interpolate,0.049148604
13,2018,3,interpolate,0.049508321999999994
13,2018,4,interpolate,0.049868039999999995
13,2018,5,interpolate,0.050227758
13,2018,6,interpolate,0.050587476
13,2018,7,interpolate,0.050947194
13,2018,8,interpolate,0.051306911999999996
13,2018,9,interpolate,0.05166663
13,2018,10,interpolate,0.052026348
13,2018,11,interpolate,0.052386065999999995
13,2018,12,interpolate,0.052745784
13,2019,1,real,0.053105502
13,2019,2,interpolate,0.05353264111901469
13,2019,3,interpolate,0.05395978023802939
13,2019,4,interpolate,0.05438691935704409
13,2019,5,interpolate,0.05481405847605878
13,2019,6,interpolate,0.055241197595073475
13,2019,7,interpolate,0.05566833671408817
13,2019,8,interpolate,0.05609547583310286
13,2019,9,interpolate,0.05652261495211756
13,2019,10,interpolate,0.05694975407113226
13,2019,11,interpolate,0.05737689319014695
13,2019,12,calculated,0.057804032309161646
14,2000,1,real,0.0
14,2000,2,interpolate,5.6732416666666656e-05
14,2000,3,interpolate,0.00011346483333333331
14,2000,4,interpolate,0.00017019724999999997
14,2000,5,interpolate,0.00022692966666666662
14,2000,6,interpolate,0.0002836620833333333
14,2000,7,interpolate,0.00034039449999999995
14,2000,8,interpolate,0.0003971269166666666
14,2000,9,interpolate,0.00045385933333333325
14,2000,10,interpolate,0.00051059175
14,2000,11,interpolate,0.0005673241666666666
14,2000,12,interpolate,0.0006240565833333332
14,2001,1,real,0.0006807889999999999
14,2001,2,interpolate,0.0007298726666666665
14,2001,3,interpolate,0.0007789563333333333
14,2001,4,interpolate,0.0008280399999999999
14,2001,5,interpolate,0.0008771236666666666
14,2001,6,interpolate,0.0009262073333333332
14,2001,7,interpolate,0.0009752909999999999
14,2001,8,interpolate,0.0010243746666666665
14,2001,9,interpolate,0.0010734583333333334
14,2001,10,interpolate,0.0011225419999999998
14,2001,11,interpolate,0.0011716256666666667
14,2001,12,interpolate,0.0012207093333333333
14,2002,1,real,0.001269793
14,2002,2,interpolate,0.0013824665
14,2002,3,interpolate,0.00149514
14,2002,4,interpolate,0.0016078135
14,2002,5,interpolate,0.001720487
14,2002,6,interpolate,0.0018331605
14,2002,7,interpolate,0.001945834
14,2002,8,interpolate,0.0020585075
14,2002,9,interpolate,0.002171181
14,2002,10,interpolate,0.0022838545
14,2002,11,interpolate,0.002396528
14,2002,12,interpolate,0.0025092014999999997
14,2003,1,real,0.002621875
14,2003,2,interpolate,0.0026766556666666668
14,2003,3,interpolate,0.0027314363333333334
14,2003,4,interpolate,0.002786217
14,2003,5,interpolate,0.002840997666666667
14,2003,6,interpolate,0.0028957783333333335
14,2003,7,interpolate,0.002950559
14,2003,8,interpolate,0.0030053396666666664
14,2003,9,interpolate,0.003060120333333333
14,2003,10,interpolate,0.0031149009999999998
14,2003,11,interpolate,0.0031696816666666665
14,2003,12,interpolate,0.003224462333333333
14,2004,1,real,0.003279243
14,2004,2,interpolate,0.0034087436666666664
14,2004,3,interpolate,0.003538244333333333
14,2004,4,interpolate,0.0036677449999999996
14,2004,5,interpolate,0.003797245666666666
14,2004,6,interpolate,0.003926746333333333
14,2004,7,interpolate,0.004056247
14,2004,8,interpolate,0.004185747666666666
14,2004,9,interpolate,0.004315248333333333
14,2004,10,interpolate,0.004444749
14,2004,11,interpolate,0.004574249666666666
14,2004,12,interpolate,0.004703750333333333
14,2005,1,real,0.004833250999999999
14,2005,2,interpolate,0.004950434666666666
14,2005,3,interpolate,0.005067618333333333
14,2005,4,interpolate,0.005184802
14,2005,5,interpolate,0.005301985666666666
14,2005,6,interpolate,0.005419169333333333
14,2005,7,interpolate,0.005536352999999999
14,2005,8,interpolate,0.005653536666666666
14,2005,9,interpolate,0.005770720333333333
14,2005,10,interpolate,0.005887903999999999
14,2005,11,interpolate,0.006005087666666666
14,2005,12,interpolate,0.006122271333333333
14,2006,1,real,0.006239455
14,2006,2,interpolate,0.006317049916666666
14,2006,3,interpolate,0.0063946448333333334
14,2006,4,interpolate,0.00647223975
14,2006,5,interpolate,0.006549834666666666
14,2006,6,interpolate,0.006627429583333334
14,2006,7,interpolate,0.0067050245
14,2006,8,interpolate,0.006782619416666667
14,2006,9,interpolate,0.006860214333333334
14,2006,10,interpolate,0.00693780925
14,2006,11,interpolate,0.007015404166666667
14,2006,12,interpolate,0.007092999083333334
14,2007,1,real,0.007170594000000001
14,2007,2,interpolate,0.007236874083333334
14,2007,3,interpolate,0.0073031541666666675
14,2007,4,interpolate,0.007369434250000001
14,2007,5,interpolate,0.0074357143333333335
14,2007,6,interpolate,0.007501994416666667
14,2007,7,interpolate,0.0075682745000000004
14,2007,8,interpolate,0.007634554583333334
14,2007,9,interpolate,0.007700834666666667
14,2007,10,interpolate,0.00776711475
14,2007,11,interpolate,0.007833394833333333
14,2007,12,interpolate,0.007899674916666667
14,2008,1,real,0.007965955
14,2008,2,interpolate,0.008049088666666667
14,2008,3,interpolate,0.008132222333333333
14,2008,4,interpolate,0.008215356
14,2008,5,interpolate,0.008298489666666667
14,2008,6,interpolate,0.008381623333333333
14,2008,7,interpolate,0.008464757
14,2008,8,interpolate,0.008547890666666667
14,2008,9,interpolate,0.008631024333333332
14,2008,10,interpolate,0.008714158
14,2008,11,interpolate,0.008797291666666667
14,2008,12,interpolate,0.008880425333333332
14,2009,1,real,0.008963559
14,2009,2,interpolate,0.009017020916666667
14,2009,3,interpolate,0.009070482833333332
14,2009,4,interpolate,0.00912394475
14,2009,5,interpolate,0.009177406666666665
14,2009,6,interpolate,0.009230868583333333
14,2009,7,interpolate,0.0092843305
14,2009,8,interpolate,0.009337792416666666
14,2009,9,interpolate,0.009391254333333333
14,2009,10,interpolate,0.009444716249999999
14,2009,11,interpolate,0.009498178166666666
14,2009,12,interpolate,0.009551640083333332
14,2010,1,real,0.009605101999999999
14,2010,2,interpolate,0.00972352525
14,2010,3,interpolate,0.0098419485
14,2010,4,interpolate,0.009960371749999999
14,2010,5,interpolate,0.010078795
14,2010,6,interpolate,0.01019721825
14,2010,7,interpolate,0.0103156415
14,2010,8,interpolate,0.01043406475
14,2010,9,interpolate,0.010552488
14,2010,10,interpolate,0.010670911250000002
14,2010,11,interpolate,0.0107893345
14,2010,12,interpolate,0.01090775775
14,2011,1,real,0.011026181000000001
14,2011,2,interpolate,0.011140120500000001
14,2011,3,interpolate,0.011254060000000001
14,2011,4,interpolate,0.0113679995
14,2011,5,interpolate,0.011481939
14,2011,6,interpolate,0.0115958785
14,2011,7,interpolate,0.011709818
14,2011,8,interpolate,0.0118237575
14,2011,9,interpolate,0.011937697
14,2011,10,interpolate,0.0120516365
14,2011,11,interpolate,0.012165575999999999
14,2011,12,interpolate,0.0122795155
14,2012,1,real,0.012393455
14,2012,2,interpolate,0.012419882666666666
14,2012,3,interpolate,0.012446310333333332
14,2012,4,interpolate,0.012472737999999999
14,2012,5,interpolate,0.012499165666666666
14,2012,6,interpolate,0.012525593333333333
14,2012,7,interpolate,0.012552021
14,2012,8,interpolate,0.012578448666666665
14,2012,9,interpolate,0.012604876333333332
14,2012,10,interpolate,0.012631304
14,2012,11,interpolate,0.012657731666666665
14,2012,12,interpolate,0.012684159333333332
14,2013,1,real,0.012710586999999999
14,2013,2,interpolate,0.01273508925
14,2013,3,interpolate,0.012759591499999999
14,2013,4,interpolate,0.01278409375
14,2013,5,interpolate,0.012808595999999998
14,2013,6,interpolate,0.01283309825
14,2013,7,interpolate,0.0128576005
14,2013,8,interpolate,0.012882102749999999
14,2013,9,interpolate,0.012906605
14,2013,10,interpolate,0.012931107249999999
14,2013,11,interpolate,0.0129556095
14,2013,12,interpolate,0.012980111749999999
14,2014,1,real,0.013004614
14,2014,2,interpolate,0.01301373975
14,2014,3,interpolate,0.0130228655
14,2014,4,interpolate,0.01303199125
14,2014,5,interpolate,0.013041117
14,2014,6,interpolate,0.01305024275
14,2014,7,interpolate,0.0130593685
14,2014,8,interpolate,0.01306849425
14,2014,9,interpolate,0.01307762
14,2014,10,interpolate,0.01308674575
14,2014,11,interpolate,0.0130958715
14,2014,12,interpolate,0.01310499725
14,2015,1,real,0.013114123
14,2015,2,interpolate,0.013170222416666667
14,2015,3,interpolate,0.013226321833333334
14,2015,4,interpolate,0.01328242125
14,2015,5,interpolate,0.013338520666666668
14,2015,6,interpolate,0.013394620083333334
14,2015,7,interpolate,0.0134507195
14,2015,8,interpolate,0.013506818916666666
14,2015,9,interpolate,0.013562918333333333
14,2015,10,interpolate,0.01361901775
14,2015,11,interpolate,0.013675117166666667
14,2015,12,interpolate,0.013731216583333334
14,2016,1,real,0.013787316
14,2016,2,interpolate,0.0139245445
14,2016,3,interpolate,0.014061773000000001
14,2016,4,interpolate,0.0141990015
14,2016,5,interpolate,0.01433623
14,2016,6,interpolate,0.014473458500000001
14,2016,7,interpolate,0.014610687
14,2016,8,interpolate,0.0147479155
14,2016,9,interpolate,0.014885144000000001
14,2016,10,interpolate,0.0150223725
14,2016,11,interpolate,0.015159601
14,2016,12,interpolate,0.015296829500000001
14,2017,1,real,0.015434058
14,2017,2,interpolate,0.015498861083333334
14,2017,3,interpolate,0.015563664166666668
14,2017,4,interpolate,0.01562846725
14,2017,5,interpolate,0.015693270333333335
14,2017,6,interpolate,0.015758073416666667
14,2017,7,interpolate,0.0158228765
14,2017,8,interpolate,0.015887679583333335
14,2017,9,interpolate,0.015952482666666667
14,2017,10,interpolate,0.016017285750000002
14,2017,11,interpolate,0.016082088833333334
14,2017,12,interpolate,0.01614689191666667
14,2018,1,real,0.016211695
14,2018,2,interpolate,0.016264022833333336
14,2018,3,interpolate,0.016316350666666667
14,2018,4,interpolate,0.0163686785
14,2018,5,interpolate,0.016421006333333335
14,2018,6,interpolate,0.016473334166666666
14,2018,7,interpolate,0.016525662
14,2018,8,interpolate,0.016577989833333334
14,2018,9,interpolate,0.016630317666666665
14,2018,10,interpolate,0.0166826455
14,2018,11,interpolate,0.016734973333333333
14,2018,12,interpolate,0.016787301166666664
14,2019,1,real,0.016839629
14,2019,2,interpolate,0.01689892500147237
14,2019,3,interpolate,0.01695822100294474
14,2019,4,interpolate,0.017017517004417112
14,2019,5,interpolate,0.017076813005889483
14,2019,6,interpolate,0.017136109007361854
14,2019,7,interpolate,0.017195405008834222
14,2019,8,interpolate,0.017254701010306593
14,2019,9,interpolate,0.017313997011778964
14,2019,10,interpolate,0.017373293013251336
14,2019,11,interpolate,0.017432589014723707
14,2019,12,calculated,0.017491885016196078
15,2000,1,real,0.0
15,2000,2,interpolate,0.0009010717500000002
15,2000,3,interpolate,0.0018021435000000004
15,2000,4,interpolate,0.0027032152500000004
15,2000,5,interpolate,0.0036042870000000007
15,2000,6,interpolate,0.004505358750000001
15,2000,7,interpolate,0.005406430500000001
15,2000,8,interpolate,0.006307502250000001
15,2000,9,interpolate,0.0072085740000000014
15,2000,10,interpolate,0.008109645750000002
15,2000,11,interpolate,0.009010717500000001
15,2000,12,interpolate,0.009911789250000002
15,2001,1,real,0.010812861000000002
15,2001,2,interpolate,0.011422200083333335
15,2001,3,interpolate,0.012031539166666667
15,2001,4,interpolate,0.012640878250000001
15,2001,5,interpolate,0.013250217333333335
15,2001,6,interpolate,0.013859556416666668
15,2001,7,interpolate,0.014468895500000002
15,2001,8,interpolate,0.015078234583333334
15,2001,9,interpolate,0.01568757366666667
15,2001,10,interpolate,0.016296912750000003
15,2001,11,interpolate,0.016906251833333334
15,2001,12,interpolate,0.017515590916666667
15,2002,1,real,0.01812493
15,2002,2,interpolate,0.018851584583333334
15,2002,3,interpolate,0.019578239166666667
15,2002,4,interpolate,0.02030489375
15,2002,5,interpolate,0.021031548333333334
15,2002,6,interpolate,0.021758202916666667
15,2002,7,interpolate,0.0224848575
15,2002,8,interpolate,0.023211512083333333
15,2002,9,interpolate,0.023938166666666667
15,2002,10,interpolate,0.02466482125
15,2002,11,interpolate,0.025391475833333333
15,2002,12,interpolate,0.026118130416666666
15,2003,1,real,0.026844785
15,2003,2,interpolate,0.028302841666666665
15,2003,3,interpolate,0.029760898333333334
15,2003,4,interpolate,0.031218955
15,2003,5,interpolate,0.032677011666666665
15,2003,6,interpolate,0.03413506833333333
15,2003,7,interpolate,0.035593124999999996
15,2003,8,interpolate,0.03705118166666667
15,2003,9,interpolate,0.038509238333333334
15,2003,10,interpolate,0.039967295
15,2003,11,interpolate,0.041425351666666665
15,2003,12,interpolate,0.04288340833333333
15,2004,1,real,0.044341465
15,2004,2,interpolate,0.04544158808333333
15,2004,3,interpolate,0.046541711166666666
15,2004,4,interpolate,0.04764183425
15,2004,5,interpolate,0.04874195733333333
15,2004,6,interpolate,0.04984208041666666
15,2004,7,interpolate,0.0509422035
15,2004,8,interpolate,0.05204232658333333
15,2004,9,interpolate,0.05314244966666667
15,2004,10,interpolate,0.054242572749999995
15,2004,11,interpolate,0.05534269583333333
15,2004,12,interpolate,0.056442818916666665
15,2005,1,real,0.057542942
15,2005,2,interpolate,0.05893187008333333
15,2005,3,interpolate,0.06032079816666667
15,2005,4,interpolate,0.06170972625
15,2005,5,interpolate,0.06309865433333334
15,2005,6,interpolate,0.06448758241666666
15,2005,7,interpolate,0.0658765105
15,2005,8,interpolate,0.06726543858333334
15,2005,9,interpolate,0.06865436666666666
15,2005,10,interpolate,0.07004329475
15,2005,11,interpolate,0.07143222283333334
15,2005,12,interpolate,0.07282115091666666
15,2006,1,real,0.074210079
15,2006,2,interpolate,0.07578671716666667
15,2006,3,interpolate,0.07736335533333333
15,2006,4,interpolate,0.0789399935
15,2006,5,interpolate,0.08051663166666666
15,2006,6,interpolate,0.08209326983333333
15,2006,7,interpolate,0.08366990799999999
15,2006,8,interpolate,0.08524654616666666
15,2006,9,interpolate,0.08682318433333333
15,2006,10,interpolate,0.08839982249999999
15,2006,11,interpolate,0.08997646066666666
15,2006,12,interpolate,0.09155309883333332
15,2007,1,real,0.09312973699999999
15,2007,2,interpolate,0.09388448091666665
15,2007,3,interpolate,0.09463922483333333
15,2007,4,interpolate,0.09539396875
15,2007,5,interpolate,0.09614871266666666
15,2007,6,interpolate,0.09690345658333333
15,2007,7,interpolate,0.0976582005
15,2007,8,interpolate,0.09841294441666668
15,2007,9,interpolate,0.09916768833333334
15,2007,10,interpolate,0.09992243225
15,2007,11,interpolate,0.10067717616666667
15,2007,12,interpolate,0.10143192008333335
15,2008,1,real,0.10218666400000001
15,2008,2,interpolate,0.10339605816666668
15,2008,3,interpolate,0.10460545233333335
15,2008,4,interpolate,0.1058148465
15,2008,5,interpolate,0.10702424066666667
15,2008,6,interpolate,0.10823363483333334
15,2008,7,interpolate,0.109443029
15,2008,8,interpolate,0.11065242316666667
15,2008,9,interpolate,0.11186181733333334
15,2008,10,interpolate,0.1130712115
15,2008,11,interpolate,0.11428060566666667
15,2008,12,interpolate,0.11548999983333333
15,2009,1,real,0.116699394
15,2009,2,interpolate,0.11761573683333333
15,2009,3,interpolate,0.11853207966666666
15,2009,4,interpolate,0.1194484225
15,2009,5,interpolate,0.12036476533333333
15,2009,6,interpolate,0.12128110816666667
15,2009,7,interpolate,0.12219745100000001
15,2009,8,interpolate,0.12311379383333335
15,2009,9,interpolate,0.12403013666666668
15,2009,10,interpolate,0.12494647950000001
15,2009,11,interpolate,0.12586282233333335
15,2009,12,interpolate,0.12677916516666668
15,2010,1,real,0.127695508
15,2010,2,interpolate,0.12819889916666669
15,2010,3,interpolate,0.12870229033333336
15,2010,4,interpolate,0.1292056815
15,2010,5,interpolate,0.12970907266666667
15,2010,6,interpolate,0.13021246383333335
15,2010,7,interpolate,0.130715855
15,2010,8,interpolate,0.13121924616666666
15,2010,9,interpolate,0.13172263733333334
15,2010,10,interpolate,0.1322260285
15,2010,11,interpolate,0.13272941966666668
15,2010,12,interpolate,0.13323281083333333
15,2011,1,real,0.133736202
15,2011,2,interpolate,0.13462733041666666
15,2011,3,interpolate,0.13551845883333333
15,2011,4,interpolate,0.13640958725
15,2011,5,interpolate,0.13730071566666666
15,2011,6,interpolate,0.13819184408333332
15,2011,7,interpolate,0.1390829725
15,2011,8,interpolate,0.13997410091666668
15,2011,9,interpolate,0.14086522933333334
15,2011,10,interpolate,0.14175635775
15,2011,11,interpolate,0.14264748616666667
15,2011,12,interpolate,0.14353861458333333
15,2012,1,real,0.144429743
15,2012,2,interpolate,0.14486097241666668
15,2012,3,interpolate,0.14529220183333333
15,2012,4,interpolate,0.14572343125
15,2012,5,interpolate,0.14615466066666666
15,2012,6,interpolate,0.14658589008333334
15,2012,7,interpolate,0.14701711950000002
15,2012,8,interpolate,0.14744834891666667
15,2012,9,interpolate,0.14787957833333334
15,2012,10,interpolate,0.14831080775
15,2012,11,interpolate,0.14874203716666667
15,2012,12,interpolate,0.14917326658333332
15,2013,1,real,0.149604496
15,2013,2,interpolate,0.15014602525
15,2013,3,interpolate,0.1506875545
15,2013,4,interpolate,0.15122908375
15,2013,5,interpolate,0.151770613
15,2013,6,interpolate,0.15231214225
15,2013,7,interpolate,0.1528536715
15,2013,8,interpolate,0.15339520075
15,2013,9,interpolate,0.15393673
15,2013,10,interpolate,0.15447825925
15,2013,11,interpolate,0.15501978849999998
15,2013,12,interpolate,0.15556131774999998
15,2014,1,real,0.156102847
15,2014,2,interpolate,0.1565461825
15,2014,3,interpolate,0.156989518
15,2014,4,interpolate,0.1574328535
15,2014,5,interpolate,0.157876189
15,2014,6,interpolate,0.1583195245
15,2014,7,interpolate,0.15876286
15,2014,8,interpolate,0.15920619549999998
15,2014,9,interpolate,0.15964953099999998
15,2014,10,interpolate,0.1600928665
15,2014,11,interpolate,0.160536202
15,2014,12,interpolate,0.1609795375
15,2015,1,real,0.161422873
