date,index,mc,year,loss_cover,month,type
2009-08-31,5532,13,2009,0.02374724191666667,8,interpolate
2009-09-30,5580,13,2009,0.023865779333333333,9,interpolate
2009-10-31,5628,13,2009,0.023984316749999998,10,interpolate
2009-11-30,5676,13,2009,0.024102854166666667,11,interpolate
2009-12-31,5724,13,2009,0.024221391583333335,12,interpolate
2010-01-31,5772,13,2010,0.024339929,1,real
2010-02-28,5820,13,2010,0.024487021333333334,2,interpolate
2010-03-31,5868,13,2010,0.024634113666666665,3,interpolate
2010-04-30,5916,13,2010,0.024781206,4,interpolate
2010-05-31,5964,13,2010,0.024928298333333335,5,interpolate
2010-06-30,6012,13,2010,0.025075390666666666,6,interpolate
2010-07-31,6060,13,2010,0.025222483,7,interpolate
2010-08-31,6108,13,2010,0.025369575333333335,8,interpolate
2010-09-30,6156,13,2010,0.025516667666666666,9,interpolate
2010-10-31,6204,13,2010,0.02566376,10,interpolate
2010-11-30,6252,13,2010,0.025810852333333335,11,interpolate
2010-12-31,6300,13,2010,0.025957944666666666,12,interpolate
2011-01-31,6348,13,2011,0.026105037,1,real
2011-02-28,6396,13,2011,0.0262801015,2,interpolate
2011-03-31,6444,13,2011,0.026455166000000002,3,interpolate
2011-04-30,6492,13,2011,0.0266302305,4,interpolate
2011-05-31,6540,13,2011,0.026805295,5,interpolate
2011-06-30,6588,13,2011,0.026980359500000002,6,interpolate
2011-07-31,6636,13,2011,0.027155424,7,interpolate
2011-08-31,6684,13,2011,0.0273304885,8,interpolate
2011-09-30,6732,13,2011,0.027505553000000002,9,interpolate
2011-10-31,6780,13,2011,0.0276806175,10,interpolate
2011-11-30,6828,13,2011,0.027855682,11,interpolate
2011-12-31,6876,13,2011,0.028030746500000002,12,interpolate
2012-01-31,6924,13,2012,0.028205811,1,real
2012-02-29,6972,13,2012,0.028306706916666667,2,interpolate
2012-03-31,7020,13,2012,0.028407602833333333,3,interpolate
2012-04-30,7068,13,2012,0.02850849875,4,interpolate
2012-05-31,7116,13,2012,0.028609394666666666,5,interpolate
2012-06-30,7164,13,2012,0.028710290583333332,6,interpolate
2012-07-31,7212,13,2012,0.028811186500000002,7,interpolate
2012-08-31,7260,13,2012,0.02891208241666667,8,interpolate
2012-09-30,7308,13,2012,0.029012978333333335,9,interpolate
2012-10-31,7356,13,2012,0.02911387425,10,interpolate
2012-11-30,7404,13,2012,0.029214770166666668,11,interpolate
2012-12-31,7452,13,2012,0.029315666083333334,12,interpolate
2013-01-31,7500,13,2013,0.029416562,1,real
2013-02-28,7548,13,2013,0.029603334583333335,2,interpolate
2013-03-31,7596,13,2013,0.029790107166666666,3,interpolate
2013-04-30,7644,13,2013,0.029976879749999998,4,interpolate
2013-05-31,7692,13,2013,0.030163652333333332,5,interpolate
2013-06-30,7740,13,2013,0.030350424916666667,6,interpolate
2013-07-31,7788,13,2013,0.0305371975,7,interpolate
2013-08-31,7836,13,2013,0.03072397008333333,8,interpolate
2013-09-30,7884,13,2013,0.030910742666666664,9,interpolate
2013-10-31,7932,13,2013,0.03109751525,10,interpolate
2013-11-30,7980,13,2013,0.03128428783333333,11,interpolate
2013-12-31,8028,13,2013,0.03147106041666666,12,interpolate
2014-01-31,8076,13,2014,0.031657832999999996,1,real
2014-02-28,8124,13,2014,0.03173443858333333,2,interpolate
2014-03-31,8172,13,2014,0.03181104416666666,3,interpolate
2014-04-30,8220,13,2014,0.03188764975,4,interpolate
2014-05-31,8268,13,2014,0.03196425533333333,5,interpolate
2014-06-30,8316,13,2014,0.032040860916666664,6,interpolate
2014-07-31,8364,13,2014,0.0321174665,7,interpolate
2014-08-31,8412,13,2014,0.03219407208333333,8,interpolate
2014-09-30,8460,13,2014,0.032270677666666664,9,interpolate
2014-10-31,8508,13,2014,0.03234728325,10,interpolate
2014-11-30,8556,13,2014,0.03242388883333333,11,interpolate
2014-12-31,8604,13,2014,0.032500494416666664,12,interpolate
2015-01-31,8652,13,2015,0.0325771,1,real
2015-02-28,8700,13,2015,0.03279973841666667,2,interpolate
2015-03-31,8748,13,2015,0.03302237683333333,3,interpolate
2015-04-30,8796,13,2015,0.033245015249999996,4,interpolate
2015-05-31,8844,13,2015,0.033467653666666666,5,interpolate
2015-06-30,8892,13,2015,0.03369029208333334,6,interpolate
2015-07-31,8940,13,2015,0.0339129305,7,interpolate
2015-08-31,8988,13,2015,0.034135568916666664,8,interpolate
2015-09-30,9036,13,2015,0.034358207333333335,9,interpolate
2015-10-31,9084,13,2015,0.034580845750000005,10,interpolate
2015-11-30,9132,13,2015,0.03480348416666667,11,interpolate
2015-12-31,9180,13,2015,0.03502612258333333,12,interpolate
2016-01-31,9228,13,2016,0.035248761,1,real
2016-02-29,9276,13,2016,0.03599638116666667,2,interpolate
2016-03-31,9324,13,2016,0.03674400133333334,3,interpolate
2016-04-30,9372,13,2016,0.0374916215,4,interpolate
2016-05-31,9420,13,2016,0.038239241666666667,5,interpolate
2016-06-30,9468,13,2016,0.03898686183333334,6,interpolate
2016-07-31,9516,13,2016,0.039734482,7,interpolate
2016-08-31,9564,13,2016,0.040482102166666666,8,interpolate
2016-09-30,9612,13,2016,0.041229722333333337,9,interpolate
2016-10-31,9660,13,2016,0.0419773425,10,interpolate
2016-11-30,9708,13,2016,0.042724962666666665,11,interpolate
2016-12-31,9756,13,2016,0.04347258283333333,12,interpolate
2017-01-31,9804,13,2017,0.044220203,1,real
2017-02-28,9852,13,2017,0.04460092658333333,2,interpolate
2017-03-31,9900,13,2017,0.044981650166666665,3,interpolate
2017-04-30,9948,13,2017,0.04536237375,4,interpolate
2017-05-31,9996,13,2017,0.04574309733333333,5,interpolate
2017-06-30,10044,13,2017,0.04612382091666666,6,interpolate
2017-07-31,10092,13,2017,0.046504544499999995,7,interpolate
2017-08-31,10140,13,2017,0.046885268083333334,8,interpolate
2017-09-30,10188,13,2017,0.04726599166666667,9,interpolate
2017-10-31,10236,13,2017,0.04764671525,10,interpolate
2017-11-30,10284,13,2017,0.04802743883333333,11,interpolate
2017-12-31,10332,13,2017,0.048408162416666664,12,interpolate
2018-01-31,10380,13,2018,0.048788886,1,real
2018-02-28,10428,13,2018,0.049148604,2,interpolate
2018-03-31,10476,13,2018,0.049508321999999994,3,interpolate
2018-04-30,10524,13,2018,0.049868039999999995,4,interpolate
2018-05-31,10572,13,2018,0.050227758,5,interpolate
2018-06-30,10620,13,2018,0.050587476,6,interpolate
2018-07-31,10668,13,2018,0.050947194,7,interpolate
2018-08-31,10716,13,2018,0.051306911999999996,8,interpolate
2018-09-30,10764,13,2018,0.05166663,9,interpolate
2018-10-31,10812,13,2018,0.052026348,10,interpolate
2018-11-30,10860,13,2018,0.052386065999999995,11,interpolate
2018-12-31,10908,13,2018,0.052745784,12,interpolate
2019-01-31,10956,13,2019,0.053105502,1,real
2019-02-28,11004,13,2019,0.05353264111901469,2,interpolate
2019-03-31,11052,13,2019,0.05395978023802939,3,interpolate
2019-04-30,11100,13,2019,0.05438691935704409,4,interpolate
2019-05-31,11148,13,2019,0.05481405847605878,5,interpolate
2019-06-30,11196,13,2019,0.055241197595073475,6,interpolate
2019-07-31,11244,13,2019,0.05566833671408817,7,interpolate
2019-08-31,11292,13,2019,0.05609547583310286,8,interpolate
2019-09-30,11340,13,2019,0.05652261495211756,9,interpolate
2019-10-31,11388,13,2019,0.05694975407113226,10,interpolate
2019-11-30,11436,13,2019,0.05737689319014695,11,interpolate
2019-12-31,11484,13,2019,0.057804032309161646,12,calculated
2000-01-31,13,14,2000,0.0,1,real
2000-02-29,61,14,2000,5.6732416666666656e-05,2,interpolate
2000-03-31,109,14,2000,0.00011346483333333331,3,interpolate
2000-04-30,157,14,2000,0.00017019724999999997,4,interpolate
2000-05-31,205,14,2000,0.00022692966666666662,5,interpolate
2000-06-30,253,14,2000,0.0002836620833333333,6,interpolate
2000-07-31,301,14,2000,0.00034039449999999995,7,interpolate
2000-08-31,349,14,2000,0.0003971269166666666,8,interpolate
2000-09-30,397,14,2000,0.00045385933333333325,9,interpolate
2000-10-31,445,14,2000,0.00051059175,10,interpolate
2000-11-30,493,14,2000,0.0005673241666666666,11,interpolate
2000-12-31,541,14,2000,0.0006240565833333332,12,interpolate
2001-01-31,589,14,2001,0.0006807889999999999,1,real
2001-02-28,637,14,2001,0.0007298726666666665,2,interpolate
2001-03-31,685,14,2001,0.0007789563333333333,3,interpolate
2001-04-30,733,14,2001,0.0008280399999999999,4,interpolate
2001-05-31,781,14,2001,0.0008771236666666666,5,interpolate
2001-06-30,829,14,2001,0.0009262073333333332,6,interpolate
2001-07-31,877,14,2001,0.0009752909999999999,7,interpolate
2001-08-31,925,14,2001,0.0010243746666666665,8,interpolate
2001-09-30,973,14,2001,0.0010734583333333334,9,interpolate
2001-10-31,1021,14,2001,0.0011225419999999998,10,interpolate
2001-11-30,1069,14,2001,0.0011716256666666667,11,interpolate
2001-12-31,1117,14,2001,0.0012207093333333333,12,interpolate
2002-01-31,1165,14,2002,0.001269793,1,real
2002-02-28,1213,14,2002,0.0013824665,2,interpolate
2002-03-31,1261,14,2002,0.00149514,3,interpolate
2002-04-30,1309,14,2002,0.0016078135,4,interpolate
2002-05-31,1357,14,2002,0.001720487,5,interpolate
2002-06-30,1405,14,2002,0.0018331605,6,interpolate
2002-07-31,1453,14,2002,0.001945834,7,interpolate
2002-08-31,1501,14,2002,0.0020585075,8,interpolate
2002-09-30,1549,14,2002,0.002171181,9,interpolate
2002-10-31,1597,14,2002,0.0022838545,10,interpolate
2002-11-30,1645,14,2002,0.002396528,11,interpolate
2002-12-31,1693,14,2002,0.0025092014999999997,12,interpolate
2003-01-31,1741,14,2003,0.002621875,1,real
2003-02-28,1789,14,2003,0.0026766556666666668,2,interpolate
2003-03-31,1837,14,2003,0.0027314363333333334,3,interpolate
2003-04-30,1885,14,2003,0.002786217,4,interpolate
2003-05-31,1933,14,2003,0.002840997666666667,5,interpolate
2003-06-30,1981,14,2003,0.0028957783333333335,6,interpolate
2003-07-31,2029,14,2003,0.002950559,7,interpolate
2003-08-31,2077,14,2003,0.0030053396666666664,8,interpolate
2003-09-30,2125,14,2003,0.003060120333333333,9,interpolate
2003-10-31,2173,14,2003,0.0031149009999999998,10,interpolate
2003-11-30,2221,14,2003,0.0031696816666666665,11,interpolate
2003-12-31,2269,14,2003,0.003224462333333333,12,interpolate
2004-01-31,2317,14,2004,0.003279243,1,real
2004-02-29,2365,14,2004,0.0034087436666666664,2,interpolate
2004-03-31,2413,14,2004,0.003538244333333333,3,interpolate
2004-04-30,2461,14,2004,0.0036677449999999996,4,interpolate
2004-05-31,2509,14,2004,0.003797245666666666,5,interpolate
2004-06-30,2557,14,2004,0.003926746333333333,6,interpolate
2004-07-31,2605,14,2004,0.004056247,7,interpolate
2004-08-31,2653,14,2004,0.004185747666666666,8,interpolate
2004-09-30,2701,14,2004,0.004315248333333333,9,interpolate
2004-10-31,2749,14,2004,0.004444749,10,interpolate
2004-11-30,2797,14,2004,0.004574249666666666,11,interpolate
2004-12-31,2845,14,2004,0.004703750333333333,12,interpolate
2005-01-31,2893,14,2005,0.004833250999999999,1,real
2005-02-28,2941,14,2005,0.004950434666666666,2,interpolate
2005-03-31,2989,14,2005,0.005067618333333333,3,interpolate
2005-04-30,3037,14,2005,0.005184802,4,interpolate
2005-05-31,3085,14,2005,0.005301985666666666,5,interpolate
2005-06-30,3133,14,2005,0.005419169333333333,6,interpolate
2005-07-31,3181,14,2005,0.005536352999999999,7,interpolate
2005-08-31,3229,14,2005,0.005653536666666666,8,interpolate
2005-09-30,3277,14,2005,0.005770720333333333,9,interpolate
2005-10-31,3325,14,2005,0.005887903999999999,10,interpolate
2005-11-30,3373,14,2005,0.006005087666666666,11,interpolate
2005-12-31,3421,14,2005,0.006122271333333333,12,interpolate
2006-01-31,3469,14,2006,0.006239455,1,real
2006-02-28,3517,14,2006,0.006317049916666666,2,interpolate
2006-03-31,3565,14,2006,0.0063946448333333334,3,interpolate
2006-04-30,3613,14,2006,0.00647223975,4,interpolate
2006-05-31,3661,14,2006,0.006549834666666666,5,interpolate
2006-06-30,3709,14,2006,0.006627429583333334,6,interpolate
2006-07-31,3757,14,2006,0.0067050245,7,interpolate
2006-08-31,3805,14,2006,0.006782619416666667,8,interpolate
2006-09-30,3853,14,2006,0.006860214333333334,9,interpolate
2006-10-31,3901,14,2006,0.00693780925,10,interpolate
2006-11-30,3949,14,2006,0.007015404166666667,11,interpolate
2006-12-31,3997,14,2006,0.007092999083333334,12,interpolate
2007-01-31,4045,14,2007,0.007170594000000001,1,real
2007-02-28,4093,14,2007,0.007236874083333334,2,interpolate
2007-03-31,4141,14,2007,0.0073031541666666675,3,interpolate
2007-04-30,4189,14,2007,0.007369434250000001,4,interpolate
2007-05-31,4237,14,2007,0.0074357143333333335,5,interpolate
2007-06-30,4285,14,2007,0.007501994416666667,6,interpolate
2007-07-31,4333,14,2007,0.0075682745000000004,7,interpolate
2007-08-31,4381,14,2007,0.007634554583333334,8,interpolate
2007-09-30,4429,14,2007,0.007700834666666667,9,interpolate
2007-10-31,4477,14,2007,0.00776711475,10,interpolate
2007-11-30,4525,14,2007,0.007833394833333333,11,interpolate
2007-12-31,4573,14,2007,0.007899674916666667,12,interpolate
2008-01-31,4621,14,2008,0.007965955,1,real
2008-02-29,4669,14,2008,0.008049088666666667,2,interpolate
2008-03-31,4717,14,2008,0.008132222333333333,3,interpolate
2008-04-30,4765,14,2008,0.008215356,4,interpolate
2008-05-31,4813,14,2008,0.008298489666666667,5,interpolate
2008-06-30,4861,14,2008,0.008381623333333333,6,interpolate
2008-07-31,4909,14,2008,0.008464757,7,interpolate
2008-08-31,4957,14,2008,0.008547890666666667,8,interpolate
2008-09-30,5005,14,2008,0.008631024333333332,9,interpolate
2008-10-31,5053,14,2008,0.008714158,10,interpolate
2008-11-30,5101,14,2008,0.008797291666666667,11,interpolate
2008-12-31,5149,14,2008,0.008880425333333332,12,interpolate
2009-01-31,5197,14,2009,0.008963559,1,real
2009-02-28,5245,14,2009,0.009017020916666667,2,interpolate
2009-03-31,5293,14,2009,0.009070482833333332,3,interpolate
2009-04-30,5341,14,2009,0.00912394475,4,interpolate
2009-05-31,5389,14,2009,0.009177406666666665,5,interpolate
2009-06-30,5437,14,2009,0.009230868583333333,6,interpolate
2009-07-31,5485,14,2009,0.0092843305,7,interpolate
2009-08-31,5533,14,2009,0.009337792416666666,8,interpolate
2009-09-30,5581,14,2009,0.009391254333333333,9,interpolate
2009-10-31,5629,14,2009,0.009444716249999999,10,interpolate
2009-11-30,5677,14,2009,0.009498178166666666,11,interpolate
2009-12-31,5725,14,2009,0.009551640083333332,12,interpolate
2010-01-31,5773,14,2010,0.009605101999999999,1,real
2010-02-28,5821,14,2010,0.00972352525,2,interpolate
2010-03-31,5869,14,2010,0.0098419485,3,interpolate
2010-04-30,5917,14,2010,0.009960371749999999,4,interpolate
2010-05-31,5965,14,2010,0.010078795,5,interpolate
2010-06-30,6013,14,2010,0.01019721825,6,interpolate
2010-07-31,6061,14,2010,0.0103156415,7,interpolate
2010-08-31,6109,14,2010,0.01043406475,8,interpolate
2010-09-30,6157,14,2010,0.010552488,9,interpolate
2010-10-31,6205,14,2010,0.010670911250000002,10,interpolate
2010-11-30,6253,14,2010,0.0107893345,11,interpolate
2010-12-31,6301,14,2010,0.01090775775,12,interpolate
2011-01-31,6349,14,2011,0.011026181000000001,1,real
2011-02-28,6397,14,2011,0.011140120500000001,2,interpolate
2011-03-31,6445,14,2011,0.011254060000000001,3,interpolate
2011-04-30,6493,14,2011,0.0113679995,4,interpolate
2011-05-31,6541,14,2011,0.011481939,5,interpolate
2011-06-30,6589,14,2011,0.0115958785,6,interpolate
2011-07-31,6637,14,2011,0.011709818,7,interpolate
2011-08-31,6685,14,2011,0.0118237575,8,interpolate
2011-09-30,6733,14,2011,0.011937697,9,interpolate
2011-10-31,6781,14,2011,0.0120516365,10,interpolate
2011-11-30,6829,14,2011,0.012165575999999999,11,interpolate
2011-12-31,6877,14,2011,0.0122795155,12,interpolate
2012-01-31,6925,14,2012,0.012393455,1,real
2012-02-29,6973,14,2012,0.012419882666666666,2,interpolate
2012-03-31,7021,14,2012,0.012446310333333332,3,interpolate
2012-04-30,7069,14,2012,0.012472737999999999,4,interpolate
2012-05-31,7117,14,2012,0.012499165666666666,5,interpolate
2012-06-30,7165,14,2012,0.012525593333333333,6,interpolate
2012-07-31,7213,14,2012,0.012552021,7,interpolate
2012-08-31,7261,14,2012,0.012578448666666665,8,interpolate
2012-09-30,7309,14,2012,0.012604876333333332,9,interpolate
2012-10-31,7357,14,2012,0.012631304,10,interpolate
2012-11-30,7405,14,2012,0.012657731666666665,11,interpolate
2012-12-31,7453,14,2012,0.012684159333333332,12,interpolate
2013-01-31,7501,14,2013,0.012710586999999999,1,real
2013-02-28,7549,14,2013,0.01273508925,2,interpolate
2013-03-31,7597,14,2013,0.012759591499999999,3,interpolate
2013-04-30,7645,14,2013,0.01278409375,4,interpolate
2013-05-31,7693,14,2013,0.012808595999999998,5,interpolate
2013-06-30,7741,14,2013,0.01283309825,6,interpolate
2013-07-31,7789,14,2013,0.0128576005,7,interpolate
2013-08-31,7837,14,2013,0.012882102749999999,8,interpolate
2013-09-30,7885,14,2013,0.012906605,9,interpolate
2013-10-31,7933,14,2013,0.012931107249999999,10,interpolate
2013-11-30,7981,14,2013,0.0129556095,11,interpolate
2013-12-31,8029,14,2013,0.012980111749999999,12,interpolate
2014-01-31,8077,14,2014,0.013004614,1,real
2014-02-28,8125,14,2014,0.01301373975,2,interpolate
2014-03-31,8173,14,2014,0.0130228655,3,interpolate
2014-04-30,8221,14,2014,0.01303199125,4,interpolate
2014-05-31,8269,14,2014,0.013041117,5,interpolate
2014-06-30,8317,14,2014,0.01305024275,6,interpolate
2014-07-31,8365,14,2014,0.0130593685,7,interpolate
2014-08-31,8413,14,2014,0.01306849425,8,interpolate
2014-09-30,8461,14,2014,0.01307762,9,interpolate
2014-10-31,8509,14,2014,0.01308674575,10,interpolate
2014-11-30,8557,14,2014,0.0130958715,11,interpolate
2014-12-31,8605,14,2014,0.01310499725,12,interpolate
2015-01-31,8653,14,2015,0.013114123,1,real
2015-02-28,8701,14,2015,0.013170222416666667,2,interpolate
2015-03-31,8749,14,2015,0.013226321833333334,3,interpolate
2015-04-30,8797,14,2015,0.01328242125,4,interpolate
2015-05-31,8845,14,2015,0.013338520666666668,5,interpolate
2015-06-30,8893,14,2015,0.013394620083333334,6,interpolate
2015-07-31,8941,14,2015,0.0134507195,7,interpolate
2015-08-31,8989,14,2015,0.013506818916666666,8,interpolate
2015-09-30,9037,14,2015,0.013562918333333333,9,interpolate
2015-10-31,9085,14,2015,0.01361901775,10,interpolate
2015-11-30,9133,14,2015,0.013675117166666667,11,interpolate
2015-12-31,9181,14,2015,0.013731216583333334,12,interpolate
2016-01-31,9229,14,2016,0.013787316,1,real
2016-02-29,9277,14,2016,0.0139245445,2,interpolate
2016-03-31,9325,14,2016,0.014061773000000001,3,interpolate
2016-04-30,9373,14,2016,0.0141990015,4,interpolate
2016-05-31,9421,14,2016,0.01433623,5,interpolate
2016-06-30,9469,14,2016,0.014473458500000001,6,interpolate
2016-07-31,9517,14,2016,0.014610687,7,interpolate
2016-08-31,9565,14,2016,0.0147479155,8,interpolate
2016-09-30,9613,14,2016,0.014885144000000001,9,interpolate
2016-10-31,9661,14,2016,0.0150223725,10,interpolate
2016-11-30,9709,14,2016,0.015159601,11,interpolate
2016-12-31,9757,14,2016,0.015296829500000001,12,interpolate
2017-01-31,9805,14,2017,0.015434058,1,real
2017-02-28,9853,14,2017,0.015498861083333334,2,interpolate
2017-03-31,9901,14,2017,0.015563664166666668,3,interpolate
2017-04-30,9949,14,2017,0.01562846725,4,interpolate
2017-05-31,9997,14,2017,0.015693270333333335,5,interpolate
2017-06-30,10045,14,2017,0.015758073416666667,6,interpolate
2017-07-31,10093,14,2017,0.0158228765,7,interpolate
2017-08-31,10141,14,2017,0.015887679583333335,8,interpolate
2017-09-30,10189,14,2017,0.015952482666666667,9,interpolate
2017-10-31,10237,14,2017,0.016017285750000002,10,interpolate
2017-11-30,10285,14,2017,0.016082088833333334,11,interpolate
2017-12-31,10333,14,2017,0.01614689191666667,12,interpolate
2018-01-31,10381,14,2018,0.016211695,1,real
2018-02-28,10429,14,2018,0.016264022833333336,2,interpolate
2018-03-31,10477,14,2018,0.016316350666666667,3,interpolate
2018-04-30,10525,14,2018,0.0163686785,4,interpolate
2018-05-31,10573,14,2018,0.016421006333333335,5,interpolate
2018-06-30,10621,14,2018,0.016473334166666666,6,interpolate
2018-07-31,10669,14,2018,0.016525662,7,interpolate
2018-08-31,10717,14,2018,0.016577989833333334,8,interpolate
2018-09-30,10765,14,2018,0.016630317666666665,9,interpolate
2018-10-31,10813,14,2018,0.0166826455,10,interpolate
2018-11-30,10861,14,2018,0.016734973333333333,11,interpolate
2018-12-31,10909,14,2018,0.016787301166666664,12,interpolate
2019-01-31,10957,14,2019,0.016839629,1,real
2019-02-28,11005,14,2019,0.01689892500147237,2,interpolate
2019-03-31,11053,14,2019,0.01695822100294474,3,interpolate
2019-04-30,11101,14,2019,0.017017517004417112,4,interpolate
2019-05-31,11149,14,2019,0.017076813005889483,5,interpolate
2019-06-30,11197,14,2019,0.017136109007361854,6,interpolate
2019-07-31,11245,14,2019,0.017195405008834222,7,interpolate
2019-08-31,11293,14,2019,0.017254701010306593,8,interpolate
2019-09-30,11341,14,2019,0.017313997011778964,9,interpolate
2019-10-31,11389,14,2019,0.017373293013251336,10,interpolate
2019-11-30,11437,14,2019,0.017432589014723707,11,interpolate
2019-12-31,11485,14,2019,0.017491885016196078,12,calculated
2000-01-31,14,15,2000,0.0,1,real
2000-02-29,62,15,2000,0.0009010717500000002,2,interpolate
2000-03-31,110,15,2000,0.0018021435000000004,3,interpolate
2000-04-30,158,15,2000,0.0027032152500000004,4,interpolate
2000-05-31,206,15,2000,0.0036042870000000007,5,interpolate
2000-06-30,254,15,2000,0.004505358750000001,6,interpolate
2000-07-31,302,15,2000,0.005406430500000001,7,interpolate
2000-08-31,350,15,2000,0.006307502250000001,8,interpolate
2000-09-30,398,15,2000,0.0072085740000000014,9,interpolate
2000-10-31,446,15,2000,0.008109645750000002,10,interpolate
2000-11-30,494,15,2000,0.009010717500000001,11,interpolate
2000-12-31,542,15,2000,0.009911789250000002,12,interpolate
2001-01-31,590,15,2001,0.010812861000000002,1,real
2001-02-28,638,15,2001,0.011422200083333335,2,interpolate
2001-03-31,686,15,2001,0.012031539166666667,3,interpolate
2001-04-30,734,15,2001,0.012640878250000001,4,interpolate
2001-05-31,782,15,2001,0.013250217333333335,5,interpolate
2001-06-30,830,15,2001,0.013859556416666668,6,interpolate
2001-07-31,878,15,2001,0.014468895500000002,7,interpolate
2001-08-31,926,15,2001,0.015078234583333334,8,interpolate
2001-09-30,974,15,2001,0.01568757366666667,9,interpolate
2001-10-31,1022,15,2001,0.016296912750000003,10,interpolate
2001-11-30,1070,15,2001,0.016906251833333334,11,interpolate
2001-12-31,1118,15,2001,0.017515590916666667,12,interpolate
2002-01-31,1166,15,2002,0.01812493,1,real
2002-02-28,1214,15,2002,0.018851584583333334,2,interpolate
2002-03-31,1262,15,2002,0.019578239166666667,3,interpolate
2002-04-30,1310,15,2002,0.02030489375,4,interpolate
2002-05-31,1358,15,2002,0.021031548333333334,5,interpolate
2002-06-30,1406,15,2002,0.021758202916666667,6,interpolate
2002-07-31,1454,15,2002,0.0224848575,7,interpolate
2002-08-31,1502,15,2002,0.023211512083333333,8,interpolate
2002-09-30,1550,15,2002,0.023938166666666667,9,interpolate
2002-10-31,1598,15,2002,0.02466482125,10,interpolate
2002-11-30,1646,15,2002,0.025391475833333333,11,interpolate
2002-12-31,1694,15,2002,0.026118130416666666,12,interpolate
2003-01-31,1742,15,2003,0.026844785,1,real
2003-02-28,1790,15,2003,0.028302841666666665,2,interpolate
2003-03-31,1838,15,2003,0.029760898333333334,3,interpolate
2003-04-30,1886,15,2003,0.031218955,4,interpolate
2003-05-31,1934,15,2003,0.032677011666666665,5,interpolate
2003-06-30,1982,15,2003,0.03413506833333333,6,interpolate
2003-07-31,2030,15,2003,0.035593124999999996,7,interpolate
2003-08-31,2078,15,2003,0.03705118166666667,8,interpolate
2003-09-30,2126,15,2003,0.038509238333333334,9,interpolate
2003-10-31,2174,15,2003,0.039967295,10,interpolate
2003-11-30,2222,15,2003,0.041425351666666665,11,interpolate
2003-12-31,2270,15,2003,0.04288340833333333,12,interpolate
2004-01-31,2318,15,2004,0.044341465,1,real
2004-02-29,2366,15,2004,0.04544158808333333,2,interpolate
2004-03-31,2414,15,2004,0.046541711166666666,3,interpolate
2004-04-30,2462,15,2004,0.04764183425,4,interpolate
2004-05-31,2510,15,2004,0.04874195733333333,5,interpolate
2004-06-30,2558,15,2004,0.04984208041666666,6,interpolate
2004-07-31,2606,15,2004,0.0509422035,7,interpolate
2004-08-31,2654,15,2004,0.05204232658333333,8,interpolate
2004-09-30,2702,15,2004,0.05314244966666667,9,interpolate
2004-10-31,2750,15,2004,0.054242572749999995,10,interpolate
2004-11-30,2798,15,2004,0.05534269583333333,11,interpolate
2004-12-31,2846,15,2004,0.056442818916666665,12,interpolate
2005-01-31,2894,15,2005,0.057542942,1,real
2005-02-28,2942,15,2005,0.05893187008333333,2,interpolate
2005-03-31,2990,15,2005,0.06032079816666667,3,interpolate
2005-04-30,3038,15,2005,0.06170972625,4,interpolate
2005-05-31,3086,15,2005,0.06309865433333334,5,interpolate
2005-06-30,3134,15,2005,0.06448758241666666,6,interpolate
2005-07-31,3182,15,2005,0.0658765105,7,interpolate
2005-08-31,3230,15,2005,0.06726543858333334,8,interpolate
2005-09-30,3278,15,2005,0.06865436666666666,9,interpolate
2005-10-31,3326,15,2005,0.07004329475,10,interpolate
2005-11-30,3374,15,2005,0.07143222283333334,11,interpolate
2005-12-31,3422,15,2005,0.07282115091666666,12,interpolate
2006-01-31,3470,15,2006,0.074210079,1,real
2006-02-28,3518,15,2006,0.07578671716666667,2,interpolate
2006-03-31,3566,15,2006,0.07736335533333333,3,interpolate
2006-04-30,3614,15,2006,0.0789399935,4,interpolate
2006-05-31,3662,15,2006,0.08051663166666666,5,interpolate
2006-06-30,3710,15,2006,0.08209326983333333,6,interpolate
2006-07-31,3758,15,2006,0.08366990799999999,7,interpolate
2006-08-31,3806,15,2006,0.08524654616666666,8,interpolate
2006-09-30,3854,15,2006,0.08682318433333333,9,interpolate
2006-10-31,3902,15,2006,0.08839982249999999,10,interpolate
2006-11-30,3950,15,2006,0.08997646066666666,11,interpolate
2006-12-31,3998,15,2006,0.09155309883333332,12,interpolate
2007-01-31,4046,15,2007,0.09312973699999999,1,real
2007-02-28,4094,15,2007,0.09388448091666665,2,interpolate
2007-03-31,4142,15,2007,0.09463922483333333,3,interpolate
2007-04-30,4190,15,2007,0.09539396875,4,interpolate
2007-05-31,4238,15,2007,0.09614871266666666,5,interpolate
2007-06-30,4286,15,2007,0.09690345658333333,6,interpolate
2007-07-31,4334,15,2007,0.0976582005,7,interpolate
2007-08-31,4382,15,2007,0.09841294441666668,8,interpolate
2007-09-30,4430,15,2007,0.09916768833333334,9,interpolate
2007-10-31,4478,15,2007,0.09992243225,10,interpolate
2007-11-30,4526,15,2007,0.10067717616666667,11,interpolate
2007-12-31,4574,15,2007,0.10143192008333335,12,interpolate
2008-01-31,4622,15,2008,0.10218666400000001,1,real
2008-02-29,4670,15,2008,0.10339605816666668,2,interpolate
2008-03-31,4718,15,2008,0.10460545233333335,3,interpolate
2008-04-30,4766,15,2008,0.1058148465,4,interpolate
2008-05-31,4814,15,2008,0.10702424066666667,5,interpolate
