CodigoEstacion,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
21037080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21047010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21057030,365,366,365,156,0,0,0,153,122,366,298,342,343,339,365,262,333,261,0,105,351,366,328,313,359,366,328,356,62,0
21057040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21057050,365,366,365,365,365,366,365,365,365,366,365,365,365,366,365,365,302,366,365,0,275,366,365,365,314,365,365,365,365,152
21057060,365,366,365,156,0,0,365,355,365,366,365,365,365,366,365,365,365,366,365,365,365,366,365,365,364,366,365,365,365,152
21057080,365,366,365,365,364,364,364,365,365,365,365,365,365,364,364,364,364,365,365,365,365,366,361,356,359,366,365,365,351,121
21057100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21057130,0,0,0,0,0,0,203,353,365,366,364,201,274,366,364,365,364,364,353,365,365,366,365,212,364,366,365,365,355,60
21087050,364,365,365,365,365,293,0,0,135,366,365,364,365,225,363,363,54,53,365,364,363,366,358,333,365,366,365,365,64,0
21087070,365,366,365,365,365,366,362,365,131,366,363,365,365,365,363,364,365,366,365,364,365,365,339,0,177,0,0,0,0,0
21087080,365,366,365,365,286,323,361,365,326,288,363,363,364,365,365,364,365,366,365,365,365,366,364,245,359,366,365,365,293,152
21097070,365,365,365,365,365,351,365,365,365,366,365,365,365,366,365,364,365,366,365,365,365,366,298,280,346,366,363,365,365,103
21097120,0,0,0,365,362,365,365,365,365,366,365,365,364,366,365,365,365,366,365,365,304,366,358,309,322,335,365,343,365,152
21117100,365,366,365,365,365,366,0,142,227,0,0,0,0,0,0,0,365,366,364,331,365,304,365,318,299,334,0,0,0,0
21127030,365,366,363,365,365,366,364,361,364,363,364,365,272,366,365,364,365,364,364,365,365,366,75,0,0,0,0,105,365,152
21127050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21137010,365,366,365,365,365,366,365,365,365,366,365,365,365,366,365,336,365,366,365,365,350,366,365,365,343,366,302,364,365,73
21137020,365,253,365,365,362,366,365,365,365,291,350,239,234,366,353,365,365,366,365,357,363,366,316,232,111,0,131,362,362,31
21137030,365,365,365,365,363,365,365,260,362,365,363,365,365,343,365,364,365,366,364,364,364,366,236,290,327,365,268,365,365,152
21137050,365,366,365,362,365,312,365,365,365,366,267,328,365,346,365,365,337,366,364,283,365,366,365,360,361,351,365,364,365,150
21147010,365,366,365,355,365,366,364,344,365,334,332,328,355,342,104,365,365,366,365,365,364,365,365,305,355,365,365,354,318,31
21147030,365,366,363,365,365,364,363,326,364,365,363,365,365,259,0,107,334,343,365,364,365,366,352,328,349,365,365,364,365,152
21147080,365,232,365,0,0,0,0,365,365,329,365,313,346,309,306,350,365,366,365,364,346,335,351,310,317,295,365,317,154,77
21167020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21167060,364,366,364,365,363,365,365,365,365,366,365,365,365,366,365,365,365,366,365,365,365,365,365,365,352,366,365,365,365,98
21167080,92,300,364,363,249,366,365,365,334,321,364,365,364,366,365,365,365,365,365,365,365,366,365,365,345,366,365,365,365,36
21167090,0,153,364,365,365,366,365,364,365,366,365,364,365,272,358,365,365,366,365,364,364,365,365,363,351,366,365,353,365,31
21167100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21187020,364,366,363,363,365,365,365,365,324,366,365,364,362,365,365,365,365,366,365,357,365,366,316,345,350,366,155,0,0,0
21187030,365,365,365,365,365,366,365,365,365,333,327,364,365,343,332,349,344,366,365,320,259,192,281,365,364,366,360,365,365,149
21197010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,279,365,365,146
21197030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,365,365,365,151
21197080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,364,354,365,85
21197110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,362,358,362,146
21197150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21197210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21207960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21217070,365,366,258,365,365,232,365,365,238,366,365,364,363,366,364,363,365,312,365,365,365,78,91,258,89,0,0,0,0,0
21217120,365,302,365,365,365,366,365,336,365,365,364,364,365,366,365,365,365,122,0,158,365,365,365,365,339,366,302,365,329,149
21217180,365,366,363,365,365,364,365,365,365,365,365,365,365,366,365,365,365,361,353,365,356,366,365,365,365,366,44,0,0,0
21217200,365,366,364,365,365,366,364,365,365,365,365,363,365,366,365,365,365,366,365,365,365,364,365,365,363,366,334,365,334,0
21217250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,364,120,0,0
21227010,364,366,365,365,365,366,274,329,365,366,365,284,336,366,365,365,343,333,365,361,56,132,359,209,334,364,343,344,59,0
21237010,365,366,0,365,365,366,365,365,365,366,365,365,365,364,365,365,364,364,365,353,357,366,365,365,354,366,364,365,365,148
21237020,365,366,365,364,365,366,365,365,365,0,365,365,365,366,365,365,365,366,360,364,346,333,365,364,0,0,0,0,0,0
21257070,363,365,365,328,363,339,365,251,362,366,363,364,365,366,364,365,365,346,365,358,364,366,365,365,347,366,365,193,365,151
21257090,340,365,365,121,225,337,242,365,364,358,364,364,364,292,365,364,365,339,335,365,284,0,208,365,359,225,31,0,0,0
21257100,364,366,364,365,365,363,364,365,364,366,365,365,365,366,365,365,365,365,360,365,365,366,365,237,344,366,353,67,0,0
21257110,364,366,361,365,365,366,363,363,363,365,363,363,365,366,364,365,365,366,361,363,362,365,362,362,324,193,364,365,365,60
21257120,365,283,365,365,292,286,365,341,365,365,364,360,362,364,365,365,365,366,364,364,363,324,312,301,364,366,364,365,365,0
22017010,365,366,365,364,364,366,365,365,365,365,355,297,285,366,364,328,364,366,365,365,365,365,365,365,351,365,364,365,365,31
22017020,364,365,364,365,364,366,364,365,365,301,341,0,203,162,166,365,350,366,363,365,362,356,365,328,349,343,365,254,365,31
22017030,364,364,360,363,364,366,365,363,364,366,365,364,363,365,365,307,363,365,332,364,344,232,365,364,350,365,365,98,0,0
22027010,365,366,365,364,365,366,365,365,365,366,365,365,365,366,365,365,365,341,343,365,365,366,335,198,320,364,272,365,353,60
22027020,364,365,365,364,364,366,364,364,365,366,292,360,364,365,364,365,365,366,365,365,365,363,364,365,362,366,362,302,364,31
22037010,363,366,364,365,365,365,365,365,365,238,365,365,365,359,291,365,324,118,285,355,354,362,362,365,357,349,364,101,0,0
22057010,365,366,364,365,365,366,363,365,365,366,365,364,365,366,365,365,365,334,365,356,0,0,365,365,354,366,355,365,365,31
22057040,363,366,365,364,363,366,273,365,365,366,365,363,275,349,365,365,365,365,357,364,344,363,365,365,346,362,266,356,301,60
22057060,365,365,335,364,365,366,365,364,365,366,365,365,267,366,334,335,365,322,263,363,352,286,126,0,0,0,333,365,365,59
22057070,365,366,364,365,365,335,365,364,365,366,365,365,363,366,363,365,365,366,365,365,365,366,365,304,364,363,287,245,198,60
22057090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22077030,365,366,365,364,304,168,306,365,365,305,167,245,306,364,365,365,364,366,365,365,365,164,365,365,0,0,0,0,0,0
22077040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22077050,0,94,365,365,365,365,365,335,364,358,365,365,337,366,363,364,365,335,364,365,346,239,337,365,239,155,294,193,365,152
22077060,365,366,364,365,365,366,365,365,365,324,365,364,365,366,365,365,365,366,365,365,365,266,174,345,122,106,113,0,0,0
22077070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23017040,364,366,365,365,310,366,364,365,365,366,365,365,302,312,349,365,365,366,365,365,350,362,365,365,349,316,0,0,0,0
23027060,354,366,364,364,365,351,0,323,360,366,365,365,146,281,249,129,365,366,365,322,0,0,270,327,349,351,80,0,0,0
23037010,365,366,365,365,365,366,365,365,365,366,365,365,365,366,365,365,365,366,365,365,361,346,365,365,364,138,0,0,0,0
23057140,365,366,364,365,365,366,364,365,365,366,365,365,365,366,365,365,365,366,365,365,365,366,365,365,352,365,365,364,365,152
23067020,318,366,365,365,365,366,365,365,365,366,365,365,365,366,362,365,294,364,365,365,364,366,365,365,350,365,363,359,365,152
23067040,365,366,365,365,309,365,358,365,365,366,308,365,266,337,353,309,365,346,337,313,349,361,365,351,353,353,357,360,362,151
23067050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,358,204,67,0
23067060,365,366,365,365,365,366,365,365,365,366,365,365,365,366,365,365,365,366,365,365,365,366,365,365,365,366,365,344,365,114
23067080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,365,365,365,146
23077020,365,366,365,364,364,366,365,365,365,366,365,364,360,366,359,280,65,0,0,0,0,0,0,0,0,0,0,0,0,0
23087150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23087160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,1,365,363,149
23087180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23087200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,364,362,60
23087210,365,366,365,365,365,366,365,365,365,258,365,194,0,161,354,335,365,366,365,365,364,365,365,365,356,366,364,365,365,152
23087260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,365,365,365,91
23087660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23087670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,365,304,0
23087830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0
23097030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,365,365,365,149
23107020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,365,365,365,111
23107030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,365,364,0
23127010,185,188,95,58,265,266,271,170,303,269,344,349,365,318,286,324,256,312,321,307,352,366,235,358,307,366,365,365,345,143
23127020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,365,365,365,0
23127070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23147020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,364,362,363,127
23197130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,365,365,365,67
23197290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23197400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23197640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0
23197690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,362,361,363,152
23207040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24017240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24017590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,79,365,365,133
