date,year,month,mc,v_flow_mean_forecast,v_loss_cover,v_rainfall_total,scenario
2020-10-01,2020,10,16,495.2359996027799,10.546999999999999,378.04,Def_100%_P_A1
2020-11-01,2020,11,16,527.8237230580999,10.59,264.19,Def_100%_P_A1
2020-12-01,2020,12,16,510.4196285953295,10.633,24.94,Def_100%_P_A1
2021-01-01,2021,1,16,454.8772538166304,10.676,47.0,Def_100%_P_A1
2021-02-01,2021,2,16,436.6286680227642,10.719,87.61,Def_100%_P_A1
2021-03-01,2021,3,16,459.27246856471794,10.761999999999999,145.57,Def_100%_P_A1
2021-04-01,2021,4,16,512.8082695499537,10.805,147.49,Def_100%_P_A1
2021-05-01,2021,5,16,561.927529915532,10.847999999999999,290.8,Def_100%_P_A1
2021-06-01,2021,6,16,569.903061659717,10.891,188.76,Def_100%_P_A1
2021-07-01,2021,7,16,531.8538440499552,10.934000000000001,103.67,Def_100%_P_A1
2021-08-01,2021,8,16,509.9831070695082,10.977,123.14,Def_100%_P_A1
2021-09-01,2021,9,16,532.704600393907,11.020000000000001,235.8,Def_100%_P_A1
2021-10-01,2021,10,16,583.539130327182,11.063,272.48,Def_100%_P_A1
2021-11-01,2021,11,16,619.1031310395167,11.106,253.39,Def_100%_P_A1
2021-12-01,2021,12,16,600.3752279426093,11.149000000000001,136.37,Def_100%_P_A1
2020-01-01,2020,1,17,7.456991586939121,4.606,114.01,Def_100%_P_A1
2020-02-01,2020,2,17,8.339942852290317,4.6240000000000006,72.61,Def_100%_P_A1
2020-03-01,2020,3,17,6.67767429736029,4.642,82.99,Def_100%_P_A1
2020-04-01,2020,4,17,6.209206887003476,4.66,167.6,Def_100%_P_A1
2020-05-01,2020,5,17,7.797797148914934,4.678,225.86,Def_100%_P_A1
2020-06-01,2020,6,17,9.76351544622887,4.696,180.09,Def_100%_P_A1
2020-07-01,2020,7,17,10.419480774465562,4.714,136.51,Def_100%_P_A1
2020-08-01,2020,8,17,9.784859586810981,4.732,127.52,Def_100%_P_A1
2020-09-01,2020,9,17,9.24137053427643,4.75,57.17,Def_100%_P_A1
2020-10-01,2020,10,17,8.971885948045903,4.768,85.95,Def_100%_P_A1
2020-11-01,2020,11,17,9.618056527978684,4.786,89.8,Def_100%_P_A1
2020-12-01,2020,12,17,10.072472451644103,4.804,42.19,Def_100%_P_A1
2021-01-01,2021,1,17,10.639994294680374,4.822,102.49,Def_100%_P_A1
2021-02-01,2021,2,17,10.241129279084195,4.84,77.52,Def_100%_P_A1
2021-03-01,2021,3,17,9.357540897769875,4.858,88.32,Def_100%_P_A1
2021-04-01,2021,4,17,9.157993372706239,4.8759999999999994,136.96,Def_100%_P_A1
2021-05-01,2021,5,17,9.886277567319695,4.894,247.28,Def_100%_P_A1
2021-06-01,2021,6,17,10.906977639603507,4.912,197.02,Def_100%_P_A1
2021-07-01,2021,7,17,11.414037330503257,4.93,178.69,Def_100%_P_A1
2021-08-01,2021,8,17,11.283582906435516,4.948,96.86,Def_100%_P_A1
2021-09-01,2021,9,17,11.02504605193133,4.966,60.71,Def_100%_P_A1
2021-10-01,2021,10,17,10.881077873395123,4.984,118.6,Def_100%_P_A1
2021-11-01,2021,11,17,11.11720044683538,5.002,134.06,Def_100%_P_A1
2021-12-01,2021,12,17,11.430939667629778,5.0200000000000005,119.19,Def_100%_P_A1
2020-01-01,2020,1,18,6.142274384627147,18.679000000000002,45.66,Def_100%_P_A1
2020-02-01,2020,2,18,16.84651814112143,18.755,0.0,Def_100%_P_A1
2020-03-01,2020,3,18,28.19130851624348,18.831,147.23,Def_100%_P_A1
2020-04-01,2020,4,18,38.993204358372985,18.907,297.25,Def_100%_P_A1
2020-05-01,2020,5,18,39.05979191697375,18.983,366.2,Def_100%_P_A1
2020-06-01,2020,6,18,40.50578955461556,19.059,159.34,Def_100%_P_A1
2020-07-01,2020,7,18,46.58085079557584,19.134999999999998,213.39,Def_100%_P_A1
2020-08-01,2020,8,18,51.57195205349555,19.211,232.95,Def_100%_P_A1
2020-09-01,2020,9,18,53.78811857927602,19.287000000000003,315.89,Def_100%_P_A1
2020-10-01,2020,10,18,60.29767055581976,19.363,227.36,Def_100%_P_A1
2020-11-01,2020,11,18,58.86789689123187,19.439,259.98,Def_100%_P_A1
2020-12-01,2020,12,18,45.49401130923438,19.515,28.89,Def_100%_P_A1
2021-01-01,2021,1,18,32.703597481476265,19.591,51.25,Def_100%_P_A1
2021-02-01,2021,2,18,34.61668822097837,19.667,16.77,Def_100%_P_A1
2021-03-01,2021,3,18,43.42016972054451,19.743,87.59,Def_100%_P_A1
2021-04-01,2021,4,18,52.81653032918768,19.819,262.77,Def_100%_P_A1
2021-05-01,2021,5,18,54.7289640509158,19.895,484.54,Def_100%_P_A1
2021-06-01,2021,6,18,57.05062063391449,19.971,208.73,Def_100%_P_A1
2021-07-01,2021,7,18,60.07884110969692,20.047,217.11,Def_100%_P_A1
2021-08-01,2021,8,18,65.17989133968688,20.122999999999998,119.27,Def_100%_P_A1
2021-09-01,2021,9,18,71.49214098717471,20.199,354.09,Def_100%_P_A1
2021-10-01,2021,10,18,76.27426111055938,20.275000000000002,310.29,Def_100%_P_A1
2021-11-01,2021,11,18,72.97733476124361,20.351,136.05,Def_100%_P_A1
2021-12-01,2021,12,18,61.49896268584322,20.427,23.3,Def_100%_P_A1
2020-01-01,2020,1,19,8.54166353334465,1.9959999999999998,110.3,Def_100%_P_A1
2020-02-01,2020,2,19,13.442165548592547,2.005,78.41,Def_100%_P_A1
2020-03-01,2020,3,19,16.01703700023633,2.0140000000000002,168.43,Def_100%_P_A1
2020-04-01,2020,4,19,22.281688360779768,2.023,252.98,Def_100%_P_A1
2020-05-01,2020,5,19,21.865511602896664,2.032,235.54,Def_100%_P_A1
2020-06-01,2020,6,19,20.009052639452612,2.041,76.46,Def_100%_P_A1
2020-07-01,2020,7,19,16.317834359100836,2.0500000000000003,68.37,Def_100%_P_A1
2020-08-01,2020,8,19,14.857981382487631,2.059,34.08,Def_100%_P_A1
2020-09-01,2020,9,19,16.417215619378446,2.068,95.28,Def_100%_P_A1
2020-10-01,2020,10,19,22.292431118864563,2.077,202.59,Def_100%_P_A1
2020-11-01,2020,11,19,25.331840062565924,2.086,133.49,Def_100%_P_A1
2020-12-01,2020,12,19,22.671647154144672,2.095,29.5,Def_100%_P_A1
2021-01-01,2021,1,19,17.718259110334216,2.104,40.62,Def_100%_P_A1
2021-02-01,2021,2,19,16.83822072005838,2.113,131.14,Def_100%_P_A1
2021-03-01,2021,3,19,19.966095565373685,2.122,287.33,Def_100%_P_A1
2021-04-01,2021,4,19,26.079443881960646,2.131,169.44,Def_100%_P_A1
2021-05-01,2021,5,19,27.661373905842698,2.1399999999999997,171.37,Def_100%_P_A1
2021-06-01,2021,6,19,24.577368350696503,2.149,28.71,Def_100%_P_A1
2021-07-01,2021,7,19,20.52287531074737,2.158,44.07,Def_100%_P_A1
2021-08-01,2021,8,19,19.017065916875463,2.167,63.27,Def_100%_P_A1
2021-09-01,2021,9,19,20.994770994236596,2.176,63.05,Def_100%_P_A1
2021-10-01,2021,10,19,25.831204843178334,2.185,178.76,Def_100%_P_A1
2021-11-01,2021,11,19,28.171591559707448,2.194,161.98,Def_100%_P_A1
2021-12-01,2021,12,19,25.319376675279017,2.2030000000000003,59.17,Def_100%_P_A1
2020-01-01,2020,1,20,52.891393254047316,6.866,124.35,Def_100%_P_A1
2020-02-01,2020,2,20,71.30495160549775,6.895,15.07,Def_100%_P_A1
2020-03-01,2020,3,20,75.30701004721165,6.9239999999999995,169.67,Def_100%_P_A1
2020-04-01,2020,4,20,89.32396052249729,6.952999999999999,163.72,Def_100%_P_A1
2020-05-01,2020,5,20,88.90060716111229,6.981999999999999,248.63,Def_100%_P_A1
2020-06-01,2020,6,20,85.43812105329224,7.011000000000001,98.96,Def_100%_P_A1
2020-07-01,2020,7,20,82.14401008854675,7.04,77.51,Def_100%_P_A1
2020-08-01,2020,8,20,92.4093757055779,7.069,125.21,Def_100%_P_A1
2020-09-01,2020,9,20,114.75766589794826,7.098,258.49,Def_100%_P_A1
2020-10-01,2020,10,20,132.0917732950764,7.127,322.51,Def_100%_P_A1
2020-11-01,2020,11,20,139.96033247062692,7.156,201.78,Def_100%_P_A1
2020-12-01,2020,12,20,131.8546260008935,7.185,16.08,Def_100%_P_A1
2021-01-01,2021,1,20,123.38449682759028,7.2139999999999995,104.2,Def_100%_P_A1
2021-02-01,2021,2,20,122.89959121353438,7.242999999999999,38.56,Def_100%_P_A1
2021-03-01,2021,3,20,134.72088120780384,7.272,179.22,Def_100%_P_A1
2021-04-01,2021,4,20,151.3071579155269,7.301,269.12,Def_100%_P_A1
2021-05-01,2021,5,20,156.42610894938932,7.33,262.92,Def_100%_P_A1
2021-06-01,2021,6,20,147.8136365460055,7.359,57.76,Def_100%_P_A1
2021-07-01,2021,7,20,135.62746739173065,7.388,71.19,Def_100%_P_A1
2021-08-01,2021,8,20,134.93552068952926,7.417,145.77,Def_100%_P_A1
2021-09-01,2021,9,20,146.92704144485415,7.446,241.14,Def_100%_P_A1
2021-10-01,2021,10,20,162.00232585194297,7.475,277.78,Def_100%_P_A1
2021-11-01,2021,11,20,169.0919334496444,7.504,229.37,Def_100%_P_A1
2021-12-01,2021,12,20,162.18872121279318,7.5329999999999995,226.5,Def_100%_P_A1
2020-01-01,2020,1,21,4.3387710572609315,4.630999999999999,110.11,Def_100%_P_A1
2020-02-01,2020,2,21,5.071084538104723,4.65,57.25,Def_100%_P_A1
2020-03-01,2020,3,21,5.54828907759628,4.6690000000000005,187.53,Def_100%_P_A1
2020-04-01,2020,4,21,6.95018606308189,4.688,84.43,Def_100%_P_A1
2020-05-01,2020,5,21,8.046568972427085,4.707,89.02,Def_100%_P_A1
2020-06-01,2020,6,21,8.049980775604682,4.726,64.77,Def_100%_P_A1
2020-07-01,2020,7,21,8.094391905981386,4.745,33.31,Def_100%_P_A1
2020-08-01,2020,8,21,8.019608788773343,4.764,22.21,Def_100%_P_A1
2020-09-01,2020,9,21,8.123486294782502,4.7829999999999995,32.38,Def_100%_P_A1
2020-10-01,2020,10,21,8.658168564693874,4.802,65.69,Def_100%_P_A1
2020-11-01,2020,11,21,8.681617507378187,4.821000000000001,193.54,Def_100%_P_A1
2020-12-01,2020,12,21,9.036443405811859,4.84,72.94,Def_100%_P_A1
2021-01-01,2021,1,21,8.388972760216268,4.859,0.0,Def_100%_P_A1
2021-02-01,2021,2,21,8.649229549929485,4.878,64.77,Def_100%_P_A1
2021-03-01,2021,3,21,9.004920671916377,4.897,98.01,Def_100%_P_A1
2021-04-01,2021,4,21,9.826970953068976,4.916,114.89,Def_100%_P_A1
2021-05-01,2021,5,21,10.151141279788622,4.935,135.02,Def_100%_P_A1
2021-06-01,2021,6,21,10.163086206367351,4.954,0.0,Def_100%_P_A1
2021-07-01,2021,7,21,10.011650433516786,4.973000000000001,0.0,Def_100%_P_A1
2021-08-01,2021,8,21,9.868383503990385,4.992,0.0,Def_100%_P_A1
2021-09-01,2021,9,21,9.963308683407591,5.011,0.0,Def_100%_P_A1
2021-10-01,2021,10,21,10.103061932118878,5.029999999999999,63.84,Def_100%_P_A1
2021-11-01,2021,11,21,10.21940253039129,5.049,38.67,Def_100%_P_A1
2021-12-01,2021,12,21,10.058485963422607,5.0680000000000005,106.6,Def_100%_P_A1
2020-01-01,2020,1,22,195.48823265782127,2.52,106.62,Def_100%_P_A1
2020-02-01,2020,2,22,215.72761988051485,2.5309999999999997,0.0,Def_100%_P_A1
2020-03-01,2020,3,22,231.43551089183507,2.5420000000000003,107.75,Def_100%_P_A1
2020-04-01,2020,4,22,275.95371904882495,2.553,278.84,Def_100%_P_A1
2020-05-01,2020,5,22,341.93010785216086,2.564,323.07,Def_100%_P_A1
2020-06-01,2020,6,22,375.5632489013447,2.5749999999999997,491.04,Def_100%_P_A1
2020-07-01,2020,7,22,381.70230744016527,2.5860000000000003,348.59,Def_100%_P_A1
2020-08-01,2020,8,22,387.3389394458746,2.597,339.33,Def_100%_P_A1
2020-09-01,2020,9,22,381.38593295011265,2.608,139.89,Def_100%_P_A1
2020-10-01,2020,10,22,357.1142235362307,2.619,267.49,Def_100%_P_A1
2020-11-01,2020,11,22,344.01293682723286,2.63,85.54,Def_100%_P_A1
2020-12-01,2020,12,22,332.6036057188193,2.641,8.51,Def_100%_P_A1
2021-01-01,2021,1,22,323.2123836500255,2.6519999999999997,0.0,Def_100%_P_A1
2021-02-01,2021,2,22,322.10957306189056,2.6630000000000003,0.0,Def_100%_P_A1
2021-03-01,2021,3,22,338.42191072682954,2.674,148.02,Def_100%_P_A1
2021-04-01,2021,4,22,374.4798658273772,2.685,305.87,Def_100%_P_A1
2021-05-01,2021,5,22,419.56171265582145,2.696,301.05,Def_100%_P_A1
2021-06-01,2021,6,22,454.9598490689519,2.707,227.61,Def_100%_P_A1
2021-07-01,2021,7,22,468.83688855809686,2.718,178.27,Def_100%_P_A1
2021-08-01,2021,8,22,461.58948785733395,2.7289999999999996,254.92,Def_100%_P_A1
2021-09-01,2021,9,22,444.5125699924247,2.74,219.29,Def_100%_P_A1
2021-10-01,2021,10,22,423.7315145497023,2.751,219.95,Def_100%_P_A1
2021-11-01,2021,11,22,403.46834220199185,2.762,162.58,Def_100%_P_A1
2021-12-01,2021,12,22,385.8243638112889,2.773,128.08,Def_100%_P_A1
2020-01-01,2020,1,23,72.85763035179548,4.884,79.32,Def_100%_P_A1
2020-02-01,2020,2,23,85.15227389296076,4.904,107.24,Def_100%_P_A1
2020-03-01,2020,3,23,92.54250620347106,4.9239999999999995,0.0,Def_100%_P_A1
2020-04-01,2020,4,23,109.50971759315044,4.944,166.87,Def_100%_P_A1
2020-05-01,2020,5,23,157.36203218606357,4.9639999999999995,358.47,Def_100%_P_A1
2020-06-01,2020,6,23,167.90661765647212,4.984,327.64,Def_100%_P_A1
2020-07-01,2020,7,23,162.63387070676868,5.0040000000000004,392.92,Def_100%_P_A1
2020-08-01,2020,8,23,165.87159478340115,5.024,285.68,Def_100%_P_A1
2020-09-01,2020,9,23,153.99615972881895,5.044,311.75,Def_100%_P_A1
2020-10-01,2020,10,23,151.822163454327,5.064,379.62,Def_100%_P_A1
2020-11-01,2020,11,23,148.28172382370866,5.0840000000000005,103.03,Def_100%_P_A1
2020-12-01,2020,12,23,129.2575938584896,5.104,11.14,Def_100%_P_A1
2021-01-01,2021,1,23,119.8898456516163,5.124,17.64,Def_100%_P_A1
2021-02-01,2021,2,23,118.13354369844527,5.144,6.5,Def_100%_P_A1
2021-03-01,2021,3,23,128.4996965884703,5.164,17.64,Def_100%_P_A1
2021-04-01,2021,4,23,155.17245782333802,5.183999999999999,150.36,Def_100%_P_A1
2021-05-01,2021,5,23,188.13126629662628,5.204000000000001,390.76,Def_100%_P_A1
2021-06-01,2021,6,23,204.75197705192642,5.224,335.64,Def_100%_P_A1
2021-07-01,2021,7,23,206.82408717834724,5.244,267.66,Def_100%_P_A1
2021-08-01,2021,8,23,202.30242429017096,5.264,327.1,Def_100%_P_A1
2021-09-01,2021,9,23,194.238159622573,5.284,227.94,Def_100%_P_A1
2021-10-01,2021,10,23,188.39222079280498,5.303999999999999,188.42,Def_100%_P_A1
2021-11-01,2021,11,23,177.0671910333565,5.324,181.92,Def_100%_P_A1
2021-12-01,2021,12,23,159.5363184261585,5.344,101.17,Def_100%_P_A1
2020-01-01,2020,1,24,13.643169429458379,17.841,86.14,Def_100%_P_A1
2020-02-01,2020,2,24,17.102377586830226,17.912,58.0,Def_100%_P_A1
2020-03-01,2020,3,24,17.02765393209207,17.983,224.49,Def_100%_P_A1
2020-04-01,2020,4,24,24.497916848052153,18.054000000000002,209.96,Def_100%_P_A1
2020-05-01,2020,5,24,31.251437770223205,18.125,118.81,Def_100%_P_A1
2020-06-01,2020,6,24,31.70666087340111,18.196,80.76,Def_100%_P_A1
2020-07-01,2020,7,24,26.077603111068846,18.267,62.93,Def_100%_P_A1
2020-08-01,2020,8,24,24.706186574948084,18.337999999999997,68.28,Def_100%_P_A1
2020-09-01,2020,9,24,27.105209127483274,18.409,177.73,Def_100%_P_A1
2020-10-01,2020,10,24,34.57043437697075,18.48,533.07,Def_100%_P_A1
2020-11-01,2020,11,24,39.77491750036731,18.551000000000002,195.26,Def_100%_P_A1
2020-12-01,2020,12,24,38.10122818933134,18.622,14.0,Def_100%_P_A1
2021-01-01,2021,1,24,31.661444356209177,18.693,36.61,Def_100%_P_A1
2021-02-01,2021,2,24,28.861128506068564,18.764,14.46,Def_100%_P_A1
2021-03-01,2021,3,24,30.65360982325416,18.834999999999997,96.77,Def_100%_P_A1
2021-04-01,2021,4,24,37.64716038061978,18.906,304.78,Def_100%_P_A1
2021-05-01,2021,5,24,43.55111075165282,18.977,258.17,Def_100%_P_A1
2021-06-01,2021,6,24,42.081460145975,19.048000000000002,85.56,Def_100%_P_A1
2021-07-01,2021,7,24,35.27659913644851,19.119,49.38,Def_100%_P_A1
2021-08-01,2021,8,24,31.904983800631857,19.189999999999998,17.91,Def_100%_P_A1
2021-09-01,2021,9,24,35.08911267174099,19.261,257.86,Def_100%_P_A1
2021-10-01,2021,10,24,42.40435350538306,19.332,287.99,Def_100%_P_A1
2021-11-01,2021,11,24,47.375078542829414,19.403000000000002,262.43,Def_100%_P_A1
2021-12-01,2021,12,24,45.342425660603396,19.474,85.84,Def_100%_P_A1
2020-01-01,2020,1,25,6.000250289397355,6.3740000000000006,17.95,Def_100%_P_A1
2020-02-01,2020,2,25,8.717906204956572,6.4,0.0,Def_100%_P_A1
2020-03-01,2020,3,25,9.067094131163019,6.426,12.28,Def_100%_P_A1
2020-04-01,2020,4,25,9.087460873359724,6.451999999999999,70.39,Def_100%_P_A1
2020-05-01,2020,5,25,9.377764504084993,6.478000000000001,254.62,Def_100%_P_A1
2020-06-01,2020,6,25,9.592038468448363,6.5040000000000004,80.31,Def_100%_P_A1
2020-07-01,2020,7,25,9.375959863006111,6.529999999999999,26.45,Def_100%_P_A1
2020-08-01,2020,8,25,9.784602118242864,6.555999999999999,0.0,Def_100%_P_A1
2020-09-01,2020,9,25,10.02754509242882,6.582000000000001,4.72,Def_100%_P_A1
2020-10-01,2020,10,25,10.318866624824475,6.608,172.82,Def_100%_P_A1
2020-11-01,2020,11,25,11.15645983798442,6.6339999999999995,611.82,Def_100%_P_A1
2020-12-01,2020,12,25,11.131240619650415,6.660000000000001,30.71,Def_100%_P_A1
2021-01-01,2021,1,25,10.990713033555261,6.686,0.0,Def_100%_P_A1
2021-02-01,2021,2,25,11.440048982243802,6.712,0.0,Def_100%_P_A1
2021-03-01,2021,3,25,11.601065595251784,6.7379999999999995,0.0,Def_100%_P_A1
2021-04-01,2021,4,25,11.950046738377019,6.764,21.73,Def_100%_P_A1
2021-05-01,2021,5,25,12.625312938470966,6.79,71.8,Def_100%_P_A1
2021-06-01,2021,6,25,12.72157450815653,6.816,332.56,Def_100%_P_A1
2021-07-01,2021,7,25,12.445054380745106,6.842,2.83,Def_100%_P_A1
2021-08-01,2021,8,25,12.467184715194508,6.868,1.89,Def_100%_P_A1
2021-09-01,2021,9,25,12.648584206030673,6.894,0.0,Def_100%_P_A1
2021-10-01,2021,10,25,13.166642043567698,6.92,34.96,Def_100%_P_A1
2021-11-01,2021,11,25,13.769674958128707,6.946,253.81,Def_100%_P_A1
2021-12-01,2021,12,25,13.741896709008582,6.972,172.95,Def_100%_P_A1
2020-01-01,2020,1,26,103.27744794826853,6.895,168.57,Def_100%_P_A1
2020-02-01,2020,2,26,125.22752319996317,6.9239999999999995,59.76,Def_100%_P_A1
2020-03-01,2020,3,26,130.04761903343362,6.952999999999999,83.16,Def_100%_P_A1
2020-04-01,2020,4,26,187.62465096136455,6.981999999999999,374.2,Def_100%_P_A1
2020-05-01,2020,5,26,200.43043968506984,7.011000000000001,235.56,Def_100%_P_A1
2020-06-01,2020,6,26,202.53180419010593,7.04,172.98,Def_100%_P_A1
2020-07-01,2020,7,26,126.22961171192722,7.069,146.14,Def_100%_P_A1
2020-08-01,2020,8,26,124.18220278117863,7.098,80.23,Def_100%_P_A1
2020-09-01,2020,9,26,170.84425379752273,7.127,26.97,Def_100%_P_A1
2020-10-01,2020,10,26,221.87080622650987,7.156,201.64,Def_100%_P_A1
2020-11-01,2020,11,26,236.43397390337267,7.185,600.77,Def_100%_P_A1
2020-12-01,2020,12,26,210.59936082440638,7.2139999999999995,159.9,Def_100%_P_A1
2021-01-01,2021,1,26,177.89514843222673,7.242999999999999,4.82,Def_100%_P_A1
2021-02-01,2021,2,26,159.50852337296564,7.272,22.16,Def_100%_P_A1
2021-03-01,2021,3,26,179.2851739837614,7.301,57.52,Def_100%_P_A1
2021-04-01,2021,4,26,217.58558203726434,7.33,186.67,Def_100%_P_A1
2021-05-01,2021,5,26,232.12832271176111,7.359,259.6,Def_100%_P_A1
2021-06-01,2021,6,26,218.0609407705559,7.388,212.52,Def_100%_P_A1
2021-07-01,2021,7,26,175.2143456351416,7.417,103.59,Def_100%_P_A1
2021-08-01,2021,8,26,159.6264840337317,7.446,60.52,Def_100%_P_A1
2021-09-01,2021,9,26,178.8240753582515,7.475,2.89,Def_100%_P_A1
2021-10-01,2021,10,26,215.4047553891435,7.504,206.94,Def_100%_P_A1
2021-11-01,2021,11,26,230.65658025639922,7.5329999999999995,288.06,Def_100%_P_A1
2021-12-01,2021,12,26,212.6934575420737,7.562,372.91,Def_100%_P_A1
2020-01-01,2020,1,27,23.400368427635367,4.4479999999999995,152.83,Def_100%_P_A1
2020-02-01,2020,2,27,34.50136909942694,4.4670000000000005,46.41,Def_100%_P_A1
2020-03-01,2020,3,27,34.60965774225017,4.486,119.79,Def_100%_P_A1
2020-04-01,2020,4,27,44.01528876157706,4.505,104.6,Def_100%_P_A1
2020-05-01,2020,5,27,42.03958785164579,4.524,128.21,Def_100%_P_A1
2020-06-01,2020,6,27,45.79497370686918,4.543,51.56,Def_100%_P_A1
2020-07-01,2020,7,27,38.64498917186948,4.562,42.72,Def_100%_P_A1
2020-08-01,2020,8,27,41.75430452232281,4.5809999999999995,36.31,Def_100%_P_A1
2020-09-01,2020,9,27,39.79416362738642,4.6,28.3,Def_100%_P_A1
2020-10-01,2020,10,27,45.56063201173118,4.619,68.61,Def_100%_P_A1
2020-11-01,2020,11,27,42.73859192203076,4.638,358.35,Def_100%_P_A1
2020-12-01,2020,12,27,42.809314412904115,4.657,111.37,Def_100%_P_A1
2021-01-01,2021,1,27,38.63265794124271,4.676,39.03,Def_100%_P_A1
2021-02-01,2021,2,27,39.7704165288694,4.695,48.98,Def_100%_P_A1
2021-03-01,2021,3,27,41.908456223346874,4.714,6.83,Def_100%_P_A1
2021-04-01,2021,4,27,45.20180245041847,4.733,55.34,Def_100%_P_A1
2021-05-01,2021,5,27,46.4180094402711,4.752,115.62,Def_100%_P_A1
2021-06-01,2021,6,27,45.68007271490335,4.771,134.12,Def_100%_P_A1
2021-07-01,2021,7,27,43.49808683277939,4.79,23.07,Def_100%_P_A1
2021-08-01,2021,8,27,43.53895818701739,4.809,34.13,Def_100%_P_A1
2021-09-01,2021,9,27,44.64079427837727,4.828,25.09,Def_100%_P_A1
2021-10-01,2021,10,27,46.51394409279701,4.8469999999999995,162.44,Def_100%_P_A1
2021-11-01,2021,11,27,46.27378746882723,4.8660000000000005,92.28,Def_100%_P_A1
2021-12-01,2021,12,27,44.70538892079903,4.885,184.3,Def_100%_P_A1
2020-01-01,2020,1,28,46.99010954102616,6.049,171.64,Def_100%_P_A1
2020-02-01,2020,2,28,52.82529174064955,6.074,0.0,Def_100%_P_A1
2020-03-01,2020,3,28,46.3892600134429,6.099,27.05,Def_100%_P_A1
2020-04-01,2020,4,28,56.614558622769515,6.1240000000000006,75.94,Def_100%_P_A1
2020-05-01,2020,5,28,68.70214929092386,6.149,401.53,Def_100%_P_A1
2020-06-01,2020,6,28,69.78458408370695,6.174,447.3,Def_100%_P_A1
2020-07-01,2020,7,28,70.2601990474439,6.199000000000001,499.32,Def_100%_P_A1
2020-08-01,2020,8,28,71.27220075142401,6.223999999999999,337.04,Def_100%_P_A1
2020-09-01,2020,9,28,77.24619181302526,6.249,691.76,Def_100%_P_A1
2020-10-01,2020,10,28,77.36807802606869,6.274,286.07,Def_100%_P_A1
2020-11-01,2020,11,28,73.77316452278387,6.299,715.48,Def_100%_P_A1
2020-12-01,2020,12,28,69.67304959925606,6.324000000000001,195.57,Def_100%_P_A1
2021-01-01,2021,1,28,70.79423452953039,6.349,2.08,Def_100%_P_A1
2021-02-01,2021,2,28,71.2192770680302,6.3740000000000006,0.0,Def_100%_P_A1
2021-03-01,2021,3,28,70.9012219775016,6.399000000000001,53.05,Def_100%_P_A1
2021-04-01,2021,4,28,74.39208424232017,6.424,437.94,Def_100%_P_A1
2021-05-01,2021,5,28,81.11943075519343,6.449000000000001,418.18,Def_100%_P_A1
2021-06-01,2021,6,28,85.44892809915095,6.474,288.15,Def_100%_P_A1
2021-07-01,2021,7,28,86.64622402788808,6.4990000000000006,397.37,Def_100%_P_A1
2021-08-01,2021,8,28,89.81471627847553,6.524000000000001,510.76,Def_100%_P_A1
2021-09-01,2021,9,28,92.89035086549165,6.549,393.21,Def_100%_P_A1
2021-10-01,2021,10,28,92.97020506637946,6.574000000000001,434.82,Def_100%_P_A1
2021-11-01,2021,11,28,89.86155769585545,6.598999999999999,511.8,Def_100%_P_A1
2021-12-01,2021,12,28,85.90626286999249,6.624,272.54,Def_100%_P_A1
2020-01-01,2020,1,29,7.856777140816035,1.7950000000000002,727.85,Def_100%_P_A1
2020-02-01,2020,2,29,11.683866021102077,1.802,719.41,Def_100%_P_A1
2020-03-01,2020,3,29,18.92502191051974,1.809,551.23,Def_100%_P_A1
2020-04-01,2020,4,29,16.24654498961534,1.8159999999999998,539.81,Def_100%_P_A1
2020-05-01,2020,5,29,20.909212679419085,1.823,910.94,Def_100%_P_A1
2020-06-01,2020,6,29,25.370508401172714,1.83,1148.99,Def_100%_P_A1
2020-07-01,2020,7,29,26.639680472896842,1.8370000000000002,804.89,Def_100%_P_A1
2020-08-01,2020,8,29,27.809551294548445,1.844,970.11,Def_100%_P_A1
2020-09-01,2020,9,29,32.775643916161386,1.851,1148.55,Def_100%_P_A1
2020-10-01,2020,10,29,32.19768129989144,1.8579999999999999,515.35,Def_100%_P_A1
2020-11-01,2020,11,29,27.71023118239645,1.865,845.23,Def_100%_P_A1
2020-12-01,2020,12,29,27.472632975806192,1.872,1221.31,Def_100%_P_A1
2021-01-01,2021,1,29,28.81157089842366,1.879,480.59,Def_100%_P_A1
2021-02-01,2021,2,29,28.10381673486367,1.886,244.32,Def_100%_P_A1
2021-03-01,2021,3,29,26.852243466733796,1.8929999999999998,580.63,Def_100%_P_A1
2021-04-01,2021,4,29,28.737701296385225,1.9,683.82,Def_100%_P_A1
2021-05-01,2021,5,29,29.725083100850235,1.907,692.61,Def_100%_P_A1
2021-06-01,2021,6,29,30.354444437065943,1.9140000000000001,769.26,Def_100%_P_A1
2021-07-01,2021,7,29,31.819409251673875,1.921,884.54,Def_100%_P_A1
2021-08-01,2021,8,29,32.602718050401755,1.928,911.79,Def_100%_P_A1
2021-09-01,2021,9,29,31.78558948138052,1.9349999999999998,1109.56,Def_100%_P_A1
2021-10-01,2021,10,29,31.63698681510504,1.942,1499.59,Def_100%_P_A1
2021-11-01,2021,11,29,32.700850065306554,1.949,1093.61,Def_100%_P_A1
2021-12-01,2021,12,29,32.083107958838525,1.9560000000000002,656.41,Def_100%_P_A1
2020-01-01,2020,1,30,11.812952451099742,3.305,173.04,Def_100%_P_A1
2020-02-01,2020,2,30,13.52578752822214,3.319,257.86,Def_100%_P_A1
