MC,date,year,month,flow,model_type,climate_change_scenario,loss_cover_scenario
41,2020-06,2020,6,1486.6218871776791,VAR,1,25
41,2020-07,2020,7,1493.6288978446564,VAR,1,25
41,2020-08,2020,8,1282.1554612649484,VAR,1,25
41,2020-09,2020,9,1135.1195073026847,VAR,1,25
41,2020-10,2020,10,1115.173735722104,VAR,1,25
41,2020-11,2020,11,898.2225552361549,VAR,1,25
41,2020-12,2020,12,573.5926915124055,VAR,1,25
41,2021-01,2021,1,422.5598349132125,VAR,1,25
41,2021-02,2021,2,336.6959059389433,VAR,1,25
41,2021-03,2021,3,456.7998185097648,VAR,1,25
41,2021-04,2021,4,828.0961079895393,VAR,1,25
41,2021-05,2021,5,1182.8309174732276,VAR,1,25
41,2021-06,2021,6,1370.917060022507,VAR,1,25
41,2021-07,2021,7,1392.311375192441,VAR,1,25
41,2021-08,2021,8,1297.7382135450346,VAR,1,25
41,2021-09,2021,9,1185.9238126596554,VAR,1,25
41,2021-10,2021,10,1056.461340507648,VAR,1,25
41,2021-11,2021,11,841.7586108137991,VAR,1,25
41,2021-12,2021,12,613.786550043015,VAR,1,25
43,2020-01,2020,1,974.5353617219293,VAR,1,0
43,2020-02,2020,2,757.1204877087222,VAR,1,0
43,2020-03,2020,3,793.5141530355835,VAR,1,0
43,2020-04,2020,4,670.6262456175839,VAR,1,0
43,2020-05,2020,5,785.2792768258846,VAR,1,0
43,2020-06,2020,6,862.5187325416169,VAR,1,0
43,2020-07,2020,7,1025.5958395778418,VAR,1,0
43,2020-08,2020,8,1115.6566907856838,VAR,1,0
43,2020-09,2020,9,1133.0687580388872,VAR,1,0
43,2020-10,2020,10,1102.55394893457,VAR,1,0
43,2020-11,2020,11,1164.7123001666448,VAR,1,0
43,2020-12,2020,12,1099.02070428366,VAR,1,0
43,2021-01,2021,1,997.5622235120801,VAR,1,0
43,2021-02,2021,2,911.6197292018677,VAR,1,0
43,2021-03,2021,3,852.9205928897675,VAR,1,0
43,2021-04,2021,4,801.2776416337068,VAR,1,0
43,2021-05,2021,5,823.0187041178593,VAR,1,0
43,2021-06,2021,6,850.712755566846,VAR,1,0
43,2021-07,2021,7,960.1541632997792,VAR,1,0
43,2021-08,2021,8,1027.8344861486767,VAR,1,0
43,2021-09,2021,9,1067.7805008809994,VAR,1,0
43,2021-10,2021,10,1077.108508524075,VAR,1,0
43,2021-11,2021,11,1102.3565561079151,VAR,1,0
43,2021-12,2021,12,1070.0394325002183,VAR,1,0
44,2020-01,2020,1,3602.1791615027264,VAR,1,0
44,2020-02,2020,2,3556.462689882419,VAR,1,0
44,2020-03,2020,3,3449.7090362008234,VAR,1,0
44,2020-04,2020,4,3464.5656410967485,VAR,1,0
44,2020-05,2020,5,3644.6924697404884,VAR,1,0
44,2020-06,2020,6,3638.484660362431,VAR,1,0
44,2020-07,2020,7,3617.040450646857,VAR,1,0
44,2020-08,2020,8,3579.604223472766,VAR,1,0
44,2020-09,2020,9,3549.4050716858164,VAR,1,0
44,2020-10,2020,10,3572.071538082029,VAR,1,0
44,2020-11,2020,11,3600.4405673138367,VAR,1,0
44,2020-12,2020,12,3609.743720651676,VAR,1,0
44,2021-01,2021,1,3605.854299792648,VAR,1,0
44,2021-02,2021,2,3595.8809932809645,VAR,1,0
44,2021-03,2021,3,3591.298529281936,VAR,1,0
44,2021-04,2021,4,3597.8835169041777,VAR,1,0
44,2021-05,2021,5,3605.8523777151095,VAR,1,0
44,2021-06,2021,6,3610.2791218858906,VAR,1,0
44,2021-07,2021,7,3611.001259997096,VAR,1,0
44,2021-08,2021,8,3609.737327884322,VAR,1,0
44,2021-09,2021,9,3610.380886016365,VAR,1,0
44,2021-10,2021,10,3613.2926899780323,VAR,1,0
44,2021-11,2021,11,3616.7471252291857,VAR,1,0
44,2021-12,2021,12,3619.497721848728,VAR,1,0
45,2020-01,2020,1,122.42240689516579,VAR,1,0
45,2020-02,2020,2,171.22569456675097,VAR,1,0
45,2020-03,2020,3,525.7604033338218,VAR,1,0
45,2020-04,2020,4,977.6606061326739,VAR,1,0
45,2020-05,2020,5,1351.861240254992,VAR,1,0
45,2020-06,2020,6,1345.6252713480146,VAR,1,0
45,2020-07,2020,7,1152.2393031248075,VAR,1,0
45,2020-08,2020,8,898.9301530861328,VAR,1,0
45,2020-09,2020,9,701.3185947095413,VAR,1,0
45,2020-10,2020,10,673.6173376993772,VAR,1,0
45,2020-11,2020,11,532.0521377408479,VAR,1,0
45,2020-12,2020,12,324.11463703443064,VAR,1,0
45,2021-01,2021,1,213.84766455508134,VAR,1,0
45,2021-02,2021,2,285.634362234318,VAR,1,0
45,2021-03,2021,3,597.1792717330687,VAR,1,0
45,2021-04,2021,4,1000.6197223311364,VAR,1,0
45,2021-05,2021,5,1269.9188359354832,VAR,1,0
45,2021-06,2021,6,1293.7705434189418,VAR,1,0
45,2021-07,2021,7,1114.0001499371847,VAR,1,0
45,2021-08,2021,8,897.8106971202562,VAR,1,0
45,2021-09,2021,9,739.8587773597951,VAR,1,0
45,2021-10,2021,10,638.0695019162048,VAR,1,0
45,2021-11,2021,11,512.1485559435682,VAR,1,0
45,2021-12,2021,12,351.37866800426497,VAR,1,0
46,2020-01,2020,1,1012.2939652214737,VAR,1,0
46,2020-02,2020,2,808.1329742876798,VAR,1,0
46,2020-03,2020,3,1296.18847003398,VAR,1,0
46,2020-04,2020,4,3091.0952264112434,VAR,1,0
46,2020-05,2020,5,3614.896599686354,VAR,1,0
46,2020-06,2020,6,3813.3429663051506,VAR,1,0
46,2020-07,2020,7,3555.1462836795445,VAR,1,0
46,2020-08,2020,8,2572.5403341103492,VAR,1,0
46,2020-09,2020,9,2078.9863356608607,VAR,1,0
46,2020-10,2020,10,2053.767359574152,VAR,1,0
46,2020-11,2020,11,1673.9479016970313,VAR,1,0
46,2020-12,2020,12,969.4174441980313,VAR,1,0
46,2021-01,2021,1,827.6962459334758,VAR,1,0
46,2021-02,2021,2,853.1822221154167,VAR,1,0
46,2021-03,2021,3,1495.4083055930635,VAR,1,0
46,2021-04,2021,4,2737.526814011876,VAR,1,0
46,2021-05,2021,5,3381.085369845771,VAR,1,0
46,2021-06,2021,6,3478.6775737944317,VAR,1,0
46,2021-07,2021,7,3141.381571419635,VAR,1,0
46,2021-08,2021,8,2470.6762210517845,VAR,1,0
46,2021-09,2021,9,2014.7278502857685,VAR,1,0
46,2021-10,2021,10,1838.2681119404708,VAR,1,0
46,2021-11,2021,11,1507.2306195735723,VAR,1,0
46,2021-12,2021,12,999.1500420259207,VAR,1,0
47,2020-01,2020,1,560.562496629046,VAR,1,0
47,2020-02,2020,2,543.1502931113671,VAR,1,0
47,2020-03,2020,3,620.1236903752674,VAR,1,0
47,2020-04,2020,4,2117.659892140999,VAR,1,0
47,2020-05,2020,5,3255.6160207684857,VAR,1,0
47,2020-06,2020,6,4335.539136594598,VAR,1,0
47,2020-07,2020,7,4813.237940569876,VAR,1,0
47,2020-08,2020,8,3827.096651157082,VAR,1,0
47,2020-09,2020,9,3078.5563203695338,VAR,1,0
47,2020-10,2020,10,2709.0646466878325,VAR,1,0
47,2020-11,2020,11,2206.0087806533247,VAR,1,0
47,2020-12,2020,12,1001.5236559036553,VAR,1,0
47,2021-01,2021,1,459.09267395627234,VAR,1,0
47,2021-02,2021,2,202.24632936037185,VAR,1,0
47,2021-03,2021,3,645.5545253553587,VAR,1,0
47,2021-04,2021,4,1787.1805091246051,VAR,1,0
47,2021-05,2021,5,2976.974657460094,VAR,1,0
47,2021-06,2021,6,3868.495559740116,VAR,1,0
47,2021-07,2021,7,4029.375008717524,VAR,1,0
47,2021-08,2021,8,3609.6479330650786,VAR,1,0
47,2021-09,2021,9,2911.096024942733,VAR,1,0
47,2021-10,2021,10,2432.4272412793416,VAR,1,0
47,2021-11,2021,11,1738.0016452900077,VAR,1,0
47,2021-12,2021,12,913.432838430028,VAR,1,0
48,2020-01,2020,1,1468.3559182027645,VAR,1,0
48,2020-02,2020,2,649.951678115611,VAR,1,0
48,2020-03,2020,3,86.15939314042816,VAR,1,0
48,2020-04,2020,4,2322.574170189081,VAR,1,0
48,2020-05,2020,5,4658.05012715305,VAR,1,0
48,2020-06,2020,6,5476.595829610415,VAR,1,0
48,2020-07,2020,7,6212.872032440218,VAR,1,0
48,2020-08,2020,8,5914.561099904834,VAR,1,0
48,2020-09,2020,9,4390.776547408119,VAR,1,0
48,2020-10,2020,10,3752.295334934613,VAR,1,0
48,2020-11,2020,11,2973.835518040576,VAR,1,0
48,2020-12,2020,12,1317.4175087424976,VAR,1,0
48,2021-01,2021,1,181.06527720767963,VAR,1,0
48,2021-02,2021,2,-424.93471862752494,VAR,1,0
48,2021-03,2021,3,-339.9204657977248,VAR,1,0
48,2021-04,2021,4,1383.0572580059188,VAR,1,0
48,2021-05,2021,5,3348.948309333609,VAR,1,0
48,2021-06,2021,6,4492.891754117496,VAR,1,0
48,2021-07,2021,7,5101.441350280838,VAR,1,0
48,2021-08,2021,8,4772.394263037115,VAR,1,0
48,2021-09,2021,9,3741.886228408279,VAR,1,0
48,2021-10,2021,10,2944.216126575698,VAR,1,0
48,2021-11,2021,11,1921.1471786130544,VAR,1,0
48,2021-12,2021,12,489.84965755322713,VAR,1,0
1,2020-01,2020,1,2.170251929014921,LSTM,1,0
1,2020-02,2020,2,1.915944830775261,LSTM,1,0
1,2020-03,2020,3,2.1240276096761224,LSTM,1,0
1,2020-04,2020,4,2.7877385298907758,LSTM,1,0
1,2020-05,2020,5,3.130019609928131,LSTM,1,0
1,2020-06,2020,6,4.660072055160999,LSTM,1,0
1,2020-07,2020,7,5.005295957922934,LSTM,1,0
1,2020-08,2020,8,3.997290346026421,LSTM,1,0
1,2020-09,2020,9,3.268851448595524,LSTM,1,0
1,2020-10,2020,10,2.7980866353213787,LSTM,1,0
1,2020-11,2020,11,2.4494427864253523,LSTM,1,0
1,2020-12,2020,12,2.475729349404573,LSTM,1,0
1,2021-01,2021,1,2.2388755314052102,LSTM,1,0
1,2021-02,2021,2,1.5224258641898631,LSTM,1,0
1,2021-03,2021,3,2.3802228198945516,LSTM,1,0
1,2021-04,2021,4,2.5474971838295457,LSTM,1,0
1,2021-05,2021,5,3.803800353705882,LSTM,1,0
1,2021-06,2021,6,5.0769398975372315,LSTM,1,0
1,2021-07,2021,7,4.555265711545943,LSTM,1,0
1,2021-08,2021,8,3.4214131432771677,LSTM,1,0
1,2021-09,2021,9,2.69260833889246,LSTM,1,0
1,2021-10,2021,10,2.5719680137932297,LSTM,1,0
1,2021-11,2021,11,2.5487961535155765,LSTM,1,0
1,2021-12,2021,12,2.8311986468732355,LSTM,1,0
1,2020-01,2020,1,17.96385066986084,LSTM,1,25
1,2020-02,2020,2,15.402708523273466,LSTM,1,25
1,2020-03,2020,3,23.286658911705022,LSTM,1,25
1,2020-04,2020,4,15.735207893252372,LSTM,1,25
1,2020-05,2020,5,25.430505501031874,LSTM,1,25
1,2020-06,2020,6,32.10027810811996,LSTM,1,25
1,2020-07,2020,7,13.309658448696133,LSTM,1,25
1,2020-08,2020,8,4.18105208531022,LSTM,1,25
1,2020-09,2020,9,7.1100050064921385,LSTM,1,25
1,2020-10,2020,10,9.910540597438812,LSTM,1,25
1,2020-11,2020,11,16.514988987445832,LSTM,1,25
1,2020-12,2020,12,24.858843343257902,LSTM,1,25
1,2021-01,2021,1,9.222676347494126,LSTM,1,25
1,2021-02,2021,2,2.9193688149750225,LSTM,1,25
1,2021-03,2021,3,14.949058725237846,LSTM,1,25
1,2021-04,2021,4,32.087654237747195,LSTM,1,25
1,2021-05,2021,5,43.09366773843765,LSTM,1,25
1,2021-06,2021,6,20.32574459791184,LSTM,1,25
1,2021-07,2021,7,14.826655347943307,LSTM,1,25
1,2021-08,2021,8,12.28272904932499,LSTM,1,25
1,2021-09,2021,9,9.164048900008202,LSTM,1,25
1,2021-10,2021,10,7.48484958589077,LSTM,1,25
1,2021-11,2021,11,12.176520447731018,LSTM,1,25
1,2021-12,2021,12,14.044221093058589,LSTM,1,25
3,2020-01,2020,1,97.79121900528669,LSTM,1,0
3,2020-02,2020,2,83.48851221568881,LSTM,1,0
3,2020-03,2020,3,110.78512044012544,LSTM,1,0
3,2020-04,2020,4,116.79897939264774,LSTM,1,0
3,2020-05,2020,5,173.33149471223354,LSTM,1,0
3,2020-06,2020,6,191.74693443298335,LSTM,1,0
3,2020-07,2020,7,190.50584892213345,LSTM,1,0
3,2020-08,2020,8,141.4814068970084,LSTM,1,0
3,2020-09,2020,9,105.30953238457441,LSTM,1,0
3,2020-10,2020,10,117.22579059779645,LSTM,1,0
3,2020-11,2020,11,122.78345097780227,LSTM,1,0
3,2020-12,2020,12,132.06906891137365,LSTM,1,0
3,2021-01,2021,1,83.52531027577817,LSTM,1,0
3,2021-02,2021,2,69.27175170313565,LSTM,1,0
3,2021-03,2021,3,89.43177404403687,LSTM,1,0
3,2021-04,2021,4,120.74425341516731,LSTM,1,0
3,2021-05,2021,5,143.23552624464034,LSTM,1,0
3,2021-06,2021,6,166.49622611820698,LSTM,1,0
3,2021-07,2021,7,202.93552407741547,LSTM,1,0
3,2021-08,2021,8,153.36131799697873,LSTM,1,0
3,2021-09,2021,9,109.3477812692523,LSTM,1,0
3,2021-10,2021,10,128.65335812211038,LSTM,1,0
3,2021-11,2021,11,109.40701094150543,LSTM,1,0
3,2021-12,2021,12,103.934966609776,LSTM,1,0
4,2020-01,2020,1,4.486877302974462,LSTM,1,0
4,2020-02,2020,2,3.6505498199164874,LSTM,1,0
4,2020-03,2020,3,6.497534929439424,LSTM,1,0
4,2020-04,2020,4,8.022195472419263,LSTM,1,0
4,2020-05,2020,5,9.067019079327585,LSTM,1,0
4,2020-06,2020,6,8.315208738893269,LSTM,1,0
4,2020-07,2020,7,5.164655116349459,LSTM,1,0
4,2020-08,2020,8,2.9630634239315987,LSTM,1,0
4,2020-09,2020,9,5.49463035672903,LSTM,1,0
4,2020-10,2020,10,7.871715891808272,LSTM,1,0
4,2020-11,2020,11,6.170395459458232,LSTM,1,0
4,2020-12,2020,12,4.190399146499112,LSTM,1,0
4,2021-01,2021,1,2.0802594833821058,LSTM,1,0
4,2021-02,2021,2,1.7274564547091724,LSTM,1,0
4,2021-03,2021,3,4.743053516149521,LSTM,1,0
4,2021-04,2021,4,6.525288003161548,LSTM,1,0
4,2021-05,2021,5,6.109671334698796,LSTM,1,0
4,2021-06,2021,6,2.628601935952902,LSTM,1,0
4,2021-07,2021,7,1.4817684885114435,LSTM,1,0
4,2021-08,2021,8,0.6811757433414463,LSTM,1,0
4,2021-09,2021,9,2.5027535033226016,LSTM,1,0
4,2021-10,2021,10,4.378068027468398,LSTM,1,0
4,2021-11,2021,11,3.451212482750416,LSTM,1,0
4,2021-12,2021,12,2.6384739321470256,LSTM,1,0
5,2020-01,2020,1,37.12831302992999,LSTM,1,0
5,2020-02,2020,2,46.189594391584386,LSTM,1,0
5,2020-03,2020,3,44.55394405402242,LSTM,1,0
5,2020-04,2020,4,59.6999578204751,LSTM,1,0
5,2020-05,2020,5,84.85412987977267,LSTM,1,0
5,2020-06,2020,6,77.75501788616181,LSTM,1,0
5,2020-07,2020,7,69.86020300984383,LSTM,1,0
5,2020-08,2020,8,60.46060773923993,LSTM,1,0
5,2020-09,2020,9,55.3351393429935,LSTM,1,0
5,2020-10,2020,10,71.29688353747129,LSTM,1,0
5,2020-11,2020,11,58.560444902032614,LSTM,1,0
5,2020-12,2020,12,50.25809297606349,LSTM,1,0
5,2021-01,2021,1,29.976898901816448,LSTM,1,0
5,2021-02,2021,2,16.292307001277802,LSTM,1,0
5,2021-03,2021,3,32.137341669928276,LSTM,1,0
5,2021-04,2021,4,53.09690007761121,LSTM,1,0
5,2021-05,2021,5,68.718207064569,LSTM,1,0
5,2021-06,2021,6,79.93182478308678,LSTM,1,0
5,2021-07,2021,7,74.48905802339316,LSTM,1,0
5,2021-08,2021,8,61.43272977858782,LSTM,1,0
5,2021-09,2021,9,52.33607580587268,LSTM,1,0
5,2021-10,2021,10,55.69921640887856,LSTM,1,0
5,2021-11,2021,11,44.883007235079994,LSTM,1,0
5,2021-12,2021,12,37.3746276884526,LSTM,1,0
6,2020-01,2020,1,19.019308293387294,LSTM,1,0
6,2020-02,2020,2,11.608635492771866,LSTM,1,0
6,2020-03,2020,3,20.550686130300164,LSTM,1,0
6,2020-04,2020,4,17.721916024535894,LSTM,1,0
6,2020-05,2020,5,33.056755772083996,LSTM,1,0
6,2020-06,2020,6,39.73278544574976,LSTM,1,0
6,2020-07,2020,7,38.39711328327656,LSTM,1,0
6,2020-08,2020,8,33.949527807533734,LSTM,1,0
6,2020-09,2020,9,31.001142161339523,LSTM,1,0
6,2020-10,2020,10,21.699329033643007,LSTM,1,0
6,2020-11,2020,11,18.20729227513075,LSTM,1,0
6,2020-12,2020,12,15.96590241484344,LSTM,1,0
6,2021-01,2021,1,14.77300483547151,LSTM,1,0
6,2021-02,2021,2,20.84199192903936,LSTM,1,0
6,2021-03,2021,3,20.980297144129874,LSTM,1,0
6,2021-04,2021,4,27.714582749158144,LSTM,1,0
6,2021-05,2021,5,34.75116548091173,LSTM,1,0
6,2021-06,2021,6,33.367943858206274,LSTM,1,0
6,2021-07,2021,7,47.2526025930047,LSTM,1,0
6,2021-08,2021,8,32.56266975268721,LSTM,1,0
6,2021-09,2021,9,18.035546127185224,LSTM,1,0
6,2021-10,2021,10,19.136827071011066,LSTM,1,0
6,2021-11,2021,11,24.599530601799486,LSTM,1,0
6,2021-12,2021,12,22.78387644007802,LSTM,1,0
7,2020-01,2020,1,185.61036238670346,LSTM,1,0
7,2020-02,2020,2,179.4602976828813,LSTM,1,0
7,2020-03,2020,3,203.17132757306095,LSTM,1,0
7,2020-04,2020,4,196.3001877814531,LSTM,1,0
7,2020-05,2020,5,312.4201844394207,LSTM,1,0
7,2020-06,2020,6,300.2169454038143,LSTM,1,0
7,2020-07,2020,7,255.5341851234436,LSTM,1,0
7,2020-08,2020,8,218.61006181538104,LSTM,1,0
7,2020-09,2020,9,206.72246594130988,LSTM,1,0
7,2020-10,2020,10,208.90766544044013,LSTM,1,0
7,2020-11,2020,11,286.82855288386344,LSTM,1,0
7,2020-12,2020,12,272.5647708415985,LSTM,1,0
7,2021-01,2021,1,129.69527503252027,LSTM,1,0
7,2021-02,2021,2,116.09517312049864,LSTM,1,0
7,2021-03,2021,3,173.3826751947403,LSTM,1,0
7,2021-04,2021,4,240.93945071697232,LSTM,1,0
7,2021-05,2021,5,299.65062132477755,LSTM,1,0
7,2021-06,2021,6,292.70379411578176,LSTM,1,0
7,2021-07,2021,7,199.5173032134771,LSTM,1,0
7,2021-08,2021,8,205.02694264054298,LSTM,1,0
7,2021-09,2021,9,213.2124909907579,LSTM,1,0
7,2021-10,2021,10,243.7253763437271,LSTM,1,0
7,2021-11,2021,11,232.4412133574486,LSTM,1,0
7,2021-12,2021,12,223.9488551974296,LSTM,1,0
8,2020-01,2020,1,20.368435363565,LSTM,1,0
8,2020-02,2020,2,29.70409023328757,LSTM,1,0
8,2020-03,2020,3,28.917592039891282,LSTM,1,0
8,2020-04,2020,4,35.496285253205365,LSTM,1,0
8,2020-05,2020,5,46.549186640513604,LSTM,1,0
8,2020-06,2020,6,57.20242972988818,LSTM,1,0
8,2020-07,2020,7,47.07949653314569,LSTM,1,0
8,2020-08,2020,8,49.791243454442956,LSTM,1,0
8,2020-09,2020,9,37.816275480763174,LSTM,1,0
8,2020-10,2020,10,32.39382100114682,LSTM,1,0
8,2020-11,2020,11,34.4264530436145,LSTM,1,0
8,2020-12,2020,12,27.863786807424113,LSTM,1,0
8,2021-01,2021,1,13.36737193707384,LSTM,1,0
8,2021-02,2021,2,12.061060117921462,LSTM,1,0
8,2021-03,2021,3,21.02948122271375,LSTM,1,0
8,2021-04,2021,4,31.71159414728253,LSTM,1,0
8,2021-05,2021,5,42.20398909049232,LSTM,1,0
8,2021-06,2021,6,45.77525740247357,LSTM,1,0
8,2021-07,2021,7,38.89278651457389,LSTM,1,0
8,2021-08,2021,8,40.0948379227903,LSTM,1,0
8,2021-09,2021,9,35.99795030215853,LSTM,1,0
8,2021-10,2021,10,30.08223494035266,LSTM,1,0
8,2021-11,2021,11,34.87474130112771,LSTM,1,0
8,2021-12,2021,12,28.913205928123322,LSTM,1,0
9,2020-01,2020,1,2.230292436154892,LSTM,1,0
9,2020-02,2020,2,1.3103057994080076,LSTM,1,0
9,2020-03,2020,3,2.7723949933341316,LSTM,1,0
9,2020-04,2020,4,9.197190322728217,LSTM,1,0
9,2020-05,2020,5,25.61452756442937,LSTM,1,0
9,2020-06,2020,6,32.319355267174195,LSTM,1,0
9,2020-07,2020,7,39.92350319778145,LSTM,1,0
9,2020-08,2020,8,28.081941231274072,LSTM,1,0
9,2020-09,2020,9,19.848995693659283,LSTM,1,0
9,2020-10,2020,10,9.461577521219276,LSTM,1,0
9,2020-11,2020,11,9.983919260594023,LSTM,1,0
9,2020-12,2020,12,3.641327989823704,LSTM,1,0
9,2021-01,2021,1,-0.7813685988367729,LSTM,1,0
9,2021-02,2021,2,-2.381639020995048,LSTM,1,0
9,2021-03,2021,3,-0.569654427410607,LSTM,1,0
9,2021-04,2021,4,6.4309076330109525,LSTM,1,0
9,2021-05,2021,5,14.811140334957411,LSTM,1,0
9,2021-06,2021,6,26.142776473847913,LSTM,1,0
9,2021-07,2021,7,34.372368224039604,LSTM,1,0
9,2021-08,2021,8,28.048269449015173,LSTM,1,0
9,2021-09,2021,9,26.38427351522612,LSTM,1,0
9,2021-10,2021,10,9.593002163759806,LSTM,1,0
9,2021-11,2021,11,7.487546461059107,LSTM,1,0
9,2021-12,2021,12,3.3005137989302247,LSTM,1,0
10,2020-01,2020,1,11.155150358006358,LSTM,1,0
10,2020-02,2020,2,8.324125609528272,LSTM,1,0
10,2020-03,2020,3,16.138560572750865,LSTM,1,0
10,2020-04,2020,4,13.635370302870868,LSTM,1,0
10,2020-05,2020,5,15.690328236334025,LSTM,1,0
10,2020-06,2020,6,11.306672586835921,LSTM,1,0
10,2020-07,2020,7,3.2996546588768254,LSTM,1,0
10,2020-08,2020,8,8.823378603123126,LSTM,1,0
10,2020-09,2020,9,5.952264444753528,LSTM,1,0
10,2020-10,2020,10,7.069995372919365,LSTM,1,0
10,2020-11,2020,11,25.51382460013032,LSTM,1,0
10,2020-12,2020,12,12.771851875595749,LSTM,1,0
10,2021-01,2021,1,2.6986732558370568,LSTM,1,0
10,2021-02,2021,2,5.757658286970107,LSTM,1,0
10,2021-03,2021,3,9.539981502592562,LSTM,1,0
10,2021-04,2021,4,10.812446768749504,LSTM,1,0
10,2021-05,2021,5,14.212482426054775,LSTM,1,0
10,2021-06,2021,6,3.7261699238908483,LSTM,1,0
10,2021-07,2021,7,4.255557035682723,LSTM,1,0
10,2021-08,2021,8,1.1568678707443183,LSTM,1,0
10,2021-09,2021,9,4.225608577122912,LSTM,1,0
10,2021-10,2021,10,8.465290658567099,LSTM,1,0
10,2021-11,2021,11,8.458684525117278,LSTM,1,0
10,2021-12,2021,12,15.696200718060133,LSTM,1,0
11,2020-01,2020,1,13.805109461307525,LSTM,1,0
11,2020-02,2020,2,11.717370118618009,LSTM,1,0
11,2020-03,2020,3,12.96813801550865,LSTM,1,0
11,2020-04,2020,4,15.836058434724805,LSTM,1,0
11,2020-05,2020,5,34.177996525287625,LSTM,1,0
11,2020-06,2020,6,28.14202122592926,LSTM,1,0
11,2020-07,2020,7,12.522001162171364,LSTM,1,0
11,2020-08,2020,8,16.41719109511375,LSTM,1,0
11,2020-09,2020,9,14.390545448303223,LSTM,1,0
11,2020-10,2020,10,26.25662249469757,LSTM,1,0
11,2020-11,2020,11,25.964301731348034,LSTM,1,0
11,2020-12,2020,12,14.602601647138592,LSTM,1,0
11,2021-01,2021,1,6.900248132586478,LSTM,1,0
11,2021-02,2021,2,6.808881060659885,LSTM,1,0
11,2021-03,2021,3,14.183812735319135,LSTM,1,0
11,2021-04,2021,4,22.401765716075893,LSTM,1,0
11,2021-05,2021,5,21.378081053972238,LSTM,1,0
11,2021-06,2021,6,19.526230214357373,LSTM,1,0
11,2021-07,2021,7,14.669080519914624,LSTM,1,0
11,2021-08,2021,8,12.993152982234953,LSTM,1,0
11,2021-09,2021,9,11.32962384009361,LSTM,1,0
11,2021-10,2021,10,21.85412828421593,LSTM,1,0
11,2021-11,2021,11,25.26508338141441,LSTM,1,0
11,2021-12,2021,12,20.955151318788527,LSTM,1,0
11,2020-01,2020,1,10.70015803128481,LSTM,1,25
11,2020-02,2020,2,8.368583196401596,LSTM,1,25
11,2020-03,2020,3,10.741301858723164,LSTM,1,25
11,2020-04,2020,4,13.639947441518308,LSTM,1,25
11,2020-05,2020,5,17.08953154593706,LSTM,1,25
11,2020-06,2020,6,21.107406942844392,LSTM,1,25
11,2020-07,2020,7,20.304189507365226,LSTM,1,25
11,2020-08,2020,8,18.555262142419814,LSTM,1,25
11,2020-09,2020,9,18.386461001336574,LSTM,1,25
11,2020-10,2020,10,16.922558613717552,LSTM,1,25
11,2020-11,2020,11,16.122515115737915,LSTM,1,25
11,2020-12,2020,12,14.825740401744843,LSTM,1,25
11,2021-01,2021,1,11.3180569845438,LSTM,1,25
11,2021-02,2021,2,6.896168292760849,LSTM,1,25
11,2021-03,2021,3,5.8000249402225,LSTM,1,25
11,2021-04,2021,4,17.53903446763754,LSTM,1,25
11,2021-05,2021,5,26.002136690020556,LSTM,1,25
11,2021-06,2021,6,27.474365556240077,LSTM,1,25
11,2021-07,2021,7,22.26381033718586,LSTM,1,25
11,2021-08,2021,8,12.922932270765305,LSTM,1,25
11,2021-09,2021,9,8.755406720489264,LSTM,1,25
11,2021-10,2021,10,8.265962694585324,LSTM,1,25
11,2021-11,2021,11,8.237794977277519,LSTM,1,25
11,2021-12,2021,12,4.452114494070411,LSTM,1,25
13,2020-01,2020,1,226.6028370976448,LSTM,1,0
13,2020-02,2020,2,313.0404115796089,LSTM,1,0
13,2020-03,2020,3,285.32270937561987,LSTM,1,0
13,2020-04,2020,4,256.2361345231533,LSTM,1,0
13,2020-05,2020,5,233.6920886158943,LSTM,1,0
13,2020-06,2020,6,328.21262546777723,LSTM,1,0
13,2020-07,2020,7,138.23556060642005,LSTM,1,0
13,2020-08,2020,8,150.48840140998362,LSTM,1,0
13,2020-09,2020,9,194.88018774092203,LSTM,1,0
13,2020-10,2020,10,198.88216065466403,LSTM,1,0
13,2020-11,2020,11,340.2532714605332,LSTM,1,0
13,2020-12,2020,12,326.36427955031394,LSTM,1,0
13,2021-01,2021,1,210.63869733214375,LSTM,1,0
13,2021-02,2021,2,243.13938351869584,LSTM,1,0
13,2021-03,2021,3,308.12276220917704,LSTM,1,0
13,2021-04,2021,4,281.7964849829673,LSTM,1,0
13,2021-05,2021,5,216.45331602990623,LSTM,1,0
13,2021-06,2021,6,151.09484966695308,LSTM,1,0
13,2021-07,2021,7,123.98143221586945,LSTM,1,0
13,2021-08,2021,8,146.66774588823318,LSTM,1,0
13,2021-09,2021,9,136.58406112939122,LSTM,1,0
13,2021-10,2021,10,164.28363530039786,LSTM,1,0
13,2021-11,2021,11,167.88744934201242,LSTM,1,0
13,2021-12,2021,12,197.68634053468705,LSTM,1,0
14,2020-01,2020,1,30.583534300364555,LSTM,1,0
14,2020-02,2020,2,56.72572713062168,LSTM,1,0
14,2020-03,2020,3,31.01045336544514,LSTM,1,0
14,2020-04,2020,4,76.32085935026409,LSTM,1,0
14,2020-05,2020,5,69.68886797368529,LSTM,1,0
14,2020-06,2020,6,91.35273078203205,LSTM,1,0
14,2020-07,2020,7,52.61860072016717,LSTM,1,0
14,2020-08,2020,8,57.185709895044575,LSTM,1,0
14,2020-09,2020,9,66.74494764745236,LSTM,1,0
