mc,date,year,month,model_type,climate_change_scenario,loss_cover_scenario,model_optimum,v_flow_mean_pred,v_loss_cover_assum,v_rainfall_total_assum
29,2020-03-01 00:00:00,2020.0,3,VAR,B1,25%,1,61.20392861869311,0.01794,520.66
29,2020-04-01 00:00:00,2020.0,4,VAR,B1,25%,1,55.95480764089037,0.01795,509.87
29,2020-05-01 00:00:00,2020.0,5,VAR,B1,25%,1,59.06991798396661,0.01797,860.42
29,2020-06-01 00:00:00,2020.0,6,VAR,B1,25%,1,61.586081014478594,0.01799,1085.27
29,2020-07-01 00:00:00,2020.0,7,VAR,B1,25%,1,56.94370179879568,0.018009999999999998,760.25
29,2020-08-01 00:00:00,2020.0,8,VAR,B1,25%,1,56.859765810242926,0.018019999999999998,916.31
29,2020-09-01 00:00:00,2020.0,9,VAR,B1,25%,1,56.784879823187005,0.01804,1084.85
29,2020-10-01 00:00:00,2020.0,10,VAR,B1,25%,1,57.61164848662263,0.01806,486.77
29,2020-11-01 00:00:00,2020.0,11,VAR,B1,25%,1,57.70437475464276,0.018080000000000002,798.35
29,2020-12-01 00:00:00,2020.0,12,VAR,B1,25%,1,56.8894232362775,0.018090000000000002,1153.58
29,2021-01-01 00:00:00,2021.0,1,VAR,B1,25%,1,58.168611570227846,0.01811,453.94
29,2021-02-01 00:00:00,2021.0,2,VAR,B1,25%,1,57.546315873185556,0.01813,230.77
29,2021-03-01 00:00:00,2021.0,3,VAR,B1,25%,1,56.93089865805973,0.01815,548.43
29,2021-04-01 00:00:00,2021.0,4,VAR,B1,25%,1,57.03680924549936,0.01816,645.9
29,2021-05-01 00:00:00,2021.0,5,VAR,B1,25%,1,56.76290511552156,0.01818,654.2
29,2021-06-01 00:00:00,2021.0,6,VAR,B1,25%,1,57.0354563144283,0.0182,726.6
29,2021-07-01 00:00:00,2021.0,7,VAR,B1,25%,1,56.72594959209646,0.01822,835.48
29,2021-08-01 00:00:00,2021.0,8,VAR,B1,25%,1,56.77006327999454,0.01823,861.22
29,2021-09-01 00:00:00,2021.0,9,VAR,B1,25%,1,56.87182137763133,0.01825,1048.02
29,2021-10-01 00:00:00,2021.0,10,VAR,B1,25%,1,56.57783489609586,0.018269999999999998,1416.42
29,2021-11-01 00:00:00,2021.0,11,VAR,B1,25%,1,56.56189505788586,0.01829,1032.96
29,2021-12-01 00:00:00,2021.0,12,VAR,B1,25%,1,56.4153500064789,0.0183,620.01
30,2020-01-01 00:00:00,2020.0,1,VAR,B1,25%,1,15.192876964266635,0.03294,185.5795365
30,2020-02-01 00:00:00,2020.0,2,VAR,B1,25%,1,9.797987237941614,0.03298,276.5466419
30,2020-03-01 00:00:00,2020.0,3,VAR,B1,25%,1,10.255975172625963,0.033010000000000005,234.0228481
30,2020-04-01 00:00:00,2020.0,4,VAR,B1,25%,1,14.354865037391017,0.03305,265.9243659
30,2020-05-01 00:00:00,2020.0,5,VAR,B1,25%,1,13.26914030648916,0.03308,213.6931292
30,2020-06-01 00:00:00,2020.0,6,VAR,B1,25%,1,9.66591723518322,0.03312,83.40824261
30,2020-07-01 00:00:00,2020.0,7,VAR,B1,25%,1,4.895979062047747,0.03315,44.48185108
30,2020-08-01 00:00:00,2020.0,8,VAR,B1,25%,1,1.9674321508580237,0.03319,50.85177025
30,2020-09-01 00:00:00,2020.0,9,VAR,B1,25%,1,2.19734130657913,0.03322,94.86869036
30,2020-10-01 00:00:00,2020.0,10,VAR,B1,25%,1,6.722526488042457,0.033260000000000005,364.153577
30,2020-11-01 00:00:00,2020.0,11,VAR,B1,25%,1,15.041824741035642,0.03329,631.12422
30,2020-12-01 00:00:00,2020.0,12,VAR,B1,25%,1,21.299323165120338,0.03333,78.31685002
30,2021-01-01 00:00:00,2021.0,1,VAR,B1,25%,1,18.708404384907773,0.03336,103.96023170000001
30,2021-02-01 00:00:00,2021.0,2,VAR,B1,25%,1,13.920428852445388,0.0334,171.6613146
30,2021-03-01 00:00:00,2021.0,3,VAR,B1,25%,1,12.56901014997746,0.03343,225.48286389999998
30,2021-04-01 00:00:00,2021.0,4,VAR,B1,25%,1,14.642207563521414,0.03347,384.46449900000016
30,2021-05-01 00:00:00,2021.0,5,VAR,B1,25%,1,15.5343326720376,0.0335,200.1248008
30,2021-06-01 00:00:00,2021.0,6,VAR,B1,25%,1,12.460541441531072,0.03354,23.03629783
30,2021-07-01 00:00:00,2021.0,7,VAR,B1,25%,1,7.634991633217572,0.033569999999999996,33.59132251
30,2021-08-01 00:00:00,2021.0,8,VAR,B1,25%,1,3.5879579203096554,0.03361,0.773246549
30,2021-09-01 00:00:00,2021.0,9,VAR,B1,25%,1,2.8944339784730286,0.033639999999999996,94.60448323
30,2021-10-01 00:00:00,2021.0,10,VAR,B1,25%,1,6.267806138374553,0.03368,273.7154753
30,2021-11-01 00:00:00,2021.0,11,VAR,B1,25%,1,12.600454678203432,0.033710000000000004,642.5807652999998
30,2021-12-01 00:00:00,2021.0,12,VAR,B1,25%,1,16.423580934367678,0.03375,327.9226379
31,2020-01-01 00:00:00,2020.0,1,VAR,B1,25%,1,11.60718116576559,0.027410000000000004,164.3
31,2020-02-01 00:00:00,2020.0,2,VAR,B1,25%,1,8.063295777871804,0.02744,174.6
31,2020-03-01 00:00:00,2020.0,3,VAR,B1,25%,1,7.2040252944138015,0.027469999999999998,29.9
31,2020-04-01 00:00:00,2020.0,4,VAR,B1,25%,1,8.157171162094935,0.0275,117.5
31,2020-05-01 00:00:00,2020.0,5,VAR,B1,25%,1,9.109954468484599,0.027530000000000002,143.8
31,2020-06-01 00:00:00,2020.0,6,VAR,B1,25%,1,10.822902220561836,0.02756,5.7
31,2020-07-01 00:00:00,2020.0,7,VAR,B1,25%,1,9.666631133406423,0.027589999999999996,20.8
31,2020-08-01 00:00:00,2020.0,8,VAR,B1,25%,1,7.18725981394251,0.02762,1.8
31,2020-09-01 00:00:00,2020.0,9,VAR,B1,25%,1,4.3123884196617865,0.02765,38.2
31,2020-10-01 00:00:00,2020.0,10,VAR,B1,25%,1,4.520204624160097,0.02768,112.6
31,2020-11-01 00:00:00,2020.0,11,VAR,B1,25%,1,7.577704845704412,0.027710000000000002,468.1
31,2020-12-01 00:00:00,2020.0,12,VAR,B1,25%,1,9.556314160250967,0.027739999999999997,51.7
31,2021-01-01 00:00:00,2021.0,1,VAR,B1,25%,1,10.815647799526387,0.02777,163.7
31,2021-02-01 00:00:00,2021.0,2,VAR,B1,25%,1,9.455002249464275,0.0278,115.6
31,2021-03-01 00:00:00,2021.0,3,VAR,B1,25%,1,8.229332922931725,0.02783,97.4
31,2021-04-01 00:00:00,2021.0,4,VAR,B1,25%,1,8.674825780721568,0.027860000000000003,159.7
31,2021-05-01 00:00:00,2021.0,5,VAR,B1,25%,1,9.865026476374847,0.027889999999999998,118.2
31,2021-06-01 00:00:00,2021.0,6,VAR,B1,25%,1,10.619626941913028,0.02792,31.4
31,2021-07-01 00:00:00,2021.0,7,VAR,B1,25%,1,9.916161563884057,0.02795,9.1
31,2021-08-01 00:00:00,2021.0,8,VAR,B1,25%,1,7.729685316367199,0.02798,0.0
31,2021-09-01 00:00:00,2021.0,9,VAR,B1,25%,1,5.430555400423668,0.028010000000000004,117.9
31,2021-10-01 00:00:00,2021.0,10,VAR,B1,25%,1,5.530767996258351,0.02804,135.1
31,2021-11-01 00:00:00,2021.0,11,VAR,B1,25%,1,7.68148873499934,0.028069999999999998,416.7
31,2021-12-01 00:00:00,2021.0,12,VAR,B1,25%,1,9.548046896769616,0.0281,265.7
32,2020-01-01 00:00:00,2020.0,1,VAR,B1,25%,1,49.869015938199816,0.023790000000000002,164.02
32,2020-02-01 00:00:00,2020.0,2,VAR,B1,25%,1,36.94720105731146,0.023819999999999997,183.23
32,2020-03-01 00:00:00,2020.0,3,VAR,B1,25%,1,35.383144767755105,0.02384,145.11
32,2020-04-01 00:00:00,2020.0,4,VAR,B1,25%,1,36.737113939503615,0.02387,91.33
32,2020-05-01 00:00:00,2020.0,5,VAR,B1,25%,1,44.481354569871954,0.02389,89.46
32,2020-06-01 00:00:00,2020.0,6,VAR,B1,25%,1,46.77119206206053,0.02392,117.1
32,2020-07-01 00:00:00,2020.0,7,VAR,B1,25%,1,45.933213589474285,0.02394,24.5
32,2020-08-01 00:00:00,2020.0,8,VAR,B1,25%,1,36.030363991795994,0.023969999999999998,22.2
32,2020-09-01 00:00:00,2020.0,9,VAR,B1,25%,1,31.248875687050532,0.02399,3.9
32,2020-10-01 00:00:00,2020.0,10,VAR,B1,25%,1,33.63391497313277,0.02402,83.4
32,2020-11-01 00:00:00,2020.0,11,VAR,B1,25%,1,43.28304640853134,0.02404,141.7
32,2020-12-01 00:00:00,2020.0,12,VAR,B1,25%,1,48.44859693731057,0.024069999999999998,279.0
32,2021-01-01 00:00:00,2021.0,1,VAR,B1,25%,1,46.241014557424776,0.02409,77.8
32,2021-02-01 00:00:00,2021.0,2,VAR,B1,25%,1,39.79734974553449,0.02412,128.3
32,2021-03-01 00:00:00,2021.0,3,VAR,B1,25%,1,37.421601562515065,0.02414,88.54
32,2021-04-01 00:00:00,2021.0,4,VAR,B1,25%,1,40.50042480421752,0.02417,76.52
32,2021-05-01 00:00:00,2021.0,5,VAR,B1,25%,1,45.138221703623095,0.02419,185.54
32,2021-06-01 00:00:00,2021.0,6,VAR,B1,25%,1,47.99686426159045,0.02422,132.92
32,2021-07-01 00:00:00,2021.0,7,VAR,B1,25%,1,44.403491548173456,0.02424,36.28
32,2021-08-01 00:00:00,2021.0,8,VAR,B1,25%,1,37.90976311990698,0.02427,16.0
32,2021-09-01 00:00:00,2021.0,9,VAR,B1,25%,1,33.86641650398126,0.02429,9.4
32,2021-10-01 00:00:00,2021.0,10,VAR,B1,25%,1,36.82442668871522,0.024319999999999998,53.52
32,2021-11-01 00:00:00,2021.0,11,VAR,B1,25%,1,43.10230447410573,0.02434,132.74
32,2021-12-01 00:00:00,2021.0,12,VAR,B1,25%,1,47.16249956153375,0.02437,291.74
33,2020-01-01 00:00:00,2020.0,1,VAR,B1,25%,1,6.227663388313857,0.02659,355.54
33,2020-02-01 00:00:00,2020.0,2,VAR,B1,25%,1,4.704375931692737,0.026619999999999998,296.24
33,2020-03-01 00:00:00,2020.0,3,VAR,B1,25%,1,4.055645537111511,0.02665,395.62
33,2020-04-01 00:00:00,2020.0,4,VAR,B1,25%,1,3.953997987808816,0.02667,195.47
33,2020-05-01 00:00:00,2020.0,5,VAR,B1,25%,1,3.4387420908633435,0.0267,207.81
33,2020-06-01 00:00:00,2020.0,6,VAR,B1,25%,1,3.506094981705875,0.02673,257.77
33,2020-07-01 00:00:00,2020.0,7,VAR,B1,25%,1,2.5693451134092853,0.026760000000000003,40.88
33,2020-08-01 00:00:00,2020.0,8,VAR,B1,25%,1,2.0135704574858746,0.02678,53.3
33,2020-09-01 00:00:00,2020.0,9,VAR,B1,25%,1,1.986625165177271,0.026810000000000004,36.27
33,2020-10-01 00:00:00,2020.0,10,VAR,B1,25%,1,3.87483301718116,0.02684,58.56
33,2020-11-01 00:00:00,2020.0,11,VAR,B1,25%,1,5.4282224015324525,0.026869999999999998,305.86
33,2020-12-01 00:00:00,2020.0,12,VAR,B1,25%,1,7.6059460211123655,0.026889999999999997,627.49
33,2021-01-01 00:00:00,2021.0,1,VAR,B1,25%,1,6.6280314606721475,0.02692,52.61
33,2021-02-01 00:00:00,2021.0,2,VAR,B1,25%,1,5.2580477804319035,0.02695,326.43
33,2021-03-01 00:00:00,2021.0,3,VAR,B1,25%,1,4.4874331708692345,0.02698,175.37
33,2021-04-01 00:00:00,2021.0,4,VAR,B1,25%,1,4.373884692115611,0.027000000000000003,181.34
33,2021-05-01 00:00:00,2021.0,5,VAR,B1,25%,1,4.035068632367605,0.027030000000000002,392.25
33,2021-06-01 00:00:00,2021.0,6,VAR,B1,25%,1,3.8596146579925534,0.02706,200.79
33,2021-07-01 00:00:00,2021.0,7,VAR,B1,25%,1,3.0929454662337457,0.027089999999999996,41.01
33,2021-08-01 00:00:00,2021.0,8,VAR,B1,25%,1,2.492918460027191,0.027110000000000002,64.8
33,2021-09-01 00:00:00,2021.0,9,VAR,B1,25%,1,2.6557259489800082,0.027139999999999997,4.0
33,2021-10-01 00:00:00,2021.0,10,VAR,B1,25%,1,4.1439932026694635,0.02717,144.27
33,2021-11-01 00:00:00,2021.0,11,VAR,B1,25%,1,5.594274519087646,0.0272,273.98
33,2021-12-01 00:00:00,2021.0,12,VAR,B1,25%,1,7.03620098315896,0.027219999999999998,584.98
34,2020-01-01 00:00:00,2020.0,1,VAR,B1,25%,1,296.544955349509,0.03712,117.3837473
34,2020-02-01 00:00:00,2020.0,2,VAR,B1,25%,1,325.5533349639078,0.037160000000000006,189.8236897
34,2020-03-01 00:00:00,2020.0,3,VAR,B1,25%,1,310.6525594131009,0.03719,243.3736355
34,2020-04-01 00:00:00,2020.0,4,VAR,B1,25%,1,409.8876905766502,0.03723,306.1051585
34,2020-05-01 00:00:00,2020.0,5,VAR,B1,25%,1,498.52031366187583,0.03726,422.26851960000016
34,2020-06-01 00:00:00,2020.0,6,VAR,B1,25%,1,620.5349367893567,0.0373,418.0793636
34,2020-07-01 00:00:00,2020.0,7,VAR,B1,25%,1,595.6743055309944,0.03733,313.3499887
34,2020-08-01 00:00:00,2020.0,8,VAR,B1,25%,1,483.09831828823127,0.03737,310.1118363
34,2020-09-01 00:00:00,2020.0,9,VAR,B1,25%,1,369.83492962099166,0.0374,151.5961048
34,2020-10-01 00:00:00,2020.0,10,VAR,B1,25%,1,298.73056479904284,0.03744,147.2274545
34,2020-11-01 00:00:00,2020.0,11,VAR,B1,25%,1,286.6837867446385,0.037469999999999996,155.2180372
34,2020-12-01 00:00:00,2020.0,12,VAR,B1,25%,1,315.54089320880945,0.03751,147.8583757
34,2021-01-01 00:00:00,2021.0,1,VAR,B1,25%,1,320.1511931087698,0.03754,169.468189
34,2021-02-01 00:00:00,2021.0,2,VAR,B1,25%,1,332.97559982160533,0.03758,159.2570248
34,2021-03-01 00:00:00,2021.0,3,VAR,B1,25%,1,374.83537235308654,0.037610000000000005,270.5251434
34,2021-04-01 00:00:00,2021.0,4,VAR,B1,25%,1,421.36391102380895,0.03765,257.3424539
34,2021-05-01 00:00:00,2021.0,5,VAR,B1,25%,1,515.2140269307179,0.03768,392.5775084
34,2021-06-01 00:00:00,2021.0,6,VAR,B1,25%,1,560.2183122792335,0.03772,394.2064548
34,2021-07-01 00:00:00,2021.0,7,VAR,B1,25%,1,551.2599869102064,0.03775,390.964527
34,2021-08-01 00:00:00,2021.0,8,VAR,B1,25%,1,484.39602859871763,0.03779,284.3952801000001
34,2021-09-01 00:00:00,2021.0,9,VAR,B1,25%,1,395.60116905008834,0.03782,160.76036100000005
34,2021-10-01 00:00:00,2021.0,10,VAR,B1,25%,1,329.06288796084783,0.037860000000000005,224.57174210000002
34,2021-11-01 00:00:00,2021.0,11,VAR,B1,25%,1,311.36464410686506,0.03789,239.92289759999997
34,2021-12-01 00:00:00,2021.0,12,VAR,B1,25%,1,313.2735571963657,0.03793,201.6899639
35,2020-01-01 00:00:00,2020.0,1,VAR,B1,25%,1,386.7777789756684,0.09518,258.830179
35,2020-02-01 00:00:00,2020.0,2,VAR,B1,25%,1,401.14371419337374,0.09527000000000001,96.81460027
35,2020-03-01 00:00:00,2020.0,3,VAR,B1,25%,1,425.6663787126569,0.09536,258.952993
35,2020-04-01 00:00:00,2020.0,4,VAR,B1,25%,1,507.44712707264574,0.09545,336.5885259
35,2020-05-01 00:00:00,2020.0,5,VAR,B1,25%,1,597.2809123831256,0.09554,490.97837460000005
35,2020-06-01 00:00:00,2020.0,6,VAR,B1,25%,1,615.7936221603268,0.09562999999999999,561.2688621
35,2020-07-01 00:00:00,2020.0,7,VAR,B1,25%,1,587.2267912863798,0.09572,447.4999913
35,2020-08-01 00:00:00,2020.0,8,VAR,B1,25%,1,455.6135100611068,0.09581,369.2789903
35,2020-09-01 00:00:00,2020.0,9,VAR,B1,25%,1,369.8926081814152,0.0959,208.8446916
35,2020-10-01 00:00:00,2020.0,10,VAR,B1,25%,1,395.9635818509581,0.09598999999999999,223.02108540000003
35,2020-11-01 00:00:00,2020.0,11,VAR,B1,25%,1,447.29424107999705,0.09608,192.53061330000003
35,2020-12-01 00:00:00,2020.0,12,VAR,B1,25%,1,487.426195795865,0.09617,193.3238562
35,2021-01-01 00:00:00,2021.0,1,VAR,B1,25%,1,461.700300046651,0.09626,309.4427645
35,2021-02-01 00:00:00,2021.0,2,VAR,B1,25%,1,464.5546459019698,0.09635,182.276667
35,2021-03-01 00:00:00,2021.0,3,VAR,B1,25%,1,503.31118041615423,0.09644,330.9612475
35,2021-04-01 00:00:00,2021.0,4,VAR,B1,25%,1,556.9282135694326,0.09652999999999999,304.59362999999996
35,2021-05-01 00:00:00,2021.0,5,VAR,B1,25%,1,624.8524756249013,0.09662000000000001,473.9313649
35,2021-06-01 00:00:00,2021.0,6,VAR,B1,25%,1,646.4542295993134,0.09671,669.8754992
35,2021-07-01 00:00:00,2021.0,7,VAR,B1,25%,1,608.599797006743,0.0968,507.65882300000004
35,2021-08-01 00:00:00,2021.0,8,VAR,B1,25%,1,521.2968622386791,0.09689,445.5159369
35,2021-09-01 00:00:00,2021.0,9,VAR,B1,25%,1,454.02704285459646,0.09698,187.76068130000002
35,2021-10-01 00:00:00,2021.0,10,VAR,B1,25%,1,456.90036920759326,0.09707,370.9779358
35,2021-11-01 00:00:00,2021.0,11,VAR,B1,25%,1,490.3333853539961,0.09716,339.8453642
35,2021-12-01 00:00:00,2021.0,12,VAR,B1,25%,1,515.0161377439956,0.09725,295.1083041
36,2020-01-01 00:00:00,2020.0,1,VAR,B1,25%,1,49.670156277733625,0.08797999999999999,108.3510966
36,2020-02-01 00:00:00,2020.0,2,VAR,B1,25%,1,10.156881340584533,0.08807000000000001,2.0352674840000002
36,2020-03-01 00:00:00,2020.0,3,VAR,B1,25%,1,44.12620067568885,0.08816,191.633202
36,2020-04-01 00:00:00,2020.0,4,VAR,B1,25%,1,121.99675970911316,0.08825,632.7426158
36,2020-05-01 00:00:00,2020.0,5,VAR,B1,25%,1,250.63767260334075,0.08834,455.6916938
36,2020-06-01 00:00:00,2020.0,6,VAR,B1,25%,1,325.49214065513445,0.08843,511.1738482
36,2020-07-01 00:00:00,2020.0,7,VAR,B1,25%,1,270.10046699049275,0.08852,510.1682708000001
36,2020-08-01 00:00:00,2020.0,8,VAR,B1,25%,1,185.88455632720127,0.08861000000000001,255.64132830000003
36,2020-09-01 00:00:00,2020.0,9,VAR,B1,25%,1,109.986777221933,0.0887,229.3179997
36,2020-10-01 00:00:00,2020.0,10,VAR,B1,25%,1,105.70413502142158,0.08879,324.32158510000005
36,2020-11-01 00:00:00,2020.0,11,VAR,B1,25%,1,111.5570021387926,0.08888,144.3758861
36,2020-12-01 00:00:00,2020.0,12,VAR,B1,25%,1,91.40378016212463,0.08897000000000001,32.85340294
36,2021-01-01 00:00:00,2021.0,1,VAR,B1,25%,1,54.347614874861385,0.08906,31.96322317
36,2021-02-01 00:00:00,2021.0,2,VAR,B1,25%,1,23.18200898298359,0.08915,66.19800772
36,2021-03-01 00:00:00,2021.0,3,VAR,B1,25%,1,49.305072816239424,0.08924,136.29367019999998
36,2021-04-01 00:00:00,2021.0,4,VAR,B1,25%,1,128.38993176327105,0.08932999999999999,296.6201093
36,2021-05-01 00:00:00,2021.0,5,VAR,B1,25%,1,235.1151435733236,0.08942,443.3138974
36,2021-06-01 00:00:00,2021.0,6,VAR,B1,25%,1,289.86104212450783,0.08951,589.8101723999997
36,2021-07-01 00:00:00,2021.0,7,VAR,B1,25%,1,260.56961395739233,0.0896,260.79394130000003
36,2021-08-01 00:00:00,2021.0,8,VAR,B1,25%,1,183.04823893377065,0.08968999999999999,134.0695518
36,2021-09-01 00:00:00,2021.0,9,VAR,B1,25%,1,117.12129725501134,0.08978,160.31586069999997
36,2021-10-01 00:00:00,2021.0,10,VAR,B1,25%,1,100.62836933029705,0.08987,250.66200940000002
36,2021-11-01 00:00:00,2021.0,11,VAR,B1,25%,1,103.90225601192265,0.08996,282.5139374
36,2021-12-01 00:00:00,2021.0,12,VAR,B1,25%,1,94.05630678157772,0.09005,145.99098130000004
37,2020-01-01 00:00:00,2020.0,1,VAR,B1,25%,1,2.222125399836329,0.035339999999999996,205.76464009999998
37,2020-02-01 00:00:00,2020.0,2,VAR,B1,25%,1,19.14813034141595,0.03538,122.8387378
37,2020-03-01 00:00:00,2020.0,3,VAR,B1,25%,1,104.83110112457874,0.03542,255.86054840000003
37,2020-04-01 00:00:00,2020.0,4,VAR,B1,25%,1,191.27040400299617,0.03545,155.67195859999995
37,2020-05-01 00:00:00,2020.0,5,VAR,B1,25%,1,165.82852970863996,0.03549,387.8284742
37,2020-06-01 00:00:00,2020.0,6,VAR,B1,25%,1,98.72971000827015,0.03553,36.70939357
37,2020-07-01 00:00:00,2020.0,7,VAR,B1,25%,1,9.389082169231187,0.03557,35.22644610000001
37,2020-08-01 00:00:00,2020.0,8,VAR,B1,25%,1,20.48503079443077,0.0356,49.55801114
37,2020-09-01 00:00:00,2020.0,9,VAR,B1,25%,1,41.15231870089255,0.03564,162.4920145
37,2020-10-01 00:00:00,2020.0,10,VAR,B1,25%,1,89.71933521543484,0.03568,486.31808099999995
37,2020-11-01 00:00:00,2020.0,11,VAR,B1,25%,1,135.60338192033677,0.03572,311.9644555000001
37,2020-12-01 00:00:00,2020.0,12,VAR,B1,25%,1,90.65779217596831,0.03575,49.03473269
37,2021-01-01 00:00:00,2021.0,1,VAR,B1,25%,1,28.079607015950856,0.035789999999999995,156.4653994
37,2021-02-01 00:00:00,2021.0,2,VAR,B1,25%,1,19.111170034390867,0.03583,310.0800366
37,2021-03-01 00:00:00,2021.0,3,VAR,B1,25%,1,76.94492547794258,0.03587,324.6713851
37,2021-04-01 00:00:00,2021.0,4,VAR,B1,25%,1,155.8277246717161,0.0359,363.96506400000004
37,2021-05-01 00:00:00,2021.0,5,VAR,B1,25%,1,166.558551424946,0.03594,320.8720598000001
37,2021-06-01 00:00:00,2021.0,6,VAR,B1,25%,1,92.33454233667871,0.03598,97.9232632
37,2021-07-01 00:00:00,2021.0,7,VAR,B1,25%,1,17.082372961771355,0.036019999999999996,27.86380099
37,2021-08-01 00:00:00,2021.0,8,VAR,B1,25%,1,9.887724682622872,0.03605,8.750624823999999
37,2021-09-01 00:00:00,2021.0,9,VAR,B1,25%,1,53.39927524385338,0.03609,124.4932494
37,2021-10-01 00:00:00,2021.0,10,VAR,B1,25%,1,107.05290300191959,0.03613,284.3976265
37,2021-11-01 00:00:00,2021.0,11,VAR,B1,25%,1,124.01367797131573,0.03617,231.2937932
37,2021-12-01 00:00:00,2021.0,12,VAR,B1,25%,1,89.665703782683,0.0362,183.2868885
38,2020-01-01 00:00:00,2020.0,1,VAR,B1,25%,1,71.6059098126762,0.02392,158.782592
38,2020-02-01 00:00:00,2020.0,2,VAR,B1,25%,1,57.318697375917985,0.02394,82.59191044
38,2020-03-01 00:00:00,2020.0,3,VAR,B1,25%,1,59.745948462512,0.023969999999999998,80.06577431
38,2020-04-01 00:00:00,2020.0,4,VAR,B1,25%,1,71.28057917619009,0.02399,164.094131
38,2020-05-01 00:00:00,2020.0,5,VAR,B1,25%,1,77.39638861434663,0.02402,139.4159116
38,2020-06-01 00:00:00,2020.0,6,VAR,B1,25%,1,78.19510240359816,0.02404,63.52461559
38,2020-07-01 00:00:00,2020.0,7,VAR,B1,25%,1,70.45017890797558,0.024069999999999998,40.31035832
38,2020-08-01 00:00:00,2020.0,8,VAR,B1,25%,1,52.90024903793723,0.02409,5.620716635
38,2020-09-01 00:00:00,2020.0,9,VAR,B1,25%,1,44.025226855522696,0.02412,19.26545853
38,2020-10-01 00:00:00,2020.0,10,VAR,B1,25%,1,51.978784882777575,0.02414,125.7837726
38,2020-11-01 00:00:00,2020.0,11,VAR,B1,25%,1,75.7752574197443,0.02417,254.7656576
38,2020-12-01 00:00:00,2020.0,12,VAR,B1,25%,1,82.53655618479226,0.02419,17.15990527
38,2021-01-01 00:00:00,2021.0,1,VAR,B1,25%,1,77.35422893159733,0.02422,71.91020043
38,2021-02-01 00:00:00,2021.0,2,VAR,B1,25%,1,64.7485993656436,0.02424,59.61638525
38,2021-03-01 00:00:00,2021.0,3,VAR,B1,25%,1,60.92590368472507,0.02427,98.79204421
38,2021-04-01 00:00:00,2021.0,4,VAR,B1,25%,1,71.29241152175999,0.02429,159.9031095
38,2021-05-01 00:00:00,2021.0,5,VAR,B1,25%,1,80.95027832095352,0.024319999999999998,128.6199272
38,2021-06-01 00:00:00,2021.0,6,VAR,B1,25%,1,81.28880908250237,0.02434,41.48916802
38,2021-07-01 00:00:00,2021.0,7,VAR,B1,25%,1,72.37795046187901,0.02437,28.80149643
38,2021-08-01 00:00:00,2021.0,8,VAR,B1,25%,1,59.1240325709003,0.024390000000000002,0.0
38,2021-09-01 00:00:00,2021.0,9,VAR,B1,25%,1,52.062913879686505,0.024419999999999997,48.48286654
38,2021-10-01 00:00:00,2021.0,10,VAR,B1,25%,1,58.04463370497633,0.02444,130.8987781
38,2021-11-01 00:00:00,2021.0,11,VAR,B1,25%,1,72.24837947231687,0.02447,348.5817271
38,2021-12-01 00:00:00,2021.0,12,VAR,B1,25%,1,79.07086493319551,0.02449,154.5777869
39,2020-01-01 00:00:00,2020.0,1,VAR,B1,25%,1,178.75109724396282,0.02678,109.90466
39,2020-02-01 00:00:00,2020.0,2,VAR,B1,25%,1,134.66042788149628,0.026810000000000004,7.766539999999999
39,2020-03-01 00:00:00,2020.0,3,VAR,B1,25%,1,369.5684195196609,0.02683,190.77482
39,2020-04-01 00:00:00,2020.0,4,VAR,B1,25%,1,877.0354590390799,0.026860000000000002,458.51442000000003
39,2020-05-01 00:00:00,2020.0,5,VAR,B1,25%,1,1475.0443577454705,0.026889999999999997,565.7735
39,2020-06-01 00:00:00,2020.0,6,VAR,B1,25%,1,1765.5012308616126,0.02692,555.92306
39,2020-07-01 00:00:00,2020.0,7,VAR,B1,25%,1,1649.4610415651748,0.02694,525.4138
39,2020-08-01 00:00:00,2020.0,8,VAR,B1,25%,1,1424.0443826202395,0.026969999999999997,397.25492
39,2020-09-01 00:00:00,2020.0,9,VAR,B1,25%,1,1086.942008073894,0.027000000000000003,245.6766
39,2020-10-01 00:00:00,2020.0,10,VAR,B1,25%,1,886.1619450660218,0.027030000000000002,428.44654
39,2020-11-01 00:00:00,2020.0,11,VAR,B1,25%,1,756.382382279835,0.02705,153.55366
39,2020-12-01 00:00:00,2020.0,12,VAR,B1,25%,1,500.09000091649216,0.02708,38.7133
39,2021-01-01 00:00:00,2021.0,1,VAR,B1,25%,1,251.86945308670715,0.027110000000000002,10.86276
39,2021-02-01 00:00:00,2021.0,2,VAR,B1,25%,1,183.42703620030917,0.027139999999999997,6.50584
39,2021-03-01 00:00:00,2021.0,3,VAR,B1,25%,1,429.343261132242,0.027160000000000004,154.51788
39,2021-04-01 00:00:00,2021.0,4,VAR,B1,25%,1,901.4244646108921,0.02719,463.21074000000004
39,2021-05-01 00:00:00,2021.0,5,VAR,B1,25%,1,1406.5115046932772,0.027219999999999998,501.26825999999994
39,2021-06-01 00:00:00,2021.0,6,VAR,B1,25%,1,1674.3176284285032,0.02725,504.77732000000003
39,2021-07-01 00:00:00,2021.0,7,VAR,B1,25%,1,1625.2980474602634,0.02727,445.09756
39,2021-08-01 00:00:00,2021.0,8,VAR,B1,25%,1,1412.4605405186996,0.0273,402.50577999999996
39,2021-09-01 00:00:00,2021.0,9,VAR,B1,25%,1,1133.7184809123735,0.02733,257.8409
