date,mc,v_loss_cover,v_rainfall_total,scenario,v_flow_mean_forecast
2020-11-01,44,0.00868,628.74488,Def_25%_P_B1,3396.0423337499487
2020-12-01,44,0.00869,397.85698,Def_25%_P_B1,2985.5650420312822
2021-01-01,44,0.0087,181.69396,Def_25%_P_B1,1530.1086864062909
2021-02-01,44,0.00871,342.97536,Def_25%_P_B1,1860.3890760937481
2021-03-01,44,0.00872,262.35035,Def_25%_P_B1,1559.6920347916948
2021-04-01,44,0.00873,472.7784,Def_25%_P_B1,3019.9863388541353
2021-05-01,44,0.00874,652.17558,Def_25%_P_B1,3134.067067395782
2021-06-01,44,0.00875,575.31051,Def_25%_P_B1,3605.710105781236
2021-07-01,44,0.00876,667.62146,Def_25%_P_B1,3354.635826250009
2021-08-01,44,0.00877,481.33588,Def_25%_P_B1,3153.086587500015
2021-09-01,44,0.00878,601.9195,Def_25%_P_B1,3055.2032770312026
2021-10-01,44,0.00879,597.76798,Def_25%_P_B1,3346.8014145312272
2021-11-01,44,0.0088,570.5202,Def_25%_P_B1,3657.034876562379
2021-12-01,44,0.00881,563.5794,Def_25%_P_B1,3629.334706874811
2020-01-01,45,0.18443,77.0,Def_25%_P_B1,143.3328500000004
2020-02-01,45,0.18462,51.0,Def_25%_P_B1,172.5736124999959
2020-03-01,45,0.18481,290.0,Def_25%_P_B1,288.25985624996554
2020-04-01,45,0.185,506.0,Def_25%_P_B1,1297.467412499851
2020-05-01,45,0.1852,444.0,Def_25%_P_B1,2014.5906875000721
2020-06-01,45,0.18539,357.0,Def_25%_P_B1,2270.3762500000953
2020-07-01,45,0.18558,483.0,Def_25%_P_B1,2118.6429374998806
2020-08-01,45,0.18577,325.0,Def_25%_P_B1,1410.5055937500242
2020-09-01,45,0.18597,150.0,Def_25%_P_B1,631.5046250000121
2020-10-01,45,0.18616,268.0,Def_25%_P_B1,807.8892812498956
2020-11-01,45,0.18635,76.0,Def_25%_P_B1,519.458350000023
2020-12-01,45,0.18654,34.0,Def_25%_P_B1,268.7116250000007
2021-01-01,45,0.18674,55.0,Def_25%_P_B1,177.34776875000153
2021-02-01,45,0.18693,48.0,Def_25%_P_B1,180.6156312500016
2021-03-01,45,0.18712,211.0,Def_25%_P_B1,240.36967499998445
2021-04-01,45,0.18731,150.0,Def_25%_P_B1,425.5860375000155
2021-05-01,45,0.18751,280.0,Def_25%_P_B1,857.5755124997422
2021-06-01,45,0.1877,896.0,Def_25%_P_B1,2448.7574187496584
2021-07-01,45,0.18789,348.0,Def_25%_P_B1,1708.0379687499599
2021-08-01,45,0.18808,169.0,Def_25%_P_B1,986.1352250000351
2021-09-01,45,0.18828,189.0,Def_25%_P_B1,607.237281249993
2021-10-01,45,0.18847,427.0,Def_25%_P_B1,1041.2602312499757
2021-11-01,45,0.18866,340.0,Def_25%_P_B1,1133.7712812499649
2021-12-01,45,0.18885,133.0,Def_25%_P_B1,471.66493750000126
2020-01-01,46,0.14613,95.4053,Def_25%_P_B1,410.8842328124998
2020-02-01,46,0.14628,8.6254,Def_25%_P_B1,425.20723593749887
2020-03-01,46,0.14643,153.2513,Def_25%_P_B1,291.68232968750794
2020-04-01,46,0.14658,496.5701,Def_25%_P_B1,2142.6486750000504
2020-05-01,46,0.14673,471.5994,Def_25%_P_B1,5485.527790624924
2020-06-01,46,0.14688,429.2788,Def_25%_P_B1,5698.087468750005
2020-07-01,46,0.14703,506.3654,Def_25%_P_B1,5458.627459375002
2020-08-01,46,0.14718,203.7943,Def_25%_P_B1,4308.152825000085
2020-09-01,46,0.14733,175.3446,Def_25%_P_B1,1945.9732812500897
2020-10-01,46,0.14748,205.2263,Def_25%_P_B1,1807.861946874906
2020-11-01,46,0.14763,115.2576,Def_25%_P_B1,1640.9732453125384
2020-12-01,46,0.14778,32.4266,Def_25%_P_B1,691.9827593749494
2021-01-01,46,0.14793,31.2547,Def_25%_P_B1,356.5887859375101
2021-02-01,46,0.14808,61.3695,Def_25%_P_B1,352.8249223958527
2021-03-01,46,0.14823,159.7947,Def_25%_P_B1,502.16163125002026
2021-04-01,46,0.14838,287.7764,Def_25%_P_B1,1309.7686562500064
2021-05-01,46,0.14853,332.1254,Def_25%_P_B1,3091.9532718748032
2021-06-01,46,0.14868,566.7195,Def_25%_P_B1,5327.37655937487
2021-07-01,46,0.14883,295.4393,Def_25%_P_B1,4696.2196906250165
2021-08-01,46,0.14898,169.2268,Def_25%_P_B1,2947.1919734374783
2021-09-01,46,0.14913,161.0331,Def_25%_P_B1,1601.5232062500081
2021-10-01,46,0.14928,300.9513,Def_25%_P_B1,2091.2016437500397
2021-11-01,46,0.14943,263.1079,Def_25%_P_B1,2897.655090624974
2021-12-01,46,0.14958,109.5342,Def_25%_P_B1,1492.0291187500013
2020-01-01,47,0.08063,99.5319,Def_25%_P_B1,692.3266843749996
2020-02-01,47,0.08071,11.6245,Def_25%_P_B1,632.6027968750009
2020-03-01,47,0.08079,175.0201,Def_25%_P_B1,408.6673250000021
2020-04-01,47,0.08087,509.8429,Def_25%_P_B1,1133.5955124999873
2020-05-01,47,0.08095,456.6921,Def_25%_P_B1,5002.765596874975
2020-06-01,47,0.08103,423.9781,Def_25%_P_B1,7803.52966250001
2020-07-01,47,0.08111,506.9385,Def_25%_P_B1,7947.3455875000245
2020-08-01,47,0.08119,229.026,Def_25%_P_B1,7848.388823437496
2020-09-01,47,0.08127,179.1193,Def_25%_P_B1,5594.234681250094
2020-10-01,47,0.08135,211.3906,Def_25%_P_B1,2811.2863937500288
2020-11-01,47,0.08143,97.3501,Def_25%_P_B1,2525.718378124989
2020-12-01,47,0.08151,34.9927,Def_25%_P_B1,944.7434218750044
2021-01-01,47,0.08159,34.4694,Def_25%_P_B1,507.9363593750081
2021-02-01,47,0.08167,53.5064,Def_25%_P_B1,393.90753437500115
2021-03-01,47,0.08175,175.669,Def_25%_P_B1,363.70593750000006
2021-04-01,47,0.08183,289.8598,Def_25%_P_B1,1109.357712499992
2021-05-01,47,0.08191,341.9612,Def_25%_P_B1,2828.608393749893
2021-06-01,47,0.08199,603.9631,Def_25%_P_B1,4715.071240624952
2021-07-01,47,0.08207,302.4782,Def_25%_P_B1,7540.581862499979
2021-08-01,47,0.08215,186.0484,Def_25%_P_B1,6586.170210937542
2021-09-01,47,0.08223,173.1772,Def_25%_P_B1,3367.4723531250306
2021-10-01,47,0.08231,290.6631,Def_25%_P_B1,2891.4737640624844
2021-11-01,47,0.08239,258.2815,Def_25%_P_B1,2960.206628124955
2021-12-01,47,0.08247,110.2242,Def_25%_P_B1,2302.294031250005
2020-01-01,48,0.06639,99.4909,Def_25%_P_B1,1091.5517374999995
2020-02-01,48,0.06646,11.987,Def_25%_P_B1,1199.1914306249982
2020-03-01,48,0.06653,176.4622,Def_25%_P_B1,940.9568418749946
2020-04-01,48,0.06659,510.2134,Def_25%_P_B1,1757.111942499963
2020-05-01,48,0.06666,456.2193,Def_25%_P_B1,6172.668326249979
2020-06-01,48,0.06673,423.3746,Def_25%_P_B1,8472.365694687513
2020-07-01,48,0.0668,506.797,Def_25%_P_B1,8418.44243281251
2020-08-01,48,0.06686,230.4278,Def_25%_P_B1,8581.394652187506
2020-09-01,48,0.06693,179.0763,Def_25%_P_B1,8267.785100312532
2020-10-01,48,0.067,211.9861,Def_25%_P_B1,4502.119186249993
2020-11-01,48,0.06707,96.7179,Def_25%_P_B1,3755.3454674999816
2020-12-01,48,0.06713,35.0605,Def_25%_P_B1,1986.9242831250258
2021-01-01,48,0.0672,34.7054,Def_25%_P_B1,1012.3266856250018
2021-02-01,48,0.06727,53.2587,Def_25%_P_B1,925.933169999989
2021-03-01,48,0.06734,176.3406,Def_25%_P_B1,940.3294981249869
2021-04-01,48,0.0674,288.9352,Def_25%_P_B1,1837.2687899999867
2021-05-01,48,0.06747,341.7994,Def_25%_P_B1,3880.6038749999598
2021-06-01,48,0.06754,607.1004,Def_25%_P_B1,6960.405431250011
2021-07-01,48,0.06761,303.0787,Def_25%_P_B1,8110.256787499992
2021-08-01,48,0.06767,186.4547,Def_25%_P_B1,8525.35579781253
2021-09-01,48,0.06774,173.6202,Def_25%_P_B1,6498.0175231250805
2021-10-01,48,0.06781,291.4107,Def_25%_P_B1,4025.529883124984
2021-11-01,48,0.06788,258.8228,Def_25%_P_B1,3961.6681637499905
2021-12-01,48,0.06794,110.3883,Def_25%_P_B1,3638.389367812508
2020-01-01,1,0.07702,222.87,Def_50%_P_B1,2.623099999999999
2020-02-01,1,0.07718,143.49,Def_50%_P_B1,2.7379999999999995
2020-03-01,1,0.07735,274.72,Def_50%_P_B1,2.660150000000004
2020-04-01,1,0.07751,65.35,Def_50%_P_B1,3.4280500000000034
2020-05-01,1,0.07768,214.84,Def_50%_P_B1,3.289799999999995
2020-06-01,1,0.07784,145.44,Def_50%_P_B1,3.986100000000007
2020-07-01,1,0.07801,15.04,Def_50%_P_B1,4.1113000000000115
2020-08-01,1,0.07817,21.49,Def_50%_P_B1,3.5379000000000023
2020-09-01,1,0.07834,3.66,Def_50%_P_B1,2.364150000000002
2020-10-01,1,0.0785,83.1,Def_50%_P_B1,2.6934000000000027
2020-11-01,1,0.07867,302.76,Def_50%_P_B1,2.9812500000000064
2020-12-01,1,0.07883,311.0,Def_50%_P_B1,3.0447
2021-01-01,1,0.079,121.69,Def_50%_P_B1,2.3662999999999954
2021-02-01,1,0.07916,102.87,Def_50%_P_B1,2.3461500000000024
2021-03-01,1,0.07933,111.12,Def_50%_P_B1,2.7312999999999956
2021-04-01,1,0.07949,130.93,Def_50%_P_B1,2.9588500000000004
2021-05-01,1,0.07966,201.67,Def_50%_P_B1,3.135250000000003
2021-06-01,1,0.07982,158.1,Def_50%_P_B1,3.956350000000003
2021-07-01,1,0.07999,25.12,Def_50%_P_B1,4.79735
2021-08-01,1,0.08015,1.78,Def_50%_P_B1,3.8339000000000016
2021-09-01,1,0.08032,0.89,Def_50%_P_B1,2.5948500000000037
2021-10-01,1,0.08048,41.24,Def_50%_P_B1,2.5489500000000045
2021-11-01,1,0.08065,109.01,Def_50%_P_B1,2.8147999999999995
2021-12-01,1,0.08081,305.9,Def_50%_P_B1,2.875800000000006
2020-01-01,2,0.06123,300.21,Def_50%_P_B1,25.92284999999999
2020-02-01,2,0.06135,165.63,Def_50%_P_B1,22.411800000000007
2020-03-01,2,0.06147,257.0,Def_50%_P_B1,28.882400000000054
2020-04-01,2,0.06159,209.0,Def_50%_P_B1,31.83799999999997
2020-05-01,2,0.06171,228.0,Def_50%_P_B1,35.52525000000001
2020-06-01,2,0.06183,414.67,Def_50%_P_B1,33.58540000000003
2020-07-01,2,0.06195,190.83,Def_50%_P_B1,21.24905000000008
2020-08-01,2,0.06207,111.92,Def_50%_P_B1,12.331600000000016
2020-09-01,2,0.06219,52.58,Def_50%_P_B1,7.046000000000001
2020-10-01,2,0.06231,184.08,Def_50%_P_B1,18.650549999999978
2020-11-01,2,0.06243,376.33,Def_50%_P_B1,34.40510000000004
2020-12-01,2,0.06255,479.5,Def_50%_P_B1,29.839549999999978
2021-01-01,2,0.06267,47.08,Def_50%_P_B1,10.848399999999987
2021-02-01,2,0.06279,82.54,Def_50%_P_B1,12.480200000000002
2021-03-01,2,0.06291,238.46,Def_50%_P_B1,35.80145000000007
2021-04-01,2,0.06303,260.17,Def_50%_P_B1,43.98069999999996
2021-05-01,2,0.06315,273.83,Def_50%_P_B1,37.645450000000054
2021-06-01,2,0.06327,292.5,Def_50%_P_B1,37.57000000000011
2021-07-01,2,0.06339,105.5,Def_50%_P_B1,12.94870000000002
2021-08-01,2,0.06351,95.0,Def_50%_P_B1,8.168000000000022
2021-09-01,2,0.06363,0.0,Def_50%_P_B1,4.68259999999999
2021-10-01,2,0.06375,163.0,Def_50%_P_B1,14.01420000000003
2021-11-01,2,0.06387,266.83,Def_50%_P_B1,39.288799999999995
2021-12-01,2,0.06399,334.17,Def_50%_P_B1,31.32505000000007
2020-01-01,3,0.02636,240.15,Def_50%_P_B1,154.12490000000003
2020-02-01,3,0.02642,139.07,Def_50%_P_B1,146.97424999999987
2020-03-01,3,0.02647,103.45,Def_50%_P_B1,160.63070000000005
2020-04-01,3,0.02653,173.77,Def_50%_P_B1,173.60845
2020-05-01,3,0.02658,158.98,Def_50%_P_B1,166.1349000000001
2020-06-01,3,0.02664,101.29,Def_50%_P_B1,219.57934999999995
2020-07-01,3,0.02669,95.78,Def_50%_P_B1,187.09375000000026
2020-08-01,3,0.02675,92.01,Def_50%_P_B1,145.04860000000008
2020-09-01,3,0.0268,58.85,Def_50%_P_B1,124.07164999999995
2020-10-01,3,0.02686,105.17,Def_50%_P_B1,127.3645999999998
2020-11-01,3,0.02691,207.35,Def_50%_P_B1,139.55499999999978
2020-12-01,3,0.02697,247.36,Def_50%_P_B1,131.71799999999976
2021-01-01,3,0.02702,72.2,Def_50%_P_B1,138.9114
2021-02-01,3,0.02708,163.36,Def_50%_P_B1,144.27744999999976
2021-03-01,3,0.02713,157.51,Def_50%_P_B1,133.4391000000003
2021-04-01,3,0.02719,252.9,Def_50%_P_B1,174.46570000000014
2021-05-01,3,0.02724,191.45,Def_50%_P_B1,192.10120000000023
2021-06-01,3,0.0273,298.01,Def_50%_P_B1,268.4293500000005
2021-07-01,3,0.02735,72.7,Def_50%_P_B1,184.1995499999998
2021-08-01,3,0.02741,59.22,Def_50%_P_B1,155.45069999999976
2021-09-01,3,0.02746,30.26,Def_50%_P_B1,96.67385000000004
2021-10-01,3,0.02752,30.88,Def_50%_P_B1,107.87320000000014
2021-11-01,3,0.02757,202.79,Def_50%_P_B1,120.66384999999993
2021-12-01,3,0.02763,197.87,Def_50%_P_B1,126.34435000000022
2020-01-01,4,0.08311,169.02,Def_50%_P_B1,9.718699999999993
2020-02-01,4,0.08329,151.62,Def_50%_P_B1,7.586749999999999
2020-03-01,4,0.08346,482.81,Def_50%_P_B1,5.262999999999997
2020-04-01,4,0.08364,278.79,Def_50%_P_B1,5.758800000000001
2020-05-01,4,0.08381,270.64,Def_50%_P_B1,5.6969
2020-06-01,4,0.08399,357.15,Def_50%_P_B1,5.116349999999991
2020-07-01,4,0.08416,146.58,Def_50%_P_B1,3.8997499999999996
2020-08-01,4,0.08434,108.53,Def_50%_P_B1,3.559799999999997
2020-09-01,4,0.08451,130.42,Def_50%_P_B1,3.7398999999999996
2020-10-01,4,0.08469,242.29,Def_50%_P_B1,5.554350000000002
2020-11-01,4,0.08486,507.75,Def_50%_P_B1,5.425799999999999
2020-12-01,4,0.08504,396.71,Def_50%_P_B1,5.294349999999995
2021-01-01,4,0.08521,173.95,Def_50%_P_B1,3.619449999999998
2021-02-01,4,0.08539,132.05,Def_50%_P_B1,3.745249999999997
2021-03-01,4,0.08556,243.69,Def_50%_P_B1,5.265549999999999
2021-04-01,4,0.08574,293.41,Def_50%_P_B1,5.48495
2021-05-01,4,0.08591,410.15,Def_50%_P_B1,5.171999999999993
2021-06-01,4,0.08609,461.56,Def_50%_P_B1,5.138549999999988
2021-07-01,4,0.08626,160.12,Def_50%_P_B1,3.6232999999999986
2021-08-01,4,0.08644,118.12,Def_50%_P_B1,3.158749999999999
2021-09-01,4,0.08661,60.37,Def_50%_P_B1,3.6493999999999973
2021-10-01,4,0.08679,193.77,Def_50%_P_B1,4.405300000000006
2021-11-01,4,0.08696,258.4,Def_50%_P_B1,5.624800000000002
2021-12-01,4,0.08714,379.65,Def_50%_P_B1,5.040199999999991
2020-01-01,5,0.03255,0.0,Def_50%_P_B1,53.35489999999998
2020-02-01,5,0.03261,35.0,Def_50%_P_B1,49.15009999999997
2020-03-01,5,0.03268,65.0,Def_50%_P_B1,55.45234999999999
2020-04-01,5,0.03274,63.92,Def_50%_P_B1,71.9055500000002
2020-05-01,5,0.03281,239.08,Def_50%_P_B1,88.01679999999988
2020-06-01,5,0.03287,211.92,Def_50%_P_B1,86.51920000000025
2020-07-01,5,0.03294,131.08,Def_50%_P_B1,79.67234999999987
2020-08-01,5,0.033,145.21,Def_50%_P_B1,63.47775000000002
2020-09-01,5,0.03307,26.79,Def_50%_P_B1,51.03895000000008
2020-10-01,5,0.03313,38.0,Def_50%_P_B1,50.144200000000026
2020-11-01,5,0.0332,61.0,Def_50%_P_B1,66.94415000000008
2020-12-01,5,0.03326,30.71,Def_50%_P_B1,46.24454999999999
2021-01-01,5,0.03333,23.29,Def_50%_P_B1,43.40479999999996
2021-02-01,5,0.03339,53.22,Def_50%_P_B1,48.42384999999994
2021-03-01,5,0.03346,34.88,Def_50%_P_B1,49.296300000000045
2021-04-01,5,0.03352,69.25,Def_50%_P_B1,68.58505000000012
2021-05-01,5,0.03359,214.29,Def_50%_P_B1,81.53600000000013
2021-06-01,5,0.03365,108.54,Def_50%_P_B1,90.18465000000023
2021-07-01,5,0.03372,114.92,Def_50%_P_B1,72.90939999999983
2021-08-01,5,0.03378,80.0,Def_50%_P_B1,53.10940000000009
2021-09-01,5,0.03385,11.0,Def_50%_P_B1,42.46495000000008
2021-10-01,5,0.03391,27.0,Def_50%_P_B1,46.315449999999956
2021-11-01,5,0.03398,89.83,Def_50%_P_B1,47.139850000000116
2021-12-01,5,0.03404,183.83,Def_50%_P_B1,62.80865000000007
2020-01-01,6,0.02086,264.6,Def_50%_P_B1,46.294400000000024
2020-02-01,6,0.0209,107.54,Def_50%_P_B1,42.27005000000005
2020-03-01,6,0.02095,183.25,Def_50%_P_B1,25.843650000000007
2020-04-01,6,0.02099,209.42,Def_50%_P_B1,35.70625000000008
2020-05-01,6,0.02104,211.85,Def_50%_P_B1,37.37250000000005
2020-06-01,6,0.02108,128.22,Def_50%_P_B1,35.71170000000008
2020-07-01,6,0.02113,88.74,Def_50%_P_B1,30.083350000000078
2020-08-01,6,0.02117,31.19,Def_50%_P_B1,26.457450000000037
2020-09-01,6,0.02122,45.98,Def_50%_P_B1,21.25755000000005
2020-10-01,6,0.02126,78.35,Def_50%_P_B1,22.89205000000005
2020-11-01,6,0.02131,405.55,Def_50%_P_B1,22.949800000000018
2020-12-01,6,0.02135,341.09,Def_50%_P_B1,24.016599999999986
2021-01-01,6,0.0214,13.81,Def_50%_P_B1,28.590999999999994
2021-02-01,6,0.02144,84.07,Def_50%_P_B1,23.88995000000004
2021-03-01,6,0.02149,175.19,Def_50%_P_B1,26.588350000000045
2021-04-01,6,0.02153,235.17,Def_50%_P_B1,30.509350000000026
2021-05-01,6,0.02158,191.88,Def_50%_P_B1,32.373950000000086
2021-06-01,6,0.02162,292.04,Def_50%_P_B1,52.91964999999996
2021-07-01,6,0.02167,116.26,Def_50%_P_B1,27.212350000000082
2021-08-01,6,0.02171,86.5,Def_50%_P_B1,21.65510000000001
2021-09-01,6,0.02176,2.2,Def_50%_P_B1,20.91885000000005
2021-10-01,6,0.0218,96.96,Def_50%_P_B1,27.512150000000087
2021-11-01,6,0.02185,235.33,Def_50%_P_B1,23.431549999999994
2021-12-01,6,0.02189,292.41,Def_50%_P_B1,27.544649999999994
2020-01-01,7,0.03481,200.0,Def_50%_P_B1,172.11432500000012
2020-02-01,7,0.03488,229.0,Def_50%_P_B1,176.33283125000008
2020-03-01,7,0.03495,53.0,Def_50%_P_B1,181.92335312498966
2020-04-01,7,0.03502,471.0,Def_50%_P_B1,295.0600749999936
2020-05-01,7,0.03509,296.6,Def_50%_P_B1,318.4725937500177
2020-06-01,7,0.03516,125.0,Def_50%_P_B1,295.37448125001924
2020-07-01,7,0.03523,88.0,Def_50%_P_B1,245.31438125000759
2020-08-01,7,0.0353,21.0,Def_50%_P_B1,213.6459843750009
2020-09-01,7,0.03537,191.0,Def_50%_P_B1,149.66142812500271
2020-10-01,7,0.03544,516.0,Def_50%_P_B1,261.60958124999115
2020-11-01,7,0.03551,389.0,Def_50%_P_B1,298.2508625000001
2020-12-01,7,0.03558,56.0,Def_50%_P_B1,222.80399062500274
2021-01-01,7,0.03565,95.5,Def_50%_P_B1,166.29074375000127
2021-02-01,7,0.03572,167.0,Def_50%_P_B1,161.29269062500234
2021-03-01,7,0.03579,390.2,Def_50%_P_B1,212.06853437500004
2021-04-01,7,0.03586,438.0,Def_50%_P_B1,312.3368250000032
2021-05-01,7,0.03593,430.0,Def_50%_P_B1,317.353675000001
2021-06-01,7,0.036,45.0,Def_50%_P_B1,320.0011906250137
2021-07-01,7,0.03607,25.6,Def_50%_P_B1,257.6869437500279
2021-08-01,7,0.03614,2.0,Def_50%_P_B1,172.71131875000748
2021-09-01,7,0.03621,140.0,Def_50%_P_B1,143.2961281249971
2021-10-01,7,0.03628,169.0,Def_50%_P_B1,164.64647812501096
2021-11-01,7,0.03635,422.0,Def_50%_P_B1,232.25814374999936
2021-12-01,7,0.03642,265.0,Def_50%_P_B1,221.9853000000159
2020-01-01,8,0.02318,501.6,Def_50%_P_B1,47.957418750000286
2020-02-01,8,0.02323,170.0,Def_50%_P_B1,42.968676562495745
2020-03-01,8,0.02328,265.0,Def_50%_P_B1,38.94856093749207
2020-04-01,8,0.02333,321.4,Def_50%_P_B1,54.489029687484006
2020-05-01,8,0.02338,298.8,Def_50%_P_B1,66.02999921871168
2020-06-01,8,0.02343,65.5,Def_50%_P_B1,61.18954999999548
2020-07-01,8,0.02348,13.7,Def_50%_P_B1,59.45274999999686
2020-08-01,8,0.02353,44.1,Def_50%_P_B1,42.96052578124471
2020-09-01,8,0.02358,93.0,Def_50%_P_B1,33.26361562499154
2020-10-01,8,0.02363,248.3,Def_50%_P_B1,37.55055156249752
2020-11-01,8,0.02368,326.4,Def_50%_P_B1,46.6896031249928
2020-12-01,8,0.02373,60.1,Def_50%_P_B1,39.947579687494134
2021-01-01,8,0.02378,69.4,Def_50%_P_B1,31.289119531244374
2021-02-01,8,0.02383,170.7,Def_50%_P_B1,30.008048437498463
2021-03-01,8,0.02388,250.0,Def_50%_P_B1,36.67697031250519
2021-04-01,8,0.02393,408.4,Def_50%_P_B1,47.30441562498843
2021-05-01,8,0.02398,322.6,Def_50%_P_B1,57.879201562479345
2021-06-01,8,0.02403,16.0,Def_50%_P_B1,68.56161640624245
2021-07-01,8,0.02408,43.7,Def_50%_P_B1,54.17298046871943
2021-08-01,8,0.02413,0.0,Def_50%_P_B1,39.06775937499999
2021-09-01,8,0.02418,117.4,Def_50%_P_B1,29.6787843749955
2021-10-01,8,0.02423,248.6,Def_50%_P_B1,41.544571875001935
2021-11-01,8,0.02428,337.0,Def_50%_P_B1,45.338607812493066
2021-12-01,8,0.02433,440.5,Def_50%_P_B1,43.9576968749597
2020-01-01,9,0.00641,14.0,Def_50%_P_B1,3.3000952083332753
2020-02-01,9,0.00643,12.0,Def_50%_P_B1,2.923044479166623
2020-03-01,9,0.00644,63.0,Def_50%_P_B1,3.1360850520833066
2020-04-01,9,0.00646,171.0,Def_50%_P_B1,21.322221354156774
2020-05-01,9,0.00647,188.0,Def_50%_P_B1,29.29359947916449
2020-06-01,9,0.00649,227.0,Def_50%_P_B1,47.692849999991104
2020-07-01,9,0.0065,208.0,Def_50%_P_B1,37.13326067708237
2020-08-01,9,0.00652,203.0,Def_50%_P_B1,30.56779479166586
2020-09-01,9,0.00653,126.0,Def_50%_P_B1,18.59706677081671
2020-10-01,9,0.00655,105.0,Def_50%_P_B1,16.372150208334418
2020-11-01,9,0.00656,25.0,Def_50%_P_B1,8.020338906250434
2020-12-01,9,0.00658,0.0,Def_50%_P_B1,2.281812031250014
2021-01-01,9,0.00659,30.0,Def_50%_P_B1,1.6195786458335362
2021-02-01,9,0.00661,7.0,Def_50%_P_B1,2.0027664583334523
2021-03-01,9,0.00662,19.0,Def_50%_P_B1,2.304539062500295
2021-04-01,9,0.00664,58.0,Def_50%_P_B1,3.2635218750001966
2021-05-01,9,0.00665,159.0,Def_50%_P_B1,17.528037760413756
2021-06-01,9,0.00667,251.0,Def_50%_P_B1,31.321401041666327
2021-07-01,9,0.00668,181.8,Def_50%_P_B1,33.57397812499769
2021-08-01,9,0.0067,198.0,Def_50%_P_B1,29.901950781246963
2021-09-01,9,0.00671,77.0,Def_50%_P_B1,16.093138437497043
2021-10-01,9,0.00673,58.0,Def_50%_P_B1,10.89528293898795
2021-11-01,9,0.00674,32.0,Def_50%_P_B1,8.179878697916141
2021-12-01,9,0.00676,9.0,Def_50%_P_B1,2.644294531250155
2020-01-01,10,0.06934,173.9013496,Def_50%_P_B1,9.727634479166682
2020-02-01,10,0.06948,427.4349338,Def_50%_P_B1,18.60556322916665
2020-03-01,10,0.06962,294.390533,Def_50%_P_B1,20.087627083333363
2020-04-01,10,0.06976,316.5662005,Def_50%_P_B1,26.855867968750008
2020-05-01,10,0.0699,230.225115,Def_50%_P_B1,17.519966927083306
2020-06-01,10,0.07004,106.4864352,Def_50%_P_B1,10.449957239583355
2020-07-01,10,0.07018,79.63399513,Def_50%_P_B1,7.9051038020833335
2020-08-01,10,0.07032,59.59970657,Def_50%_P_B1,5.497300416666675
2020-09-01,10,0.07046,78.19063079,Def_50%_P_B1,5.288121874999988
2020-10-01,10,0.0706,556.0902687,Def_50%_P_B1,24.335123697916643
2020-11-01,10,0.07074,327.7508949,Def_50%_P_B1,20.808659635416724
2020-12-01,10,0.07088,91.9755208,Def_50%_P_B1,10.464857968750032
2021-01-01,10,0.07102,147.4152567,Def_50%_P_B1,7.017891666666664
2021-02-01,10,0.07116,179.2700048,Def_50%_P_B1,9.913278229166666
2021-03-01,10,0.0713,180.7977409,Def_50%_P_B1,11.927148177083376
2021-04-01,10,0.07144,402.7183669,Def_50%_P_B1,24.63888125000002
2021-05-01,10,0.07158,193.1671297,Def_50%_P_B1,14.361381249999996
2021-06-01,10,0.07172,106.3114524,Def_50%_P_B1,11.01480005208337
2021-07-01,10,0.07186,45.23983372,Def_50%_P_B1,6.156738124999997
2021-08-01,10,0.072,2.104586794,Def_50%_P_B1,4.2248413541666565
2021-09-01,10,0.07214,94.08010759,Def_50%_P_B1,4.56660031249999
2021-10-01,10,0.07228,240.2089291,Def_50%_P_B1,8.605875989583346
2021-11-01,10,0.07242,462.3323032,Def_50%_P_B1,28.46726796875006
2021-12-01,10,0.07256,258.2983081,Def_50%_P_B1,14.984223437500042
2020-01-01,11,0.02481,75.2,Def_50%_P_B1,10.195842250156206
2020-02-01,11,0.02486,131.2,Def_50%_P_B1,22.430240358595203
2020-03-01,11,0.02492,49.9,Def_50%_P_B1,14.533054739517494
2020-04-01,11,0.02497,191.3,Def_50%_P_B1,28.43946512122601
2020-05-01,11,0.02503,200.6,Def_50%_P_B1,34.90685933997597
2020-06-01,11,0.02508,32.9,Def_50%_P_B1,21.722516158853914
2020-07-01,11,0.02514,72.3,Def_50%_P_B1,17.471620602178096
2020-08-01,11,0.02519,31.4,Def_50%_P_B1,14.217604521903224
2020-09-01,11,0.02525,82.8,Def_50%_P_B1,12.638915461562704
2020-10-01,11,0.0253,112.0,Def_50%_P_B1,18.625228856255557
2020-11-01,11,0.02536,77.8,Def_50%_P_B1,18.600636377051863
2020-12-01,11,0.02541,9.7,Def_50%_P_B1,8.553364609374908
2021-01-01,11,0.02547,29.6,Def_50%_P_B1,11.29135564720639
2021-02-01,11,0.02552,52.9,Def_50%_P_B1,8.754326143676478
2021-03-01,11,0.02558,93.8,Def_50%_P_B1,12.834353667362004
2021-04-01,11,0.02563,144.0,Def_50%_P_B1,19.74710411270355
2021-05-01,11,0.02569,162.5,Def_50%_P_B1,25.13398972461287
2021-06-01,11,0.02574,46.5,Def_50%_P_B1,25.16491316606234
2021-07-01,11,0.0258,39.0,Def_50%_P_B1,18.381781580420107
2021-08-01,11,0.02585,23.6,Def_50%_P_B1,8.017594220425194
2021-09-01,11,0.02591,81.3,Def_50%_P_B1,11.116575180092934
2021-10-01,11,0.02596,143.6,Def_50%_P_B1,18.920578258481065
