date,basin_id,year,loss_cover,month,type
2011-12-31,52.0,2011,4.783,12,real
2012-01-31,52.0,2012,4.818250000000001,1,interpolate
2012-02-29,52.0,2012,4.8535,2,interpolate
2012-03-31,52.0,2012,4.88875,3,interpolate
2012-04-30,52.0,2012,4.924,4,interpolate
2012-05-31,52.0,2012,4.959250000000001,5,interpolate
2012-06-30,52.0,2012,4.9945,6,interpolate
2012-07-31,52.0,2012,5.02975,7,interpolate
2012-08-31,52.0,2012,5.065,8,interpolate
2012-09-30,52.0,2012,5.100250000000001,9,interpolate
2012-10-31,52.0,2012,5.1355,10,interpolate
2012-11-30,52.0,2012,5.17075,11,interpolate
2012-12-31,52.0,2012,5.206,12,real
2013-01-31,52.0,2013,5.228416666666667,1,interpolate
2013-02-28,52.0,2013,5.2508333333333335,2,interpolate
2013-03-31,52.0,2013,5.27325,3,interpolate
2013-04-30,52.0,2013,5.2956666666666665,4,interpolate
2013-05-31,52.0,2013,5.318083333333333,5,interpolate
2013-06-30,52.0,2013,5.3405000000000005,6,interpolate
2013-07-31,52.0,2013,5.362916666666667,7,interpolate
2013-08-31,52.0,2013,5.3853333333333335,8,interpolate
2013-09-30,52.0,2013,5.40775,9,interpolate
2013-10-31,52.0,2013,5.430166666666667,10,interpolate
2013-11-30,52.0,2013,5.452583333333333,11,interpolate
2013-12-31,52.0,2013,5.475,12,real
2014-01-31,52.0,2014,5.4985,1,interpolate
2014-02-28,52.0,2014,5.521999999999999,2,interpolate
2014-03-31,52.0,2014,5.5455,3,interpolate
2014-04-30,52.0,2014,5.569,4,interpolate
2014-05-31,52.0,2014,5.592499999999999,5,interpolate
2014-06-30,52.0,2014,5.616,6,interpolate
2014-07-31,52.0,2014,5.6395,7,interpolate
2014-08-31,52.0,2014,5.662999999999999,8,interpolate
2014-09-30,52.0,2014,5.6865,9,interpolate
2014-10-31,52.0,2014,5.71,10,interpolate
2014-11-30,52.0,2014,5.733499999999999,11,interpolate
2014-12-31,52.0,2014,5.757,12,real
2015-01-31,52.0,2015,5.761083333333333,1,interpolate
2015-02-28,52.0,2015,5.7651666666666666,2,interpolate
2015-03-31,52.0,2015,5.7692499999999995,3,interpolate
2015-04-30,52.0,2015,5.773333333333333,4,interpolate
2015-05-31,52.0,2015,5.777416666666666,5,interpolate
2015-06-30,52.0,2015,5.781499999999999,6,interpolate
2015-07-31,52.0,2015,5.785583333333333,7,interpolate
2015-08-31,52.0,2015,5.789666666666666,8,interpolate
2015-09-30,52.0,2015,5.79375,9,interpolate
2015-10-31,52.0,2015,5.797833333333333,10,interpolate
2015-11-30,52.0,2015,5.801916666666667,11,interpolate
2015-12-31,52.0,2015,5.806,12,real
2016-01-31,52.0,2016,5.815333333333333,1,interpolate
2016-02-29,52.0,2016,5.824666666666666,2,interpolate
2016-03-31,52.0,2016,5.834,3,interpolate
2016-04-30,52.0,2016,5.843333333333334,4,interpolate
2016-05-31,52.0,2016,5.852666666666667,5,interpolate
2016-06-30,52.0,2016,5.862,6,interpolate
2016-07-31,52.0,2016,5.871333333333333,7,interpolate
2016-08-31,52.0,2016,5.8806666666666665,8,interpolate
2016-09-30,52.0,2016,5.890000000000001,9,interpolate
2016-10-31,52.0,2016,5.899333333333334,10,interpolate
2016-11-30,52.0,2016,5.908666666666667,11,interpolate
2016-12-31,52.0,2016,5.918,12,real
2017-01-31,52.0,2017,5.952416666666667,1,interpolate
2017-02-28,52.0,2017,5.986833333333333,2,interpolate
2017-03-31,52.0,2017,6.02125,3,interpolate
2017-04-30,52.0,2017,6.055666666666667,4,interpolate
2017-05-31,52.0,2017,6.090083333333333,5,interpolate
2017-06-30,52.0,2017,6.1245,6,interpolate
2017-07-31,52.0,2017,6.158916666666667,7,interpolate
2017-08-31,52.0,2017,6.193333333333333,8,interpolate
2017-09-30,52.0,2017,6.22775,9,interpolate
2017-10-31,52.0,2017,6.262166666666667,10,interpolate
2017-11-30,52.0,2017,6.296583333333333,11,interpolate
2017-12-31,52.0,2017,6.331,12,real
2018-01-31,52.0,2018,6.341916666666667,1,interpolate
2018-02-28,52.0,2018,6.352833333333334,2,interpolate
2018-03-31,52.0,2018,6.3637500000000005,3,interpolate
2018-04-30,52.0,2018,6.374666666666667,4,interpolate
2018-05-31,52.0,2018,6.385583333333334,5,interpolate
2018-06-30,52.0,2018,6.3965,6,interpolate
2018-07-31,52.0,2018,6.407416666666666,7,interpolate
2018-08-31,52.0,2018,6.418333333333333,8,interpolate
2018-09-30,52.0,2018,6.42925,9,interpolate
2018-10-31,52.0,2018,6.440166666666666,10,interpolate
2018-11-30,52.0,2018,6.451083333333333,11,interpolate
2018-12-31,52.0,2018,6.462,12,real
2019-01-31,52.0,2019,6.471333333333333,1,interpolate
2019-02-28,52.0,2019,6.480666666666666,2,interpolate
2019-03-31,52.0,2019,6.49,3,interpolate
2019-04-30,52.0,2019,6.499333333333333,4,interpolate
2019-05-31,52.0,2019,6.508666666666667,5,interpolate
2019-06-30,52.0,2019,6.518,6,interpolate
2019-07-31,52.0,2019,6.527333333333333,7,interpolate
2019-08-31,52.0,2019,6.536666666666666,8,interpolate
2019-09-30,52.0,2019,6.545999999999999,9,interpolate
2019-10-31,52.0,2019,6.5553333333333335,10,interpolate
2019-11-30,52.0,2019,6.564666666666667,11,interpolate
2019-12-31,52.0,2019,6.574,12,real
2001-01-31,53.0,2001,,1,interpolate
2001-02-28,53.0,2001,,2,interpolate
2001-03-31,53.0,2001,,3,interpolate
2001-04-30,53.0,2001,,4,interpolate
2001-05-31,53.0,2001,,5,interpolate
2001-06-30,53.0,2001,,6,interpolate
2001-07-31,53.0,2001,,7,interpolate
2001-08-31,53.0,2001,,8,interpolate
2001-09-30,53.0,2001,,9,interpolate
2001-10-31,53.0,2001,,10,interpolate
2001-11-30,53.0,2001,,11,interpolate
2001-12-31,53.0,2001,0.597,12,real
2002-01-31,53.0,2002,0.6390833333333333,1,interpolate
2002-02-28,53.0,2002,0.6811666666666667,2,interpolate
2002-03-31,53.0,2002,0.72325,3,interpolate
2002-04-30,53.0,2002,0.7653333333333333,4,interpolate
2002-05-31,53.0,2002,0.8074166666666667,5,interpolate
2002-06-30,53.0,2002,0.8495,6,interpolate
2002-07-31,53.0,2002,0.8915833333333334,7,interpolate
2002-08-31,53.0,2002,0.9336666666666666,8,interpolate
2002-09-30,53.0,2002,0.9757500000000001,9,interpolate
2002-10-31,53.0,2002,1.0178333333333334,10,interpolate
2002-11-30,53.0,2002,1.0599166666666666,11,interpolate
2002-12-31,53.0,2002,1.102,12,real
2003-01-31,53.0,2003,1.1154166666666667,1,interpolate
2003-02-28,53.0,2003,1.1288333333333334,2,interpolate
2003-03-31,53.0,2003,1.14225,3,interpolate
2003-04-30,53.0,2003,1.1556666666666666,4,interpolate
2003-05-31,53.0,2003,1.1690833333333333,5,interpolate
2003-06-30,53.0,2003,1.1825,6,interpolate
2003-07-31,53.0,2003,1.1959166666666667,7,interpolate
2003-08-31,53.0,2003,1.2093333333333334,8,interpolate
2003-09-30,53.0,2003,1.22275,9,interpolate
2003-10-31,53.0,2003,1.2361666666666666,10,interpolate
2003-11-30,53.0,2003,1.2495833333333333,11,interpolate
2003-12-31,53.0,2003,1.263,12,real
2004-01-31,53.0,2004,1.29175,1,interpolate
2004-02-29,53.0,2004,1.3205,2,interpolate
2004-03-31,53.0,2004,1.34925,3,interpolate
2004-04-30,53.0,2004,1.378,4,interpolate
2004-05-31,53.0,2004,1.40675,5,interpolate
2004-06-30,53.0,2004,1.4355,6,interpolate
2004-07-31,53.0,2004,1.46425,7,interpolate
2004-08-31,53.0,2004,1.493,8,interpolate
2004-09-30,53.0,2004,1.52175,9,interpolate
2004-10-31,53.0,2004,1.5505,10,interpolate
2004-11-30,53.0,2004,1.57925,11,interpolate
2004-12-31,53.0,2004,1.608,12,real
2005-01-31,53.0,2005,1.6444166666666669,1,interpolate
2005-02-28,53.0,2005,1.6808333333333334,2,interpolate
2005-03-31,53.0,2005,1.71725,3,interpolate
2005-04-30,53.0,2005,1.7536666666666667,4,interpolate
2005-05-31,53.0,2005,1.7900833333333335,5,interpolate
2005-06-30,53.0,2005,1.8265,6,interpolate
2005-07-31,53.0,2005,1.8629166666666666,7,interpolate
2005-08-31,53.0,2005,1.8993333333333333,8,interpolate
2005-09-30,53.0,2005,1.93575,9,interpolate
2005-10-31,53.0,2005,1.9721666666666666,10,interpolate
2005-11-30,53.0,2005,2.008583333333333,11,interpolate
2005-12-31,53.0,2005,2.045,12,real
2006-01-31,53.0,2006,2.0859166666666664,1,interpolate
2006-02-28,53.0,2006,2.1268333333333334,2,interpolate
2006-03-31,53.0,2006,2.16775,3,interpolate
2006-04-30,53.0,2006,2.208666666666667,4,interpolate
2006-05-31,53.0,2006,2.2495833333333333,5,interpolate
2006-06-30,53.0,2006,2.2904999999999998,6,interpolate
2006-07-31,53.0,2006,2.3314166666666667,7,interpolate
2006-08-31,53.0,2006,2.372333333333333,8,interpolate
2006-09-30,53.0,2006,2.41325,9,interpolate
2006-10-31,53.0,2006,2.4541666666666666,10,interpolate
2006-11-30,53.0,2006,2.4950833333333335,11,interpolate
2006-12-31,53.0,2006,2.536,12,real
2007-01-31,53.0,2007,2.555083333333333,1,interpolate
2007-02-28,53.0,2007,2.5741666666666667,2,interpolate
2007-03-31,53.0,2007,2.5932500000000003,3,interpolate
2007-04-30,53.0,2007,2.6123333333333334,4,interpolate
2007-05-31,53.0,2007,2.6314166666666665,5,interpolate
2007-06-30,53.0,2007,2.6505,6,interpolate
2007-07-31,53.0,2007,2.6695833333333336,7,interpolate
2007-08-31,53.0,2007,2.6886666666666668,8,interpolate
2007-09-30,53.0,2007,2.70775,9,interpolate
2007-10-31,53.0,2007,2.7268333333333334,10,interpolate
2007-11-30,53.0,2007,2.745916666666667,11,interpolate
2007-12-31,53.0,2007,2.765,12,real
2008-01-31,53.0,2008,2.784416666666667,1,interpolate
2008-02-29,53.0,2008,2.8038333333333334,2,interpolate
2008-03-31,53.0,2008,2.8232500000000003,3,interpolate
2008-04-30,53.0,2008,2.8426666666666667,4,interpolate
2008-05-31,53.0,2008,2.8620833333333335,5,interpolate
2008-06-30,53.0,2008,2.8815,6,interpolate
2008-07-31,53.0,2008,2.900916666666667,7,interpolate
2008-08-31,53.0,2008,2.9203333333333337,8,interpolate
2008-09-30,53.0,2008,2.93975,9,interpolate
2008-10-31,53.0,2008,2.959166666666667,10,interpolate
2008-11-30,53.0,2008,2.9785833333333334,11,interpolate
2008-12-31,53.0,2008,2.998,12,real
2009-01-31,53.0,2009,3.02775,1,interpolate
2009-02-28,53.0,2009,3.0575,2,interpolate
2009-03-31,53.0,2009,3.08725,3,interpolate
2009-04-30,53.0,2009,3.117,4,interpolate
2009-05-31,53.0,2009,3.14675,5,interpolate
2009-06-30,53.0,2009,3.1765,6,interpolate
2009-07-31,53.0,2009,3.2062500000000003,7,interpolate
2009-08-31,53.0,2009,3.236,8,interpolate
2009-09-30,53.0,2009,3.26575,9,interpolate
2009-10-31,53.0,2009,3.2955,10,interpolate
2009-11-30,53.0,2009,3.32525,11,interpolate
2009-12-31,53.0,2009,3.355,12,real
2010-01-31,53.0,2010,3.392333333333333,1,interpolate
2010-02-28,53.0,2010,3.429666666666667,2,interpolate
2010-03-31,53.0,2010,3.467,3,interpolate
2010-04-30,53.0,2010,3.5043333333333333,4,interpolate
2010-05-31,53.0,2010,3.5416666666666665,5,interpolate
2010-06-30,53.0,2010,3.5789999999999997,6,interpolate
2010-07-31,53.0,2010,3.6163333333333334,7,interpolate
2010-08-31,53.0,2010,3.6536666666666666,8,interpolate
2010-09-30,53.0,2010,3.691,9,interpolate
2010-10-31,53.0,2010,3.7283333333333335,10,interpolate
2010-11-30,53.0,2010,3.7656666666666667,11,interpolate
2010-12-31,53.0,2010,3.803,12,real
2011-01-31,53.0,2011,3.8528333333333333,1,interpolate
2011-02-28,53.0,2011,3.9026666666666667,2,interpolate
2011-03-31,53.0,2011,3.9524999999999997,3,interpolate
2011-04-30,53.0,2011,4.0023333333333335,4,interpolate
2011-05-31,53.0,2011,4.0521666666666665,5,interpolate
2011-06-30,53.0,2011,4.102,6,interpolate
2011-07-31,53.0,2011,4.151833333333333,7,interpolate
2011-08-31,53.0,2011,4.201666666666666,8,interpolate
2011-09-30,53.0,2011,4.2515,9,interpolate
2011-10-31,53.0,2011,4.301333333333333,10,interpolate
2011-11-30,53.0,2011,4.351166666666666,11,interpolate
2011-12-31,53.0,2011,4.401,12,real
2012-01-31,53.0,2012,4.454416666666667,1,interpolate
2012-02-29,53.0,2012,4.507833333333333,2,interpolate
2012-03-31,53.0,2012,4.561249999999999,3,interpolate
2012-04-30,53.0,2012,4.6146666666666665,4,interpolate
2012-05-31,53.0,2012,4.668083333333334,5,interpolate
2012-06-30,53.0,2012,4.7215,6,interpolate
2012-07-31,53.0,2012,4.774916666666666,7,interpolate
2012-08-31,53.0,2012,4.828333333333333,8,interpolate
2012-09-30,53.0,2012,4.88175,9,interpolate
2012-10-31,53.0,2012,4.9351666666666665,10,interpolate
2012-11-30,53.0,2012,4.988583333333333,11,interpolate
2012-12-31,53.0,2012,5.042,12,real
2013-01-31,53.0,2013,5.055083333333333,1,interpolate
2013-02-28,53.0,2013,5.0681666666666665,2,interpolate
2013-03-31,53.0,2013,5.08125,3,interpolate
2013-04-30,53.0,2013,5.094333333333333,4,interpolate
2013-05-31,53.0,2013,5.1074166666666665,5,interpolate
2013-06-30,53.0,2013,5.1205,6,interpolate
2013-07-31,53.0,2013,5.133583333333333,7,interpolate
2013-08-31,53.0,2013,5.1466666666666665,8,interpolate
2013-09-30,53.0,2013,5.15975,9,interpolate
2013-10-31,53.0,2013,5.172833333333333,10,interpolate
2013-11-30,53.0,2013,5.1859166666666665,11,interpolate
2013-12-31,53.0,2013,5.199,12,real
2014-01-31,53.0,2014,5.221333333333333,1,interpolate
2014-02-28,53.0,2014,5.243666666666666,2,interpolate
2014-03-31,53.0,2014,5.266,3,interpolate
2014-04-30,53.0,2014,5.288333333333333,4,interpolate
2014-05-31,53.0,2014,5.310666666666666,5,interpolate
2014-06-30,53.0,2014,5.333,6,interpolate
2014-07-31,53.0,2014,5.355333333333333,7,interpolate
2014-08-31,53.0,2014,5.377666666666666,8,interpolate
2014-09-30,53.0,2014,5.3999999999999995,9,interpolate
2014-10-31,53.0,2014,5.422333333333333,10,interpolate
2014-11-30,53.0,2014,5.4446666666666665,11,interpolate
2014-12-31,53.0,2014,5.467,12,real
2015-01-31,53.0,2015,5.4777499999999995,1,interpolate
2015-02-28,53.0,2015,5.4885,2,interpolate
2015-03-31,53.0,2015,5.49925,3,interpolate
2015-04-30,53.0,2015,5.51,4,interpolate
2015-05-31,53.0,2015,5.52075,5,interpolate
2015-06-30,53.0,2015,5.531499999999999,6,interpolate
2015-07-31,53.0,2015,5.54225,7,interpolate
2015-08-31,53.0,2015,5.553,8,interpolate
2015-09-30,53.0,2015,5.56375,9,interpolate
2015-10-31,53.0,2015,5.5745000000000005,10,interpolate
2015-11-30,53.0,2015,5.58525,11,interpolate
2015-12-31,53.0,2015,5.596,12,real
2016-01-31,53.0,2016,5.628,1,interpolate
2016-02-29,53.0,2016,5.66,2,interpolate
2016-03-31,53.0,2016,5.692,3,interpolate
2016-04-30,53.0,2016,5.724,4,interpolate
2016-05-31,53.0,2016,5.756,5,interpolate
2016-06-30,53.0,2016,5.788,6,interpolate
2016-07-31,53.0,2016,5.82,7,interpolate
2016-08-31,53.0,2016,5.852,8,interpolate
2016-09-30,53.0,2016,5.884,9,interpolate
2016-10-31,53.0,2016,5.916,10,interpolate
2016-11-30,53.0,2016,5.948,11,interpolate
2016-12-31,53.0,2016,5.98,12,real
2017-01-31,53.0,2017,6.051583333333333,1,interpolate
2017-02-28,53.0,2017,6.123166666666667,2,interpolate
2017-03-31,53.0,2017,6.194750000000001,3,interpolate
2017-04-30,53.0,2017,6.266333333333334,4,interpolate
2017-05-31,53.0,2017,6.337916666666667,5,interpolate
2017-06-30,53.0,2017,6.4095,6,interpolate
2017-07-31,53.0,2017,6.481083333333334,7,interpolate
2017-08-31,53.0,2017,6.552666666666667,8,interpolate
2017-09-30,53.0,2017,6.62425,9,interpolate
2017-10-31,53.0,2017,6.695833333333334,10,interpolate
2017-11-30,53.0,2017,6.7674166666666675,11,interpolate
2017-12-31,53.0,2017,6.839,12,real
2018-01-31,53.0,2018,6.8645000000000005,1,interpolate
2018-02-28,53.0,2018,6.890000000000001,2,interpolate
2018-03-31,53.0,2018,6.9155,3,interpolate
2018-04-30,53.0,2018,6.941,4,interpolate
2018-05-31,53.0,2018,6.9665,5,interpolate
2018-06-30,53.0,2018,6.992,6,interpolate
2018-07-31,53.0,2018,7.0175,7,interpolate
2018-08-31,53.0,2018,7.043,8,interpolate
2018-09-30,53.0,2018,7.0685,9,interpolate
2018-10-31,53.0,2018,7.093999999999999,10,interpolate
2018-11-30,53.0,2018,7.1194999999999995,11,interpolate
2018-12-31,53.0,2018,7.145,12,real
2019-01-31,53.0,2019,7.182416666666667,1,interpolate
2019-02-28,53.0,2019,7.219833333333333,2,interpolate
2019-03-31,53.0,2019,7.25725,3,interpolate
2019-04-30,53.0,2019,7.294666666666666,4,interpolate
2019-05-31,53.0,2019,7.332083333333333,5,interpolate
2019-06-30,53.0,2019,7.3695,6,interpolate
2019-07-31,53.0,2019,7.406916666666667,7,interpolate
2019-08-31,53.0,2019,7.444333333333334,8,interpolate
2019-09-30,53.0,2019,7.48175,9,interpolate
2019-10-31,53.0,2019,7.519166666666667,10,interpolate
2019-11-30,53.0,2019,7.556583333333333,11,interpolate
2019-12-31,53.0,2019,7.594,12,real
2001-01-31,54.0,2001,,1,interpolate
2001-02-28,54.0,2001,,2,interpolate
2001-03-31,54.0,2001,,3,interpolate
2001-04-30,54.0,2001,,4,interpolate
2001-05-31,54.0,2001,,5,interpolate
2001-06-30,54.0,2001,,6,interpolate
2001-07-31,54.0,2001,,7,interpolate
2001-08-31,54.0,2001,,8,interpolate
2001-09-30,54.0,2001,,9,interpolate
2001-10-31,54.0,2001,,10,interpolate
2001-11-30,54.0,2001,,11,interpolate
2001-12-31,54.0,2001,0.185,12,real
2002-01-31,54.0,2002,0.20133333333333334,1,interpolate
2002-02-28,54.0,2002,0.21766666666666667,2,interpolate
2002-03-31,54.0,2002,0.23399999999999999,3,interpolate
2002-04-30,54.0,2002,0.25033333333333335,4,interpolate
2002-05-31,54.0,2002,0.26666666666666666,5,interpolate
2002-06-30,54.0,2002,0.28300000000000003,6,interpolate
2002-07-31,54.0,2002,0.29933333333333334,7,interpolate
2002-08-31,54.0,2002,0.31566666666666665,8,interpolate
2002-09-30,54.0,2002,0.332,9,interpolate
2002-10-31,54.0,2002,0.3483333333333334,10,interpolate
2002-11-30,54.0,2002,0.3646666666666667,11,interpolate
2002-12-31,54.0,2002,0.381,12,real
2003-01-31,54.0,2003,0.38816666666666666,1,interpolate
2003-02-28,54.0,2003,0.3953333333333333,2,interpolate
2003-03-31,54.0,2003,0.4025,3,interpolate
2003-04-30,54.0,2003,0.4096666666666667,4,interpolate
2003-05-31,54.0,2003,0.41683333333333333,5,interpolate
2003-06-30,54.0,2003,0.42400000000000004,6,interpolate
2003-07-31,54.0,2003,0.4311666666666667,7,interpolate
2003-08-31,54.0,2003,0.43833333333333335,8,interpolate
2003-09-30,54.0,2003,0.4455,9,interpolate
2003-10-31,54.0,2003,0.45266666666666666,10,interpolate
2003-11-30,54.0,2003,0.45983333333333337,11,interpolate
2003-12-31,54.0,2003,0.467,12,real
2004-01-31,54.0,2004,0.48891666666666667,1,interpolate
2004-02-29,54.0,2004,0.5108333333333334,2,interpolate
2004-03-31,54.0,2004,0.5327500000000001,3,interpolate
2004-04-30,54.0,2004,0.5546666666666666,4,interpolate
2004-05-31,54.0,2004,0.5765833333333333,5,interpolate
2004-06-30,54.0,2004,0.5985,6,interpolate
2004-07-31,54.0,2004,0.6204166666666666,7,interpolate
2004-08-31,54.0,2004,0.6423333333333333,8,interpolate
2004-09-30,54.0,2004,0.66425,9,interpolate
2004-10-31,54.0,2004,0.6861666666666667,10,interpolate
2004-11-30,54.0,2004,0.7080833333333334,11,interpolate
2004-12-31,54.0,2004,0.73,12,real
2005-01-31,54.0,2005,0.7394166666666666,1,interpolate
2005-02-28,54.0,2005,0.7488333333333334,2,interpolate
2005-03-31,54.0,2005,0.75825,3,interpolate
2005-04-30,54.0,2005,0.7676666666666666,4,interpolate
2005-05-31,54.0,2005,0.7770833333333333,5,interpolate
2005-06-30,54.0,2005,0.7865,6,interpolate
2005-07-31,54.0,2005,0.7959166666666666,7,interpolate
2005-08-31,54.0,2005,0.8053333333333333,8,interpolate
2005-09-30,54.0,2005,0.81475,9,interpolate
2005-10-31,54.0,2005,0.8241666666666666,10,interpolate
2005-11-30,54.0,2005,0.8335833333333333,11,interpolate
2005-12-31,54.0,2005,0.843,12,real
2006-01-31,54.0,2006,0.8638333333333333,1,interpolate
2006-02-28,54.0,2006,0.8846666666666666,2,interpolate
2006-03-31,54.0,2006,0.9055,3,interpolate
2006-04-30,54.0,2006,0.9263333333333333,4,interpolate
2006-05-31,54.0,2006,0.9471666666666666,5,interpolate
2006-06-30,54.0,2006,0.968,6,interpolate
2006-07-31,54.0,2006,0.9888333333333332,7,interpolate
2006-08-31,54.0,2006,1.0096666666666667,8,interpolate
2006-09-30,54.0,2006,1.0305,9,interpolate
2006-10-31,54.0,2006,1.0513333333333332,10,interpolate
2006-11-30,54.0,2006,1.0721666666666667,11,interpolate
2006-12-31,54.0,2006,1.093,12,real
2007-01-31,54.0,2007,1.1106666666666667,1,interpolate
2007-02-28,54.0,2007,1.1283333333333334,2,interpolate
2007-03-31,54.0,2007,1.146,3,interpolate
2007-04-30,54.0,2007,1.1636666666666666,4,interpolate
2007-05-31,54.0,2007,1.1813333333333333,5,interpolate
2007-06-30,54.0,2007,1.1989999999999998,6,interpolate
2007-07-31,54.0,2007,1.2166666666666666,7,interpolate
2007-08-31,54.0,2007,1.2343333333333333,8,interpolate
2007-09-30,54.0,2007,1.252,9,interpolate
2007-10-31,54.0,2007,1.2696666666666667,10,interpolate
2007-11-30,54.0,2007,1.2873333333333332,11,interpolate
2007-12-31,54.0,2007,1.305,12,real
2008-01-31,54.0,2008,1.3191666666666666,1,interpolate
2008-02-29,54.0,2008,1.3333333333333333,2,interpolate
2008-03-31,54.0,2008,1.3475,3,interpolate
2008-04-30,54.0,2008,1.3616666666666666,4,interpolate
2008-05-31,54.0,2008,1.3758333333333332,5,interpolate
2008-06-30,54.0,2008,1.3900000000000001,6,interpolate
2008-07-31,54.0,2008,1.4041666666666668,7,interpolate
2008-08-31,54.0,2008,1.4183333333333334,8,interpolate
2008-09-30,54.0,2008,1.4325,9,interpolate
2008-10-31,54.0,2008,1.4466666666666668,10,interpolate
2008-11-30,54.0,2008,1.4608333333333334,11,interpolate
2008-12-31,54.0,2008,1.475,12,real
2009-01-31,54.0,2009,1.4965833333333334,1,interpolate
2009-02-28,54.0,2009,1.5181666666666667,2,interpolate
2009-03-31,54.0,2009,1.5397500000000002,3,interpolate
2009-04-30,54.0,2009,1.5613333333333335,4,interpolate
2009-05-31,54.0,2009,1.5829166666666667,5,interpolate
2009-06-30,54.0,2009,1.6045,6,interpolate
2009-07-31,54.0,2009,1.6260833333333333,7,interpolate
2009-08-31,54.0,2009,1.6476666666666666,8,interpolate
2009-09-30,54.0,2009,1.66925,9,interpolate
2009-10-31,54.0,2009,1.6908333333333334,10,interpolate
2009-11-30,54.0,2009,1.7124166666666667,11,interpolate
2009-12-31,54.0,2009,1.734,12,real
2010-01-31,54.0,2010,1.755,1,interpolate
2010-02-28,54.0,2010,1.776,2,interpolate
2010-03-31,54.0,2010,1.797,3,interpolate
2010-04-30,54.0,2010,1.818,4,interpolate
2010-05-31,54.0,2010,1.839,5,interpolate
2010-06-30,54.0,2010,1.8599999999999999,6,interpolate
2010-07-31,54.0,2010,1.881,7,interpolate
2010-08-31,54.0,2010,1.902,8,interpolate
2010-09-30,54.0,2010,1.923,9,interpolate
2010-10-31,54.0,2010,1.944,10,interpolate
2010-11-30,54.0,2010,1.965,11,interpolate
2010-12-31,54.0,2010,1.986,12,real
2011-01-31,54.0,2011,2.020583333333333,1,interpolate
2011-02-28,54.0,2011,2.0551666666666666,2,interpolate
2011-03-31,54.0,2011,2.08975,3,interpolate
2011-04-30,54.0,2011,2.1243333333333334,4,interpolate
2011-05-31,54.0,2011,2.1589166666666664,5,interpolate
2011-06-30,54.0,2011,2.1935,6,interpolate
2011-07-31,54.0,2011,2.228083333333333,7,interpolate
2011-08-31,54.0,2011,2.2626666666666666,8,interpolate
2011-09-30,54.0,2011,2.29725,9,interpolate
2011-10-31,54.0,2011,2.331833333333333,10,interpolate
2011-11-30,54.0,2011,2.3664166666666664,11,interpolate
2011-12-31,54.0,2011,2.401,12,real
2012-01-31,54.0,2012,2.4199166666666665,1,interpolate
2012-02-29,54.0,2012,2.438833333333333,2,interpolate
2012-03-31,54.0,2012,2.45775,3,interpolate
2012-04-30,54.0,2012,2.4766666666666666,4,interpolate
2012-05-31,54.0,2012,2.4955833333333333,5,interpolate
2012-06-30,54.0,2012,2.5145,6,interpolate
2012-07-31,54.0,2012,2.5334166666666667,7,interpolate
2012-08-31,54.0,2012,2.5523333333333333,8,interpolate
2012-09-30,54.0,2012,2.57125,9,interpolate
2012-10-31,54.0,2012,2.5901666666666667,10,interpolate
2012-11-30,54.0,2012,2.6090833333333334,11,interpolate
2012-12-31,54.0,2012,2.628,12,real
2013-01-31,54.0,2013,2.6376666666666666,1,interpolate
2013-02-28,54.0,2013,2.6473333333333335,2,interpolate
2013-03-31,54.0,2013,2.657,3,interpolate
2013-04-30,54.0,2013,2.666666666666667,4,interpolate
2013-05-31,54.0,2013,2.6763333333333335,5,interpolate
2013-06-30,54.0,2013,2.686,6,interpolate
2013-07-31,54.0,2013,2.695666666666667,7,interpolate
2013-08-31,54.0,2013,2.7053333333333334,8,interpolate
2013-09-30,54.0,2013,2.7150000000000003,9,interpolate
2013-10-31,54.0,2013,2.724666666666667,10,interpolate
2013-11-30,54.0,2013,2.7343333333333337,11,interpolate
2013-12-31,54.0,2013,2.744,12,real
2014-01-31,54.0,2014,2.7545,1,interpolate
2014-02-28,54.0,2014,2.765,2,interpolate
2014-03-31,54.0,2014,2.7755,3,interpolate
2014-04-30,54.0,2014,2.786,4,interpolate
2014-05-31,54.0,2014,2.7965,5,interpolate
2014-06-30,54.0,2014,2.8070000000000004,6,interpolate
2014-07-31,54.0,2014,2.8175000000000003,7,interpolate
2014-08-31,54.0,2014,2.8280000000000003,8,interpolate
2014-09-30,54.0,2014,2.8385000000000002,9,interpolate
2014-10-31,54.0,2014,2.849,10,interpolate
2014-11-30,54.0,2014,2.8595,11,interpolate
2014-12-31,54.0,2014,2.87,12,real
2015-01-31,54.0,2015,2.8745000000000003,1,interpolate
2015-02-28,54.0,2015,2.879,2,interpolate
2015-03-31,54.0,2015,2.8835,3,interpolate
2015-04-30,54.0,2015,2.888,4,interpolate
2015-05-31,54.0,2015,2.8925,5,interpolate
2015-06-30,54.0,2015,2.8970000000000002,6,interpolate
2015-07-31,54.0,2015,2.9015,7,interpolate
2015-08-31,54.0,2015,2.906,8,interpolate
2015-09-30,54.0,2015,2.9105,9,interpolate
2015-10-31,54.0,2015,2.915,10,interpolate
2015-11-30,54.0,2015,2.9194999999999998,11,interpolate
2015-12-31,54.0,2015,2.924,12,real
2016-01-31,54.0,2016,2.947583333333333,1,interpolate
2016-02-29,54.0,2016,2.9711666666666665,2,interpolate
2016-03-31,54.0,2016,2.99475,3,interpolate
2016-04-30,54.0,2016,3.018333333333333,4,interpolate
